run_id,application,scenario_name,seed,n_agents,method,rl_training_seed,option,option_name,option_count,decision_count,option_proportion
holdout_locked-commercial-learned_no_entropy-n10-s8111-communication_partition-r7305,commercial,communication_partition,8111,10,learned_no_entropy,7305,3,negotiate,27,98,0.2755102040816326
holdout_locked-commercial-learned_no_entropy-n10-s8111-communication_partition-r7305,commercial,communication_partition,8111,10,learned_no_entropy,7305,4,respond_offer,0,98,0.0
holdout_locked-commercial-learned_no_entropy-n10-s8111-communication_partition-r7305,commercial,communication_partition,8111,10,learned_no_entropy,7305,5,propose_coalition,31,98,0.3163265306122449
holdout_locked-commercial-learned_no_entropy-n10-s8111-communication_partition-r7305,commercial,communication_partition,8111,10,learned_no_entropy,7305,6,request_reallocation,21,98,0.21428571428571427
holdout_locked-commercial-learned_no_entropy-n10-s8111-communication_partition-r7305,commercial,communication_partition,8111,10,learned_no_entropy,7305,7,emergency,13,98,0.1326530612244898
holdout_locked-commercial-learned_no_entropy-n10-s8111-communication_partition-r7305,commercial,communication_partition,8111,10,learned_no_entropy,7305,8,silent,0,98,0.0
holdout_locked-commercial-learned_no_entropy-n10-s8112-communication_partition-r7301,commercial,communication_partition,8112,10,learned_no_entropy,7301,0,continue,4,102,0.0392156862745098
holdout_locked-commercial-learned_no_entropy-n10-s8112-communication_partition-r7301,commercial,communication_partition,8112,10,learned_no_entropy,7301,1,request_info,3,102,0.029411764705882353
holdout_locked-commercial-learned_no_entropy-n10-s8112-communication_partition-r7301,commercial,communication_partition,8112,10,learned_no_entropy,7301,2,disclose_summary,0,102,0.0
holdout_locked-commercial-learned_no_entropy-n10-s8112-communication_partition-r7301,commercial,communication_partition,8112,10,learned_no_entropy,7301,3,negotiate,27,102,0.2647058823529412
holdout_locked-commercial-learned_no_entropy-n10-s8112-communication_partition-r7301,commercial,communication_partition,8112,10,learned_no_entropy,7301,4,respond_offer,13,102,0.12745098039215685
holdout_locked-commercial-learned_no_entropy-n10-s8112-communication_partition-r7301,commercial,communication_partition,8112,10,learned_no_entropy,7301,5,propose_coalition,16,102,0.1568627450980392
holdout_locked-commercial-learned_no_entropy-n10-s8112-communication_partition-r7301,commercial,communication_partition,8112,10,learned_no_entropy,7301,6,request_reallocation,30,102,0.29411764705882354
holdout_locked-commercial-learned_no_entropy-n10-s8112-communication_partition-r7301,commercial,communication_partition,8112,10,learned_no_entropy,7301,7,emergency,9,102,0.08823529411764706
holdout_locked-commercial-learned_no_entropy-n10-s8112-communication_partition-r7301,commercial,communication_partition,8112,10,learned_no_entropy,7301,8,silent,0,102,0.0
holdout_locked-commercial-learned_no_entropy-n10-s8113-communication_partition-r7302,commercial,communication_partition,8113,10,learned_no_entropy,7302,0,continue,4,105,0.0380952380952381
holdout_locked-commercial-learned_no_entropy-n10-s8113-communication_partition-r7302,commercial,communication_partition,8113,10,learned_no_entropy,7302,1,request_info,2,105,0.01904761904761905
holdout_locked-commercial-learned_no_entropy-n10-s8113-communication_partition-r7302,commercial,communication_partition,8113,10,learned_no_entropy,7302,2,disclose_summary,0,105,0.0
holdout_locked-commercial-learned_no_entropy-n10-s8113-communication_partition-r7302,commercial,communication_partition,8113,10,learned_no_entropy,7302,3,negotiate,28,105,0.26666666666666666
holdout_locked-commercial-learned_no_entropy-n10-s8113-communication_partition-r7302,commercial,communication_partition,8113,10,learned_no_entropy,7302,4,respond_offer,5,105,0.047619047619047616
holdout_locked-commercial-learned_no_entropy-n10-s8113-communication_partition-r7302,commercial,communication_partition,8113,10,learned_no_entropy,7302,5,propose_coalition,26,105,0.24761904761904763
holdout_locked-commercial-learned_no_entropy-n10-s8113-communication_partition-r7302,commercial,communication_partition,8113,10,learned_no_entropy,7302,6,request_reallocation,25,105,0.23809523809523808
holdout_locked-commercial-learned_no_entropy-n10-s8113-communication_partition-r7302,commercial,communication_partition,8113,10,learned_no_entropy,7302,7,emergency,13,105,0.12380952380952381
holdout_locked-commercial-learned_no_entropy-n10-s8113-communication_partition-r7302,commercial,communication_partition,8113,10,learned_no_entropy,7302,8,silent,2,105,0.01904761904761905
holdout_locked-commercial-learned_no_entropy-n10-s8114-communication_partition-r7303,commercial,communication_partition,8114,10,learned_no_entropy,7303,0,continue,4,101,0.039603960396039604
holdout_locked-commercial-learned_no_entropy-n10-s8114-communication_partition-r7303,commercial,communication_partition,8114,10,learned_no_entropy,7303,1,request_info,2,101,0.019801980198019802
holdout_locked-commercial-learned_no_entropy-n10-s8114-communication_partition-r7303,commercial,communication_partition,8114,10,learned_no_entropy,7303,2,disclose_summary,0,101,0.0
holdout_locked-commercial-learned_no_entropy-n10-s8114-communication_partition-r7303,commercial,communication_partition,8114,10,learned_no_entropy,7303,3,negotiate,22,101,0.21782178217821782
holdout_locked-commercial-learned_no_entropy-n10-s8114-communication_partition-r7303,commercial,communication_partition,8114,10,learned_no_entropy,7303,4,respond_offer,11,101,0.10891089108910891
holdout_locked-commercial-learned_no_entropy-n10-s8114-communication_partition-r7303,commercial,communication_partition,8114,10,learned_no_entropy,7303,5,propose_coalition,18,101,0.1782178217821782
holdout_locked-commercial-learned_no_entropy-n10-s8114-communication_partition-r7303,commercial,communication_partition,8114,10,learned_no_entropy,7303,6,request_reallocation,29,101,0.2871287128712871
holdout_locked-commercial-learned_no_entropy-n10-s8114-communication_partition-r7303,commercial,communication_partition,8114,10,learned_no_entropy,7303,7,emergency,8,101,0.07920792079207921
holdout_locked-commercial-learned_no_entropy-n10-s8114-communication_partition-r7303,commercial,communication_partition,8114,10,learned_no_entropy,7303,8,silent,7,101,0.06930693069306931
holdout_locked-commercial-learned_no_entropy-n10-s8115-communication_partition-r7304,commercial,communication_partition,8115,10,learned_no_entropy,7304,0,continue,2,106,0.018867924528301886
holdout_locked-commercial-learned_no_entropy-n10-s8115-communication_partition-r7304,commercial,communication_partition,8115,10,learned_no_entropy,7304,1,request_info,2,106,0.018867924528301886
holdout_locked-commercial-learned_no_entropy-n10-s8115-communication_partition-r7304,commercial,communication_partition,8115,10,learned_no_entropy,7304,2,disclose_summary,0,106,0.0
holdout_locked-commercial-learned_no_entropy-n10-s8115-communication_partition-r7304,commercial,communication_partition,8115,10,learned_no_entropy,7304,3,negotiate,27,106,0.25471698113207547
holdout_locked-commercial-learned_no_entropy-n10-s8115-communication_partition-r7304,commercial,communication_partition,8115,10,learned_no_entropy,7304,4,respond_offer,20,106,0.18867924528301888
holdout_locked-commercial-learned_no_entropy-n10-s8115-communication_partition-r7304,commercial,communication_partition,8115,10,learned_no_entropy,7304,5,propose_coalition,17,106,0.16037735849056603
holdout_locked-commercial-learned_no_entropy-n10-s8115-communication_partition-r7304,commercial,communication_partition,8115,10,learned_no_entropy,7304,6,request_reallocation,27,106,0.25471698113207547
holdout_locked-commercial-learned_no_entropy-n10-s8115-communication_partition-r7304,commercial,communication_partition,8115,10,learned_no_entropy,7304,7,emergency,11,106,0.10377358490566038
holdout_locked-commercial-learned_no_entropy-n10-s8115-communication_partition-r7304,commercial,communication_partition,8115,10,learned_no_entropy,7304,8,silent,0,106,0.0
holdout_locked-commercial-learned_no_entropy-n10-s8116-communication_partition-r7305,commercial,communication_partition,8116,10,learned_no_entropy,7305,0,continue,5,103,0.04854368932038835
holdout_locked-commercial-learned_no_entropy-n10-s8116-communication_partition-r7305,commercial,communication_partition,8116,10,learned_no_entropy,7305,1,request_info,2,103,0.019417475728155338
holdout_locked-commercial-learned_no_entropy-n10-s8116-communication_partition-r7305,commercial,communication_partition,8116,10,learned_no_entropy,7305,2,disclose_summary,0,103,0.0
holdout_locked-commercial-learned_no_entropy-n10-s8116-communication_partition-r7305,commercial,communication_partition,8116,10,learned_no_entropy,7305,3,negotiate,29,103,0.2815533980582524
holdout_locked-commercial-learned_no_entropy-n10-s8116-communication_partition-r7305,commercial,communication_partition,8116,10,learned_no_entropy,7305,4,respond_offer,3,103,0.02912621359223301
holdout_locked-commercial-learned_no_entropy-n10-s8116-communication_partition-r7305,commercial,communication_partition,8116,10,learned_no_entropy,7305,5,propose_coalition,27,103,0.2621359223300971
holdout_locked-commercial-learned_no_entropy-n10-s8116-communication_partition-r7305,commercial,communication_partition,8116,10,learned_no_entropy,7305,6,request_reallocation,22,103,0.21359223300970873
holdout_locked-commercial-learned_no_entropy-n10-s8116-communication_partition-r7305,commercial,communication_partition,8116,10,learned_no_entropy,7305,7,emergency,15,103,0.14563106796116504
holdout_locked-commercial-learned_no_entropy-n10-s8116-communication_partition-r7305,commercial,communication_partition,8116,10,learned_no_entropy,7305,8,silent,0,103,0.0
holdout_locked-commercial-doet_rl-n10-s8101-communication_partition-r7305,commercial,communication_partition,8101,10,doet_rl,7305,0,continue,18,32,0.5625
holdout_locked-commercial-doet_rl-n10-s8101-communication_partition-r7305,commercial,communication_partition,8101,10,doet_rl,7305,1,request_info,0,32,0.0
holdout_locked-commercial-doet_rl-n10-s8101-communication_partition-r7305,commercial,communication_partition,8101,10,doet_rl,7305,2,disclose_summary,0,32,0.0
holdout_locked-commercial-doet_rl-n10-s8101-communication_partition-r7305,commercial,communication_partition,8101,10,doet_rl,7305,3,negotiate,0,32,0.0
holdout_locked-commercial-doet_rl-n10-s8101-communication_partition-r7305,commercial,communication_partition,8101,10,doet_rl,7305,4,respond_offer,0,32,0.0
holdout_locked-commercial-doet_rl-n10-s8101-communication_partition-r7305,commercial,communication_partition,8101,10,doet_rl,7305,5,propose_coalition,4,32,0.125
holdout_locked-commercial-doet_rl-n10-s8101-communication_partition-r7305,commercial,communication_partition,8101,10,doet_rl,7305,6,request_reallocation,4,32,0.125
holdout_locked-commercial-doet_rl-n10-s8101-communication_partition-r7305,commercial,communication_partition,8101,10,doet_rl,7305,7,emergency,5,32,0.15625
holdout_locked-commercial-doet_rl-n10-s8101-communication_partition-r7305,commercial,communication_partition,8101,10,doet_rl,7305,8,silent,1,32,0.03125
holdout_locked-commercial-doet_rl-n10-s8102-communication_partition-r7301,commercial,communication_partition,8102,10,doet_rl,7301,0,continue,18,33,0.5454545454545454
holdout_locked-commercial-doet_rl-n10-s8102-communication_partition-r7301,commercial,communication_partition,8102,10,doet_rl,7301,1,request_info,0,33,0.0
holdout_locked-commercial-doet_rl-n10-s8102-communication_partition-r7301,commercial,communication_partition,8102,10,doet_rl,7301,2,disclose_summary,0,33,0.0
holdout_locked-commercial-doet_rl-n10-s8102-communication_partition-r7301,commercial,communication_partition,8102,10,doet_rl,7301,3,negotiate,0,33,0.0
holdout_locked-commercial-doet_rl-n10-s8102-communication_partition-r7301,commercial,communication_partition,8102,10,doet_rl,7301,4,respond_offer,0,33,0.0
holdout_locked-commercial-doet_rl-n10-s8102-communication_partition-r7301,commercial,communication_partition,8102,10,doet_rl,7301,5,propose_coalition,4,33,0.12121212121212122
holdout_locked-commercial-doet_rl-n10-s8102-communication_partition-r7301,commercial,communication_partition,8102,10,doet_rl,7301,6,request_reallocation,6,33,0.18181818181818182
holdout_locked-commercial-doet_rl-n10-s8102-communication_partition-r7301,commercial,communication_partition,8102,10,doet_rl,7301,7,emergency,4,33,0.12121212121212122
holdout_locked-commercial-doet_rl-n10-s8102-communication_partition-r7301,commercial,communication_partition,8102,10,doet_rl,7301,8,silent,1,33,0.030303030303030304
holdout_locked-commercial-doet_rl-n10-s8103-communication_partition-r7302,commercial,communication_partition,8103,10,doet_rl,7302,0,continue,17,33,0.5151515151515151
holdout_locked-commercial-doet_rl-n10-s8103-communication_partition-r7302,commercial,communication_partition,8103,10,doet_rl,7302,1,request_info,0,33,0.0
holdout_locked-commercial-doet_rl-n10-s8103-communication_partition-r7302,commercial,communication_partition,8103,10,doet_rl,7302,2,disclose_summary,0,33,0.0
holdout_locked-commercial-doet_rl-n10-s8103-communication_partition-r7302,commercial,communication_partition,8103,10,doet_rl,7302,3,negotiate,0,33,0.0
holdout_locked-commercial-doet_rl-n10-s8103-communication_partition-r7302,commercial,communication_partition,8103,10,doet_rl,7302,4,respond_offer,0,33,0.0
holdout_locked-commercial-doet_rl-n10-s8103-communication_partition-r7302,commercial,communication_partition,8103,10,doet_rl,7302,5,propose_coalition,6,33,0.18181818181818182
holdout_locked-commercial-doet_rl-n10-s8103-communication_partition-r7302,commercial,communication_partition,8103,10,doet_rl,7302,6,request_reallocation,4,33,0.12121212121212122
holdout_locked-commercial-doet_rl-n10-s8103-communication_partition-r7302,commercial,communication_partition,8103,10,doet_rl,7302,7,emergency,6,33,0.18181818181818182
holdout_locked-commercial-doet_rl-n10-s8103-communication_partition-r7302,commercial,communication_partition,8103,10,doet_rl,7302,8,silent,0,33,0.0
holdout_locked-commercial-doet_rl-n10-s8104-communication_partition-r7303,commercial,communication_partition,8104,10,doet_rl,7303,0,continue,17,27,0.6296296296296297
holdout_locked-commercial-doet_rl-n10-s8104-communication_partition-r7303,commercial,communication_partition,8104,10,doet_rl,7303,1,request_info,0,27,0.0
holdout_locked-commercial-doet_rl-n10-s8104-communication_partition-r7303,commercial,communication_partition,8104,10,doet_rl,7303,2,disclose_summary,0,27,0.0
holdout_locked-commercial-doet_rl-n10-s8104-communication_partition-r7303,commercial,communication_partition,8104,10,doet_rl,7303,3,negotiate,0,27,0.0
holdout_locked-commercial-doet_rl-n10-s8104-communication_partition-r7303,commercial,communication_partition,8104,10,doet_rl,7303,4,respond_offer,0,27,0.0
holdout_locked-commercial-doet_rl-n10-s8104-communication_partition-r7303,commercial,communication_partition,8104,10,doet_rl,7303,5,propose_coalition,2,27,0.07407407407407407
holdout_locked-commercial-doet_rl-n10-s8104-communication_partition-r7303,commercial,communication_partition,8104,10,doet_rl,7303,6,request_reallocation,4,27,0.14814814814814814
holdout_locked-commercial-doet_rl-n10-s8104-communication_partition-r7303,commercial,communication_partition,8104,10,doet_rl,7303,7,emergency,3,27,0.1111111111111111
holdout_locked-commercial-doet_rl-n10-s8104-communication_partition-r7303,commercial,communication_partition,8104,10,doet_rl,7303,8,silent,1,27,0.037037037037037035
holdout_locked-commercial-doet_rl-n10-s8105-communication_partition-r7304,commercial,communication_partition,8105,10,doet_rl,7304,0,continue,21,39,0.5384615384615384
holdout_locked-commercial-doet_rl-n10-s8105-communication_partition-r7304,commercial,communication_partition,8105,10,doet_rl,7304,1,request_info,0,39,0.0
