accepted_physical_actions_v8,action_policy_id,actionable_opportunities,agent_count,allocation_inequality_gini,application,attempted_sketch_messages,autonomous_beneficial_actions,autonomous_harmful_actions,autonomous_neutral_actions,belief_updates_from_delivered_sketches,beneficial_actions,commitment_failures,completed_at,complexity,consensus_recovery_steps,conservation_feasible,coupling,critical_shortage_exposure,cross_community_messages,decision_epochs,delivered_sketch_messages,delivered_useful_sketch_bytes,delivery_completion,detected_groups,detection_groups,detection_recall,disagreement_time_integrated_error,dropped_messages,dropped_sketch_messages,encoding,environment_seed,event_count,false_alarm_groups,false_alarm_rate,forwarded_sketch_messages,fragmentation,fully_counted_bytes,fully_counted_messages,harmful_actions,horizon,information_actions,information_condition,maximum_cascade_depth,maximum_conservation_residual,maximum_detection_delay_steps,maximum_message_age,mean_detection_delay_steps,mean_message_age,mean_quantization_l1_error,net_causal_utility,network_disruption,neutral_actions,normalized_autonomous_reward,normalized_time_integrated_estimation_error,operational_bytes,operational_messages,operational_node_count,operator_escalation_requests,operator_executed_actions,physical_actions,pointwise_estimation_mae_max,pointwise_estimation_mae_p90,pointwise_estimation_mae_p95,privacy_boundary_pass,proposed_physical_actions,redundant_sketch_bytes,resource_waste,retries,run_id,scheduler,service_loss,service_reaching_actions,sketch_bytes,sketch_header_bytes,sketch_integrity_bytes,sketch_messages,sketch_on_wire_bytes,sketch_payload_bytes,stage,stale_belief_rows,stale_sketch_bytes,started_at,stochastic_tape_digest,time_to_first_critical_delivery,topology_family,total_bytes,total_messages,transmitted_sketch_messages,trigger_activation_rate,trigger_activations,trigger_configuration_digest,trigger_evaluations,trigger_reasons,weighted_unmet_critical_need,belief_consensus_recovery,cascaded_failures,crew_travel,crew_utilization,repeated_work_orders,restoration_time_mean,unsafe_switching_or_isolation,unserved_critical_load_auc
122,frozen_local_rule,175,28,0.4526004012781902,humanitarian,0,39,79,0,0,39,0,2026-08-17T03:24:38.399947+00:00,medium,31.0,True,medium,12171.630291245707,297,15,0,0,91.67651636617994,84,84,1.0,0.04914659037803984,58,0,fp16,880103,7448,79,0.9404761904761905,0,high,98157,418,79,60,418,private_fragmented,3,5.684341886080802e-14,12.0,0.0,0.14285714285714285,0.0,0.0,69.85321984963204,medium,0,-14.446000640697557,0.05334177680761048,98157,418,16,83,0,122,0.12901217845088425,0.07896779065418648,0.09067961065082425,True,275,0,1.5,0,v8-pilots-humanitarian-medium-medium-high-medium-random_geometric-private_fragmented-880103-none-806ed450405e-fp16-frozen_local_rule,none,24939.871986928363,52,0,0,0,0,0,0,pilots,0,0,2026-08-17T03:24:35.845324+00:00,90467f04cc9369554e61e0620acbdf4eb2b567600b2600fd460802bfcff8a4dd,22,random_geometric,98157,418,0,0.0,0,806ed450405e,420,{'disabled': 420},1098.5861705020423,,,,,,,,
121,frozen_local_rule,175,28,0.4529321765427922,humanitarian,5232,38,80,0,646,38,0,2026-08-17T03:24:46.602006+00:00,medium,31.0,True,medium,12257.268584317548,297,15,4776,74640,93.67651636617994,84,84,1.0,0.03827508953349026,58,456,fp16,880103,17455,79,0.9404761904761905,4308,high,307406,5650,80,60,418,private_fragmented,3,4.263256414560601e-14,0.0,48.0,0.0,20.761904761904763,2.633420889415308e-05,70.25266494379892,medium,0,-14.365510228695861,0.059590299711967686,98126,418,16,83,0,121,0.13711848940111915,0.08895990535717131,0.0987381809151582,True,275,116400,1.5,0,v8-pilots-humanitarian-medium-medium-high-medium-random_geometric-private_fragmented-880103-periodic-4caef583da51-fp16-frozen_local_rule,periodic,24808.482767669517,53,0,125568,20928,0,209280,62784,pilots,221,0,2026-08-17T03:24:42.696619+00:00,90467f04cc9369554e61e0620acbdf4eb2b567600b2600fd460802bfcff8a4dd,22,random_geometric,98126,418,5232,0.4,168,4caef583da51,420,"{'initial_reference': 84, 'maximum_silence': 83, 'partition_recovery': 1, 'periodic_wait': 252}",1089.1927601318323,,,,,,,,
122,frozen_local_rule,174,28,0.4518512082877736,humanitarian,7424,37,81,0,862,37,0,2026-08-17T03:24:40.723168+00:00,medium,15.0,True,medium,12242.008989554553,297,15,6531,107760,91.67651636617994,84,84,1.0,0.03586710391037301,58,893,fp16,880103,21403,79,0.9404761904761905,5889,high,386098,7617,81,60,418,private_fragmented,3,2.4868995751603507e-14,0.0,48.0,0.0,14.495238095238095,2.7097912370315455e-05,68.49151897809615,medium,0,-14.457422824216094,0.0564234712510602,98138,418,16,83,0,122,0.13157998178733518,0.08574791115709465,0.094238856527767,True,274,153480,1.5,0,v8-pilots-humanitarian-medium-medium-high-medium-random_geometric-private_fragmented-880103-periodic-52761a8cde7f-fp16-frozen_local_rule,periodic,24949.76776929914,52,0,172776,28796,0,287960,86388,pilots,169,0,2026-08-17T03:24:36.328657+00:00,90467f04cc9369554e61e0620acbdf4eb2b567600b2600fd460802bfcff8a4dd,22,random_geometric,98138,418,7199,0.6,252,52761a8cde7f,420,"{'initial_reference': 84, 'maximum_silence': 2, 'partition_recovery': 1, 'periodic_due': 165, 'periodic_wait': 168}",1102.7725130433007,,,,,,,,
122,frozen_local_rule,176,28,0.45122191155099906,humanitarian,5243,37,80,0,652,37,0,2026-08-17T03:24:43.510876+00:00,medium,19.0,True,medium,12257.268584317548,297,15,4798,75040,91.67651636617994,84,84,1.0,0.035207357893402534,58,445,fp16,880103,17488,79,0.9404761904761905,4319,high,307835,5661,80,60,418,private_fragmented,3,5.684341886080802e-14,0.0,48.0,0.0,15.133333333333333,2.6267063041741882e-05,68.36266494379892,medium,0,-14.378529795739492,0.05550744811113765,98115,418,16,83,0,122,0.13157998178733518,0.08609836069222924,0.0968373918173036,True,276,116880,1.5,0,v8-pilots-humanitarian-medium-medium-high-medium-random_geometric-private_fragmented-880103-periodic-6ad813e35c14-fp16-frozen_local_rule,periodic,24808.48276766952,52,0,125832,20972,0,209720,62916,pilots,159,0,2026-08-17T03:24:39.475178+00:00,90467f04cc9369554e61e0620acbdf4eb2b567600b2600fd460802bfcff8a4dd,22,random_geometric,98115,418,5243,0.4,168,6ad813e35c14,420,"{'initial_reference': 84, 'maximum_silence': 83, 'partition_recovery': 1, 'periodic_wait': 252}",1091.2427601318325,,,,,,,,
122,frozen_local_rule,176,28,0.4529321765427922,humanitarian,7962,38,80,0,875,38,0,2026-08-17T03:25:03.751659+00:00,medium,19.0,True,medium,12257.268584317548,297,15,6954,114680,93.67651636617994,84,84,1.0,0.03269235772506705,58,1008,fp16,880103,22364,79,0.9404761904761905,6238,high,402815,8036,80,60,418,private_fragmented,3,4.263256414560601e-14,0.0,48.0,0.0,14.714285714285714,2.682558540278321e-05,70.25266494379892,medium,0,-14.367791159375855,0.05270330860345846,98095,418,16,82,0,122,0.1297696580377843,0.0817963842170371,0.09095017729527727,True,275,163480,1.5,0,v8-pilots-humanitarian-medium-medium-high-medium-random_geometric-private_fragmented-880103-predictive_uncertainty_change-71c476debc21-fp16-frozen_local_rule,predictive_uncertainty_change,24808.482767669517,53,0,182832,30472,0,304720,91416,pilots,151,0,2026-08-17T03:24:59.235828+00:00,90467f04cc9369554e61e0620acbdf4eb2b567600b2600fd460802bfcff8a4dd,22,random_geometric,98095,418,7618,0.6333333333333333,266,71c476debc21,420,"{'initial_reference': 84, 'maximum_silence': 39, 'partition_recovery': 1, 'predictive_uncertainty_change': 296}",1089.1927601318323,,,,,,,,
123,frozen_local_rule,176,28,0.45122191155099906,humanitarian,9855,38,80,0,1080,38,0,2026-08-17T03:25:01.362250+00:00,medium,15.0,True,medium,12207.486989554558,297,15,8476,141040,91.67651636617994,84,84,1.0,0.03226534145806414,58,1379,fp16,880103,25780,79,0.9404761904761905,7585,high,469775,9709,80,60,418,private_fragmented,3,5.684341886080802e-14,0.0,48.0,0.0,14.095238095238095,2.656187788230345e-05,72.06351897809616,medium,0,-14.425932574112037,0.05144746791705621,98135,418,16,82,0,123,0.1297696580377843,0.08024339004838622,0.09078214277433926,True,275,198000,1.5,0,v8-pilots-humanitarian-medium-medium-high-medium-random_geometric-private_fragmented-880103-predictive_uncertainty_change-725a913ab228-fp16-frozen_local_rule,predictive_uncertainty_change,24923.445769299142,52,0,222984,37164,0,371640,111492,pilots,133,0,2026-08-17T03:24:56.598687+00:00,90467f04cc9369554e61e0620acbdf4eb2b567600b2600fd460802bfcff8a4dd,22,random_geometric,98135,418,9291,0.7976190476190477,335,725a913ab228,420,"{'initial_reference': 84, 'maximum_silence': 20, 'partition_recovery': 1, 'predictive_uncertainty_change': 315}",1099.2225130433005,,,,,,,,
121,frozen_local_rule,175,28,0.4529321765427922,humanitarian,7018,38,80,0,794,38,0,2026-08-17T03:25:29.828657+00:00,medium,15.0,True,medium,12257.268584317548,297,15,6175,100720,93.67651636617994,84,84,1.0,0.0326431080421752,58,843,fp16,880103,20640,79,0.9404761904761905,5551,high,368670,7182,80,60,418,private_fragmented,3,4.263256414560601e-14,0.0,48.0,0.0,15.685714285714285,2.6032825039201038e-05,70.25266494379892,medium,0,-14.365510228695861,0.052872529955195396,98110,418,16,83,0,121,0.12997394341267124,0.0812258591385635,0.09096039156402161,True,275,146280,1.5,0,v8-pilots-humanitarian-medium-medium-high-medium-random_geometric-private_fragmented-880103-tsallis_spectrum_change-1013b09ad56f-fp16-frozen_local_rule,tsallis_spectrum_change,24808.482767669517,53,0,162336,27056,0,270560,81168,pilots,167,0,2026-08-17T03:25:25.496152+00:00,90467f04cc9369554e61e0620acbdf4eb2b567600b2600fd460802bfcff8a4dd,22,random_geometric,98110,418,6764,0.55,231,1013b09ad56f,420,"{'initial_reference': 84, 'maximum_silence': 57, 'partition_recovery': 1, 'tsallis_spectrum_change': 278}",1089.1927601318323,,,,,,,,
122,frozen_local_rule,175,28,0.4529321765427922,humanitarian,9212,39,80,0,1020,39,0,2026-08-17T03:25:27.158928+00:00,medium,15.0,True,medium,12207.486989554558,297,15,7952,132480,93.67651636617994,84,84,1.0,0.03225543076525812,58,1260,fp16,880103,24613,79,0.9404761904761905,7133,high,447123,9143,80,60,418,private_fragmented,3,4.263256414560601e-14,0.0,48.0,0.0,14.704761904761904,2.5672076372228312e-05,73.93151897809616,medium,0,-14.412918563755607,0.0518742680598341,98123,418,16,83,0,122,0.12997394341267124,0.07923361793776315,0.09078214277433926,True,275,185600,1.5,0,v8-pilots-humanitarian-medium-medium-high-medium-random_geometric-private_fragmented-880103-tsallis_spectrum_change-6f94beebed2c-fp16-frozen_local_rule,tsallis_spectrum_change,24923.445769299142,53,0,209400,34900,0,349000,104700,pilots,144,0,2026-08-17T03:25:22.570743+00:00,90467f04cc9369554e61e0620acbdf4eb2b567600b2600fd460802bfcff8a4dd,22,random_geometric,98123,418,8725,0.7380952380952381,310,6f94beebed2c,420,"{'initial_reference': 84, 'maximum_silence': 27, 'partition_recovery': 1, 'tsallis_spectrum_change': 308}",1097.1945130433005,,,,,,,,
122,frozen_local_rule,175,28,0.4529321765427922,humanitarian,9475,39,80,0,1057,39,0,2026-08-17T03:25:19.005892+00:00,medium,15.0,True,medium,12207.486989554558,297,15,8151,135600,93.67651636617994,84,84,1.0,0.031679129894100044,58,1324,fp16,880103,25075,79,0.9404761904761905,7312,high,456029,9365,80,60,418,private_fragmented,3,4.263256414560601e-14,0.0,48.0,0.0,14.247619047619047,2.5880637400776643e-05,73.93151897809616,medium,0,-14.412918563755607,0.051648520544894376,98149,418,16,83,0,122,0.12997394341267124,0.07923361793776315,0.09078214277433926,True,275,190440,1.5,0,v8-pilots-humanitarian-medium-medium-high-medium-random_geometric-private_fragmented-880103-v7_shannon_change-c35510bd725e-fp16-frozen_local_rule,v7_shannon_change,24923.445769299142,53,0,214728,35788,0,357880,107364,pilots,137,0,2026-08-17T03:25:14.361676+00:00,90467f04cc9369554e61e0620acbdf4eb2b567600b2600fd460802bfcff8a4dd,22,random_geometric,98149,418,8947,0.7619047619047619,320,c35510bd725e,420,"{'initial_reference': 84, 'maximum_silence': 23, 'partition_recovery': 1, 'v7_shannon_change': 312}",1097.1945130433005,,,,,,,,
123,frozen_local_rule,176,28,0.4529321765427922,humanitarian,7828,39,80,0,895,39,0,2026-08-17T03:25:18.832118+00:00,medium,15.0,True,medium,12207.486989554558,297,15,6791,111880,93.67651636617994,84,84,1.0,0.03226551761829316,58,1037,fp16,880103,22069,79,0.9404761904761905,6098,high,396075,7867,80,60,418,private_fragmented,3,4.263256414560601e-14,0.0,48.0,0.0,15.523809523809524,2.6922040986699173e-05,73.93151897809616,medium,0,-14.415318937748403,0.05224529039866857,98115,418,16,83,0,123,0.12997394341267124,0.08023304320496571,0.09078214277433926,True,276,159760,1.5,0,v8-pilots-humanitarian-medium-medium-high-medium-random_geometric-private_fragmented-880103-v7_shannon_change-c5a26765fa92-fp16-frozen_local_rule,v7_shannon_change,24923.445769299142,53,0,178776,29796,0,297960,89388,pilots,164,0,2026-08-17T03:25:14.373713+00:00,90467f04cc9369554e61e0620acbdf4eb2b567600b2600fd460802bfcff8a4dd,22,random_geometric,98115,418,7449,0.6190476190476191,260,c5a26765fa92,420,"{'initial_reference': 84, 'maximum_silence': 40, 'partition_recovery': 1, 'v7_shannon_change': 295}",1097.1945130433005,,,,,,,,
49,frozen_local_rule,52,12,0.4691460762843678,humanitarian,1684,22,26,0,270,22,0,2026-08-17T03:23:44.457289+00:00,small,10.0,True,medium,607.7780277094654,30,10,1540,21080,34.00935664290518,21,21,1.0,0.05410288934592119,6,144,fp16,880101,4882,8,0.3333333333333333,1376,low,76527,1706,26,30,32,private_fragmented,3,1.7763568394002505e-14,12.0,21.0,3.7142857142857144,8.85,2.5504081695190487e-05,36.49117312926449,medium,0,-3.4481531655026547,0.06042344342471331,9967,42,8,9,0,49,0.15982793624990818,0.12120312144001456,0.1253414568161409,True,62,40520,0.5,0,v8-pilots-humanitarian-small-medium-low-medium-small_world-private_fragmented-880101-age_of_information-e1d6ce4d93c3-fp16-frozen_local_rule,age_of_information,1493.9663381681712,21,0,39936,6656,0,66560,19968,pilots,31,0,2026-08-17T03:23:43.345720+00:00,8086962417382c2506e7a67e28ca21d81bae444ce1acc93decb79d57a57467c2,12,small_world,9967,42,1664,0.4,48,e1d6ce4d93c3,120,"{'age_deadline': 72, 'initial_reference': 24, 'maximum_silence': 24}",153.2625008232,,,,,,,,
49,frozen_local_rule,52,12,0.48099600654746555,humanitarian,839,23,25,0,131,23,0,2026-08-17T03:23:45.460103+00:00,small,16.0,True,medium,607.7780277094654,30,10,756,10520,36.00935664290518,21,21,1.0,0.08039459514501222,6,83,fp16,880101,3256,8,0.3333333333333333,675,low,42966,862,25,30,32,private_fragmented,3,1.4210854715202004e-14,12.0,27.0,4.0,12.55,2.2245994317107496e-05,39.49917312926449,medium,0,-3.3396940498132333,0.08077745997671482,10206,43,8,9,0,49,0.16238325491688482,0.12361084258118586,0.13497555800791966,True,62,19720,0.5,0,v8-pilots-humanitarian-small-medium-low-medium-small_world-private_fragmented-880101-age_of_information-e27491322545-fp16-frozen_local_rule,age_of_information,1475.745671904595,22,0,19656,3276,0,32760,9828,pilots,55,0,2026-08-17T03:23:44.534228+00:00,8086962417382c2506e7a67e28ca21d81bae444ce1acc93decb79d57a57467c2,12,small_world,10206,43,819,0.2,24,e27491322545,120,"{'age_deadline': 96, 'initial_reference': 24}",149.5145008232,,,,,,,,
48,frozen_local_rule,51,12,0.4906855935092868,humanitarian,3946,23,24,0,617,23,0,2026-08-17T03:23:36.552417+00:00,small,7.0,True,medium,551.7227789263378,30,10,3432,51480,38.00935664290518,21,21,1.0,0.025433520086293085,6,514,fp16,880101,9034,10,0.4166666666666667,3026,low,157643,3734,24,30,32,private_fragmented,3,1.4210854715202004e-14,6.0,12.0,2.5714285714285716,5.05,2.669315633159973e-05,39.609734258878504,medium,0,-3.1602089402367413,0.04522963597314155,9963,42,8,7,0,48,0.12314560677281376,0.08502117573332331,0.10657669265620828,True,59,85800,0.5,0,v8-pilots-humanitarian-small-medium-low-medium-small_world-private_fragmented-880101-always_on-f06f6808d09b-fp16-frozen_local_rule,always_on,1417.2733426655457,23,0,88608,14768,0,147680,44304,pilots,0,0,2026-08-17T03:23:34.853454+00:00,8086962417382c2506e7a67e28ca21d81bae444ce1acc93decb79d57a57467c2,12,small_world,9963,42,3692,1.0,120,f06f6808d09b,120,"{'always_on': 96, 'initial_reference': 24}",138.16368493841418,,,,,,,,
48,frozen_local_rule,51,12,0.4906855935092868,humanitarian,3946,23,24,0,617,23,0,2026-08-17T03:32:39.799926+00:00,small,7.0,True,medium,551.7227789263378,30,10,3432,66300,38.00935664290518,21,21,1.0,0.02543322139382876,6,514,fp32,880101,9034,10,0.4166666666666667,3026,low,201954,3734,24,30,32,private_fragmented,3,1.4210854715202004e-14,6.0,12.0,2.5714285714285716,5.05,3.1824451299890253e-09,39.609734258878504,medium,0,-3.1602089402367413,0.04523049675054205,9970,42,8,7,0,48,0.12314980872302074,0.08502435199567301,0.1065841994695634,True,59,112164,0.5,0,v8-pilots-humanitarian-small-medium-low-medium-small_world-private_fragmented-880101-always_on-f06f6808d09b-fp32-frozen_local_rule,always_on,1417.2733426655457,23,0,88608,14768,0,191984,88608,pilots,0,0,2026-08-17T03:32:38.223663+00:00,8086962417382c2506e7a67e28ca21d81bae444ce1acc93decb79d57a57467c2,12,small_world,9970,42,3692,1.0,120,f06f6808d09b,120,"{'always_on': 96, 'initial_reference': 24}",138.16368493841418,,,,,,,,
48,frozen_local_rule,51,12,0.4906855935092868,humanitarian,3946,23,24,0,617,23,0,2026-08-17T03:32:42.847923+00:00,small,7.0,True,medium,551.7227789263378,30,10,3432,43350,38.00935664290518,21,21,1.0,0.025380399789841673,6,514,uint8_simplex,880101,9034,10,0.4166666666666667,3026,low,135490,3734,24,30,32,private_fragmented,3,1.4210854715202004e-14,6.0,12.0,2.857142857142857,5.05,0.0011052699132717795,39.609734258878504,medium,0,-3.1602089402367413,0.04523902371929558,9962,42,8,7,0,48,0.1229355521946458,0.08501842217383629,0.10666787215160928,True,59,73338,0.5,0,v8-pilots-humanitarian-small-medium-low-medium-small_world-private_fragmented-880101-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule,always_on,1417.2733426655457,23,0,88608,14768,0,125528,22152,pilots,0,0,2026-08-17T03:32:41.128396+00:00,8086962417382c2506e7a67e28ca21d81bae444ce1acc93decb79d57a57467c2,12,small_world,9962,42,3692,1.0,120,f06f6808d09b,120,"{'always_on': 96, 'initial_reference': 24}",138.16368493841418,,,,,,,,
46,frozen_local_rule,49,12,0.4906855935092868,humanitarian,2793,22,23,0,433,22,0,2026-08-17T03:23:51.008197+00:00,small,7.0,True,medium,555.0020610340117,29,10,2407,36120,38.00935664290518,21,21,1.0,0.02815899850430262,6,386,fp16,880101,6845,10,0.4166666666666667,2133,low,113738,2646,23,30,31,private_fragmented,3,1.4210854715202004e-14,6.0,18.0,2.5714285714285716,6.425,2.5615970139362644e-05,36.93726036383562,medium,0,-3.1250408478595757,0.04812385660548609,9498,40,8,7,0,46,0.12314560677281376,0.08863830392415634,0.10657669265620828,True,57,60160,0.5,0,v8-pilots-humanitarian-small-medium-low-medium-small_world-private_fragmented-880101-generalized_information-089fa0c17476-fp16-frozen_local_rule,generalized_information,1396.3904956576273,23,0,62544,10424,0,104240,31272,pilots,4,0,2026-08-17T03:23:49.715410+00:00,8086962417382c2506e7a67e28ca21d81bae444ce1acc93decb79d57a57467c2,12,small_world,9498,40,2606,0.7,84,089fa0c17476,120,"{'below_threshold': 36, 'generalized_information_on': 60, 'initial_reference': 24}",136.21164556387902,,,,,,,,
45,frozen_local_rule,48,12,0.4906855935092868,humanitarian,2185,22,22,0,348,22,0,2026-08-17T03:23:51.478930+00:00,small,13.0,True,medium,558.5589313623464,29,10,1911,27960,38.00935664290518,21,21,1.0,0.03775433966297151,6,274,fp16,880101,5739,8,0.3333333333333333,1680,low,91425,2088,22,30,31,private_fragmented,3,1.4210854715202004e-14,6.0,24.0,2.5714285714285716,8.45,2.319191515719467e-05,37.28936328690757,medium,0,-3.131698340233718,0.05271816799155039,9505,40,8,7,0,45,0.12314560677281376,0.09721841499522994,0.10943035574074664,True,56,48480,0.5,0,v8-pilots-humanitarian-small-medium-low-medium-small_world-private_fragmented-880101-generalized_information-16bfadb86d55-fp16-frozen_local_rule,generalized_information,1407.0816271359454,23,0,49152,8192,0,81920,24576,pilots,18,0,2026-08-17T03:23:50.324957+00:00,8086962417382c2506e7a67e28ca21d81bae444ce1acc93decb79d57a57467c2,12,small_world,9505,40,2048,0.5416666666666666,65,16bfadb86d55,120,"{'below_threshold': 55, 'generalized_information_on': 41, 'initial_reference': 24}",137.29734819500177,,,,,,,,
48,frozen_local_rule,51,12,0.4906855935092868,humanitarian,2172,24,23,0,346,24,0,2026-08-17T03:23:48.863711+00:00,small,13.0,True,medium,607.7780277094654,29,10,1893,28640,38.00935664290518,21,21,1.0,0.04050194792332277,6,279,fp16,880101,5717,10,0.4166666666666667,1673,low,91271,2079,23,30,31,private_fragmented,3,1.4210854715202004e-14,12.0,24.0,3.7142857142857144,8.525,2.6538574467510073e-05,42.77372610613943,medium,0,-3.2608454436471113,0.05575105014763353,9751,41,8,7,0,48,0.14833415806918593,0.10656088909393698,0.11628536660204088,True,59,47080,0.5,0,v8-pilots-humanitarian-small-medium-low-medium-small_world-private_fragmented-880101-js_drift-565d3b5e7ead-fp16-frozen_local_rule,js_drift,1475.8365439915915,23,0,48912,8152,0,81520,24456,pilots,19,0,2026-08-17T03:23:47.695357+00:00,8086962417382c2506e7a67e28ca21d81bae444ce1acc93decb79d57a57467c2,12,small_world,9751,41,2038,0.5416666666666666,65,565d3b5e7ead,120,"{'initial_reference': 24, 'js_drift': 96}",146.55701075914115,,,,,,,,
47,frozen_local_rule,50,12,0.4906855935092868,humanitarian,2400,23,23,0,378,23,0,2026-08-17T03:23:47.157066+00:00,small,7.0,True,medium,551.7227789263378,29,10,2050,31720,38.00935664290518,21,21,1.0,0.02815443349558707,6,350,fp16,880101,6100,10,0.4166666666666667,1815,low,98509,2260,23,30,31,private_fragmented,3,1.4210854715202004e-14,6.0,24.0,2.5714285714285716,7.075,2.7881640571044707e-05,39.7697342588785,medium,0,-3.1414757111156124,0.04778878458176949,9749,41,8,7,0,47,0.12314560677281376,0.08619298181027822,0.10657669265620828,True,58,50280,0.5,0,v8-pilots-humanitarian-small-medium-low-medium-small_world-private_fragmented-880101-js_drift-ffac7588a645-fp16-frozen_local_rule,js_drift,1417.2733426655457,23,0,53256,8876,0,88760,26628,pilots,7,0,2026-08-17T03:23:45.932915+00:00,8086962417382c2506e7a67e28ca21d81bae444ce1acc93decb79d57a57467c2,12,small_world,9749,41,2219,0.6083333333333333,73,ffac7588a645,120,"{'initial_reference': 24, 'js_drift': 96}",138.16368493841418,,,,,,,,
46,frozen_local_rule,49,12,0.4906855935092868,humanitarian,2050,23,22,0,293,23,0,2026-08-17T03:23:40.890704+00:00,small,13.0,True,medium,555.2796492546723,29,10,1765,26400,38.00935664290518,21,21,1.0,0.04943121255270138,6,285,fp16,880101,5463,8,0.3333333333333333,1560,low,85971,1947,22,30,31,private_fragmented,3,1.4210854715202004e-14,6.0,27.0,2.5714285714285716,9.25,2.581116154080266e-05,40.121837181950454,medium,0,-3.1477549800196796,0.05868670098281247,9731,41,8,7,0,46,0.16080420131195403,0.11364949144360276,0.12088246267855471,True,57,44200,0.5,0,v8-pilots-humanitarian-small-medium-low-medium-small_world-private_fragmented-880101-kpi_change-314c8c128df2-fp16-frozen_local_rule,kpi_change,1427.9644741438635,23,0,45744,7624,0,76240,22872,pilots,29,0,2026-08-17T03:23:39.715225+00:00,8086962417382c2506e7a67e28ca21d81bae444ce1acc93decb79d57a57467c2,12,small_world,9731,41,1906,0.525,63,314c8c128df2,120,"{'initial_reference': 24, 'kpi_change': 96}",139.24938756953694,,,,,,,,
