run_id,stage,application,method,scenario,seed,completion_status,wall_clock_seconds,disruption_sources,analysis_valid,exclusion_reason,scenario_name,n_agents,agreement_rate,coalition_proposals,coalition_recall_when_required,coalitions,coalitions_formed,commitment_breaches,commitment_memory_accuracy,commitment_memory_items,conservation_error,cumulative_unmet_weighted_need,delivered_messages,fairness,final_backlog,fulfillment_rate,individually_rational_agreement_rate,information_disclosures,inventory_efficiency,max_free_energy,mean_agent_utility,mean_consensus_rmse,mean_time_to_agreement,message_bytes,message_delivery_rate,messages,minimum_agent_utility,monitor_sketch_bytes,monitor_sketch_messages,on_time_delivery_rate,partner_reliability_brier,partner_reliability_observations,primary_outcome,recovery_time,service_loss_auc,social_welfare,tool_calls,total_communication_bytes,total_communication_messages,total_cost,transport_efficiency,useful_coalition_precision,generated_tokens,llm_calls,llm_latency_seconds,planner_revision,prompt_tokens
main-commercial-centralized_llm-n11-s2104-factor_private_mixed,main,commercial,centralized_llm,reliable-moderate-p1.0-o1.0,2104,complete,8.114714477211237,supplier_01,True,,factor_private_mixed,11.0,0.0,0.0,,0,0.0,0,0.0,0,-1.1368683772161603e-13,3729.195856733403,0,0.9285552064105914,365.5129964889569,0.029989506794737508,0.0,0,0.011165889150527769,0.281575505243222,0.4585256862884304,0.01817904021658039,,0,0.0,0,-0.4887003377657924,0.0,0.0,0.0,,0,17.825240051908825,14.0,17.825240051908825,0.2621283083973854,0,0.0,0.0,0.0,0.0,0.0,392,6,8.043049868196249,a09a35458c702b33eeacc393d103063234e8bc28,9082
main-commercial-centralized_llm-n11-s2104-factor_shared_aligned,main,commercial,centralized_llm,reliable-moderate-p0.0-o0.0,2104,complete,21.954623576253653,supplier_01,True,,factor_shared_aligned,11.0,0.0,0.0,,0,0.0,0,0.0,0,-1.1368683772161603e-13,3254.195856733403,0,0.7300631602463168,310.5129964889569,0.1759503279933383,0.0,0,0.06551097594967349,0.281575505243222,0.46366181937339906,0.01817904021658039,,0,0.0,0,-0.30856425750868843,0.0,0.0,1.0,,0,15.932380267752388,14.0,15.932380267752388,0.34446417938100926,18,0.0,0.0,52.76118760781084,1.0,0.0,1240,18,21.875507246702902,a09a35458c702b33eeacc393d103063234e8bc28,35839
main-commercial-centralized_llm-n11-s2104-factor_shared_mixed,main,commercial,centralized_llm,reliable-moderate-p0.0-o1.0,2104,complete,21.99013540521264,supplier_01,True,,factor_shared_mixed,11.0,0.0,0.0,,0,0.0,0,0.0,0,-1.1368683772161603e-13,3254.195856733403,0,0.7300631602463168,310.5129964889569,0.1759503279933383,0.0,0,0.06551097594967349,0.281575505243222,0.5529387595397637,0.01817904021658039,,0,0.0,0,-0.20347795303741034,0.0,0.0,1.0,,0,15.932380267752388,14.0,15.932380267752388,0.34446417938100926,18,0.0,0.0,52.76118760781084,1.0,0.0,1240,18,21.91122889518738,a09a35458c702b33eeacc393d103063234e8bc28,35839
main-commercial-centralized_llm-n11-s2104-private_mixed_compound_partition_large,main,commercial,centralized_llm,partition-compound-p1.0-o1.0,2104,complete,8.121844109147787,supplier_01;supplier_02;carrier_05;warehouse_07,True,,private_mixed_compound_partition_large,11.0,0.0,0.0,0.0,0,0.0,0,0.0,0,-1.1368683772161603e-13,5964.680654865092,0,0.9277655370477025,662.7072744147927,0.01676605326096196,0.0,0,0.012560347574222879,0.3263443616909106,0.052111179766950656,0.043883384108041615,,0,0.0,0,-0.9042287370518325,0.0,0.0,0.0,,0,18.047977043982577,14.0,18.047977043982577,0.24870743752288757,0,0.0,0.0,0.0,0.0,0.0,392,6,8.05158232152462,a09a35458c702b33eeacc393d103063234e8bc28,9082
main-commercial-centralized_llm-n11-s2104-private_mixed_correlated,main,commercial,centralized_llm,intermittent-correlated-p1.0-o1.0,2104,complete,8.152703110128641,supplier_01;supplier_02;carrier_05,True,,private_mixed_correlated,11.0,0.0,0.0,0.0,0,0.0,0,0.0,0,-1.1368683772161603e-13,5120.164175570899,0,0.9279660572354994,550.4338805316992,0.02011707099540623,0.0,0,0.012560347574222879,0.37612410186655165,0.17362014514627794,0.02382571122528606,,0,0.0,0,-0.7866730510548785,0.0,0.0,0.0,,0,17.985392997384015,14.0,17.985392997384015,0.2521085853042811,0,0.0,0.0,0.0,0.0,0.0,392,6,8.086243350058794,a09a35458c702b33eeacc393d103063234e8bc28,9082
main-commercial-centralized_llm-n11-s2105-factor_moderate_center,main,commercial,centralized_llm,reliable-moderate-p0.5-o0.5,2105,complete,24.567814495414495,supplier_01,True,,factor_moderate_center,11.0,0.0,0.0,,0,0.0,0,0.0,0,0.0,3612.7821337061578,0,0.45029863837375916,349.1091569680149,0.10421568434865341,0.0,0,0.037919459255426904,0.281575505243222,0.5380627479994031,0.0182951031633473,,0,0.0,0,-0.09424996741492309,0.0,0.0,1.0,,0,16.914312783354585,14.0,16.914312783354585,0.20677917373437776,18,0.0,0.0,39.015990014711875,1.0,0.0,1453,18,24.487526796758168,a09a35458c702b33eeacc393d103063234e8bc28,30596
main-commercial-centralized_llm-n11-s2105-factor_private_aligned,main,commercial,centralized_llm,reliable-moderate-p1.0-o0.0,2105,complete,8.101513508707285,supplier_01,True,,factor_private_aligned,11.0,0.0,0.0,,0,0.0,0,0.0,0,0.0,3892.7821337061578,0,0.9840986714564068,379.1091569680149,0.027238243530615703,0.0,0,0.009910787154581721,0.281575505243222,0.3855050946901439,0.0182951031633473,,0,0.0,0,-0.27114474539577665,0.0,0.0,0.0,,0,18.05160157145091,14.0,18.05160157145091,0.2732629113947174,0,0.0,0.0,0.0,0.0,0.0,392,6,8.034097634255886,a09a35458c702b33eeacc393d103063234e8bc28,9082
main-commercial-centralized_llm-n11-s2105-factor_private_mixed,main,commercial,centralized_llm,reliable-moderate-p1.0-o1.0,2105,complete,8.08945332467556,supplier_01,True,,factor_private_mixed,11.0,0.0,0.0,,0,0.0,0,0.0,0,0.0,3892.7821337061578,0,0.9840986714564068,379.1091569680149,0.027238243530615703,0.0,0,0.009910787154581721,0.281575505243222,0.5583033515369612,0.0182951031633473,,0,0.0,0,-0.08348492448955246,0.0,0.0,0.0,,0,18.05160157145091,14.0,18.05160157145091,0.2732629113947174,0,0.0,0.0,0.0,0.0,0.0,392,6,8.019903931766748,a09a35458c702b33eeacc393d103063234e8bc28,9082
main-commercial-centralized_llm-n11-s2105-factor_shared_aligned,main,commercial,centralized_llm,reliable-moderate-p0.0-o0.0,2105,complete,22.269616335630417,supplier_01,True,,factor_shared_aligned,11.0,0.0,0.0,,0,0.0,0,0.0,0,0.0,3137.7821337061578,0,0.9787827346435539,294.1091569680149,0.2453409925150559,0.0,0,0.08926869144030974,0.281575505243222,0.5092299007931888,0.0182951031633473,,0,0.0,0,-0.02341412246127017,0.0,0.0,1.0,,0,15.09166913493007,14.0,15.09166913493007,0.4668553857834944,18,0.0,0.0,90.34318423463888,1.0,0.0,1268,18,22.182890262454745,a09a35458c702b33eeacc393d103063234e8bc28,35536
main-commercial-centralized_llm-n11-s2105-factor_shared_mixed,main,commercial,centralized_llm,reliable-moderate-p0.0-o1.0,2105,complete,22.209209516644478,supplier_01,True,,factor_shared_mixed,11.0,0.0,0.0,,0,0.0,0,0.0,0,0.0,3137.7821337061578,0,0.9787827346435539,294.1091569680149,0.2453409925150559,0.0,0,0.08926869144030974,0.281575505243222,0.6493614369196427,0.0182951031633473,,0,0.0,0,0.16564376295554983,0.0,0.0,1.0,,0,15.09166913493007,14.0,15.09166913493007,0.4668553857834944,18,0.0,0.0,90.34318423463888,1.0,0.0,1268,18,22.123995803296566,a09a35458c702b33eeacc393d103063234e8bc28,35536
main-commercial-centralized_llm-n11-s2105-private_mixed_compound_partition_large,main,commercial,centralized_llm,partition-compound-p1.0-o1.0,2105,complete,8.170632537454367,supplier_01;supplier_02;carrier_05;warehouse_07,True,,private_mixed_compound_partition_large,11.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,6234.1912153917665,0,0.9831934241953575,687.8745891793742,0.015197658821738354,0.0,0,0.011710474207152844,0.3263443616909106,0.14577289678987915,0.04389252862230528,,0,0.0,0,-0.5509430542574301,0.0,0.0,0.0,,0,18.257334448771076,14.0,18.257334448771076,0.2609960148705777,0,0.0,0.0,0.0,0.0,0.0,392,6,8.10516855865717,a09a35458c702b33eeacc393d103063234e8bc28,9082
main-commercial-centralized_llm-n11-s2105-private_mixed_correlated,main,commercial,centralized_llm,intermittent-correlated-p1.0-o1.0,2105,complete,8.148303098976612,supplier_01;supplier_02;carrier_05,True,,private_mixed_correlated,11.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,5349.658895643869,0,0.9834245621408656,571.2298703439717,0.018244390816923313,0.0,0,0.011710474207152844,0.37612410186655165,0.21940027206781085,0.022161934651844722,,0,0.0,0,-0.5508821196175264,0.0,0.0,0.0,,0,18.199734838885757,14.0,18.199734838885757,0.26410053135213973,0,0.0,0.0,0.0,0.0,0.0,392,6,8.079737927764654,a09a35458c702b33eeacc393d103063234e8bc28,9082
main-commercial-centralized_llm-n11-s2106-factor_moderate_center,main,commercial,centralized_llm,reliable-moderate-p0.5-o0.5,2106,complete,25.1492181122303,supplier_01,True,,factor_moderate_center,11.0,0.0,0.0,,0,0.0,0,0.0,0,-1.1368683772161603e-13,4765.686043465563,0,0.6249395168986835,466.9510366498976,0.09637880452769658,0.0,0,0.0511053434879295,0.281575505243222,0.36138648781426125,0.018130735106960488,,0,0.0,0,-0.4598504213958394,0.0,0.0,1.0,,0,16.408471753826472,14.0,16.408471753826472,0.24511773487169977,18,0.0,0.0,38.735712686253684,1.0,0.0,1493,18,25.067486554384228,a09a35458c702b33eeacc393d103063234e8bc28,30590
main-commercial-centralized_llm-n11-s2106-factor_private_aligned,main,commercial,centralized_llm,reliable-moderate-p1.0-o0.0,2106,complete,8.083521284162998,supplier_01,True,,factor_private_aligned,11.0,0.0,0.0,,0,0.0,0,0.0,0,-1.1368683772161603e-13,5045.686043465563,0,0.9618187686731927,496.9510366498977,0.03832424690500061,0.0,0,0.02032162373868661,0.281575505243222,0.39135213833700905,0.018130735106960488,,0,0.0,0,-0.2674850906521304,0.0,0.0,0.0,,0,17.264465026910184,14.0,17.264465026910184,0.27877893907329876,0,0.0,0.0,0.0,0.0,0.0,392,6,8.017198454588652,a09a35458c702b33eeacc393d103063234e8bc28,9082
main-commercial-centralized_llm-n11-s2106-factor_private_mixed,main,commercial,centralized_llm,reliable-moderate-p1.0-o1.0,2106,complete,8.087537452578545,supplier_01,True,,factor_private_mixed,11.0,0.0,0.0,,0,0.0,0,0.0,0,-1.1368683772161603e-13,5045.686043465563,0,0.9618187686731927,496.9510366498977,0.03832424690500061,0.0,0,0.02032162373868661,0.281575505243222,0.2529439357663475,0.018130735106960488,,0,0.0,0,-0.6315133570181632,0.0,0.0,0.0,,0,17.264465026910184,14.0,17.264465026910184,0.27877893907329876,0,0.0,0.0,0.0,0.0,0.0,392,6,8.018481511622667,a09a35458c702b33eeacc393d103063234e8bc28,9082
main-commercial-centralized_llm-n11-s2106-factor_shared_aligned,main,commercial,centralized_llm,reliable-moderate-p0.0-o0.0,2106,complete,23.270762000232935,supplier_01,True,,factor_shared_aligned,11.0,0.0,0.0,,0,0.0,0,0.0,0,-1.1368683772161603e-13,4205.686043465563,0,0.9987439575268695,406.95103664989756,0.21248791977308856,0.0,0,0.11267278298641528,0.281575505243222,0.4911560363433527,0.018130735106960488,,0,0.0,0,-0.039780652695166,0.0,0.0,1.0,,0,14.69648520765905,14.0,14.69648520765905,0.4394808274925173,18,0.0,0.0,117.26770089149869,1.0,0.0,1290,18,23.175901956856254,a09a35458c702b33eeacc393d103063234e8bc28,35473
main-commercial-centralized_llm-n11-s2106-factor_shared_mixed,main,commercial,centralized_llm,reliable-moderate-p0.0-o1.0,2106,complete,23.177975676953793,supplier_01,True,,factor_shared_mixed,11.0,0.0,0.0,,0,0.0,0,0.0,0,-1.1368683772161603e-13,4205.686043465563,0,0.9987439575268695,406.95103664989756,0.21248791977308856,0.0,0,0.11267278298641528,0.281575505243222,0.35462526198520833,0.018130735106960488,,0,0.0,0,-0.3449428207481804,0.0,0.0,1.0,,0,14.69648520765905,14.0,14.69648520765905,0.4394808274925173,18,0.0,0.0,117.26770089149869,1.0,0.0,1290,18,23.09492971748114,a09a35458c702b33eeacc393d103063234e8bc28,35473
main-commercial-centralized_llm-n11-s2106-private_mixed_compound_partition_large,main,commercial,centralized_llm,partition-compound-p1.0-o1.0,2106,complete,8.099254231899977,supplier_01;supplier_02;carrier_05;warehouse_07,True,,private_mixed_compound_partition_large,11.0,0.0,0.0,0.0,0,0.0,0,0.0,0,-1.1368683772161603e-13,8067.540179499987,0,0.9628519877763845,900.5662347684045,0.021517701456670594,0.0,0,0.024054141123501543,0.3263443616909106,-0.049880543005737875,0.04362840959926463,,0,0.0,0,-0.6586175304471231,0.0,0.0,0.0,,0,17.54721398950958,14.0,17.54721398950958,0.26223069840076674,0,0.0,0.0,0.0,0.0,0.0,392,6,8.032967444509268,a09a35458c702b33eeacc393d103063234e8bc28,9082
main-commercial-centralized_llm-n11-s2106-private_mixed_correlated,main,commercial,centralized_llm,intermittent-correlated-p1.0-o1.0,2106,complete,8.127202525734901,supplier_01;supplier_02;carrier_05,True,,private_mixed_correlated,11.0,0.0,0.0,0.0,0,0.0,0,0.0,0,-1.1368683772161603e-13,6925.950839220315,0,0.962631572246683,748.0893821458575,0.02579036530550226,0.0,0,0.024054141123501543,0.37612410186655165,0.05661953929830317,0.02361922725619503,,0,0.0,0,-0.6509582265187027,0.0,0.0,0.0,,0,17.467623739841027,14.0,17.467623739841027,0.266448258367173,0,0.0,0.0,0.0,0.0,0.0,392,6,8.060664273798466,a09a35458c702b33eeacc393d103063234e8bc28,9082
main-commercial-centralized_llm-n11-s2107-factor_moderate_center,main,commercial,centralized_llm,reliable-moderate-p0.5-o0.5,2107,complete,23.871358141303062,supplier_01,True,,factor_moderate_center,11.0,0.0,0.0,,0,0.0,0,0.0,0,0.0,3531.8448608112167,0,0.5120629837838131,348.33166578452364,0.1142763037226085,0.0,0,0.040993514980781194,0.281575505243222,0.3689345505848535,0.01812417080689673,,0,0.0,0,-0.23650328543385388,0.0,0.0,1.0,,0,16.06221214757198,14.0,16.06221214757198,0.2346708934878944,18,0.0,0.0,29.971988316145094,1.0,0.0,1403,18,23.795774783939123,a09a35458c702b33eeacc393d103063234e8bc28,30596
main-commercial-centralized_llm-n11-s2107-factor_private_aligned,main,commercial,centralized_llm,reliable-moderate-p1.0-o0.0,2107,complete,8.06969977915287,supplier_01,True,,factor_private_aligned,11.0,0.0,0.0,,0,0.0,0,0.0,0,-2.2737367544323206e-13,3811.8448608112167,0,0.9689990599258366,378.33166578452364,0.0379935149371672,0.0,0,0.013629139839261032,0.281575505243222,0.3911618181471066,0.01812417080689673,,0,0.0,0,-0.2648528915231055,0.0,0.0,0.0,,0,17.196746724628035,14.0,17.196746724628035,0.28024327991862635,0,0.0,0.0,0.0,0.0,0.0,392,6,8.00076400488615,a09a35458c702b33eeacc393d103063234e8bc28,9082
main-commercial-centralized_llm-n11-s2107-factor_private_mixed,main,commercial,centralized_llm,reliable-moderate-p1.0-o1.0,2107,complete,8.073041077703238,supplier_01,True,,factor_private_mixed,11.0,0.0,0.0,,0,0.0,0,0.0,0,-2.2737367544323206e-13,3811.8448608112167,0,0.9689990599258366,378.33166578452364,0.0379935149371672,0.0,0,0.013629139839261032,0.281575505243222,0.2852826982693549,0.01812417080689673,,0,0.0,0,-0.1442685326124698,0.0,0.0,0.0,,0,17.196746724628035,14.0,17.196746724628035,0.28024327991862635,0,0.0,0.0,0.0,0.0,0.0,392,6,8.003794856369495,a09a35458c702b33eeacc393d103063234e8bc28,9082
main-commercial-centralized_llm-n11-s2107-factor_shared_aligned,main,commercial,centralized_llm,reliable-moderate-p0.0-o0.0,2107,complete,22.731651656329632,supplier_01,True,,factor_shared_aligned,11.0,0.0,0.0,,0,0.0,0,0.0,0,0.0,3121.8448608112167,0,0.9815142203733842,298.33166578452364,0.24141428503167736,0.0,0,0.0866008068833148,0.281575505243222,0.5052395744271243,0.01812417080689673,,0,0.0,0,-0.06251932865468765,0.0,0.0,1.0,,0,14.49955913625866,14.0,14.49955913625866,0.46895735197797206,18,0.0,0.0,70.14225003185237,1.0,0.0,1265,18,22.645486742258072,a09a35458c702b33eeacc393d103063234e8bc28,35614
main-commercial-centralized_llm-n11-s2107-factor_shared_mixed,main,commercial,centralized_llm,reliable-moderate-p0.0-o1.0,2107,complete,22.523715425282717,supplier_01,True,,factor_shared_mixed,11.0,0.0,0.0,,0,0.0,0,0.0,0,0.0,3121.8448608112167,0,0.9815142203733842,298.33166578452364,0.24141428503167736,0.0,0,0.0866008068833148,0.281575505243222,0.39432327254205785,0.01812417080689673,,0,0.0,0,0.08933818561021907,0.0,0.0,1.0,,0,14.49955913625866,14.0,14.49955913625866,0.46895735197797206,18,0.0,0.0,70.14225003185237,1.0,0.0,1265,18,22.43640771508217,a09a35458c702b33eeacc393d103063234e8bc28,35614
main-commercial-centralized_llm-n11-s2107-private_mixed_compound_partition_large,main,commercial,centralized_llm,partition-compound-p1.0-o1.0,2107,complete,8.108239691704512,supplier_01;supplier_02;carrier_05;warehouse_07,True,,private_mixed_compound_partition_large,11.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,6114.046133708696,0,0.9699438795506313,687.8689262288508,0.021260122330767614,0.0,0,0.015850883900310198,0.3263443616909106,-0.09328989105986647,0.04367786129752139,,0,0.0,0,-0.9441621080039547,0.0,0.0,0.0,,0,17.47939362254964,14.0,17.47939362254964,0.26374609221842543,0,0.0,0.0,0.0,0.0,0.0,392,6,8.036400604993105,a09a35458c702b33eeacc393d103063234e8bc28,9082
main-commercial-centralized_llm-n11-s2107-private_mixed_correlated,main,commercial,centralized_llm,intermittent-correlated-p1.0-o1.0,2107,complete,8.068841025233269,supplier_01;supplier_02;carrier_05,True,,private_mixed_correlated,11.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,5244.325652836315,0,0.9697320101941165,570.9326278387717,0.02550348867070734,0.0,0,0.015850883900310198,0.37612410186655165,0.04903295864527999,0.02325968726568609,,0,0.0,0,-0.579130621671577,0.0,0.0,0.0,,0,17.39985943351575,14.0,17.39985943351575,0.26793649121923646,0,0.0,0.0,0.0,0.0,0.0,392,6,8.003938246518373,a09a35458c702b33eeacc393d103063234e8bc28,9082
main-commercial-centralized_llm-n11-s2108-factor_moderate_center,main,commercial,centralized_llm,reliable-moderate-p0.5-o0.5,2108,complete,25.077931582927704,supplier_01,True,,factor_moderate_center,11.0,0.0,0.0,,0,0.0,0,0.0,0,0.0,2930.4827426879356,0,0.5785776154522141,292.4787112656281,0.1492654189458651,0.0,0,0.0490148075720934,0.281575505243222,0.5280915144028965,0.016962369694176166,,0,0.0,0,-0.26494262415203923,0.0,0.0,1.0,,0,14.519739087054232,14.0,14.519739087054232,0.2828547998992383,18,0.0,0.0,38.006670066578124,1.0,0.0,1436,18,25.00088847801089,a09a35458c702b33eeacc393d103063234e8bc28,30548
main-commercial-centralized_llm-n11-s2108-factor_private_aligned,main,commercial,centralized_llm,reliable-moderate-p1.0-o0.0,2108,complete,8.081947028636932,supplier_01,True,,factor_private_aligned,11.0,0.0,0.0,,0,0.0,0,0.0,0,2.2737367544323206e-13,3210.4827426879356,0,0.9903752134767465,322.478711265628,0.0620042390767941,0.0,0,0.020360548802702612,0.281575505243222,0.4051713882364833,0.016962369694176166,,0,0.0,0,-0.23258429960258953,0.0,0.0,0.0,,0,15.804322829430905,14.0,15.804322829430905,0.3095980424459807,0,0.0,0.0,0.0,0.0,0.0,392,6,8.010985277593136,a09a35458c702b33eeacc393d103063234e8bc28,9082
main-commercial-centralized_llm-n11-s2108-factor_private_mixed,main,commercial,centralized_llm,reliable-moderate-p1.0-o1.0,2108,complete,8.071036081761122,supplier_01,True,,factor_private_mixed,11.0,0.0,0.0,,0,0.0,0,0.0,0,2.2737367544323206e-13,3210.4827426879356,0,0.9903752134767465,322.478711265628,0.0620042390767941,0.0,0,0.020360548802702612,0.281575505243222,0.5410829746445619,0.016962369694176166,,0,0.0,0,-0.36061376835923603,0.0,0.0,0.0,,0,15.804322829430905,14.0,15.804322829430905,0.3095980424459807,0,0.0,0.0,0.0,0.0,0.0,392,6,8.00239198282361,a09a35458c702b33eeacc393d103063234e8bc28,9082
main-commercial-centralized_llm-n11-s2108-factor_shared_aligned,main,commercial,centralized_llm,reliable-moderate-p0.0-o0.0,2108,complete,21.783368933945894,supplier_01,True,,factor_shared_aligned,11.0,0.0,0.0,,0,0.0,0,0.0,0,0.0,2800.4827426879356,0,0.7778657311402316,272.4787112656281,0.2074395388585791,0.0,0,0.06811764675168726,0.281575505243222,0.4808075620216765,0.016962369694176166,,0,0.0,0,-0.25411168430930564,0.0,0.0,1.0,,0,14.03468265290771,14.0,14.03468265290771,0.38666320234071583,18,0.0,0.0,52.40395325547448,1.0,0.0,1251,18,21.693781808018688,a09a35458c702b33eeacc393d103063234e8bc28,35846
main-commercial-centralized_llm-n11-s2108-factor_shared_mixed,main,commercial,centralized_llm,reliable-moderate-p0.0-o1.0,2108,complete,21.750658560544252,supplier_01,True,,factor_shared_mixed,11.0,0.0,0.0,,0,0.0,0,0.0,0,0.0,2800.4827426879356,0,0.7778657311402316,272.4787112656281,0.2074395388585791,0.0,0,0.06811764675168726,0.281575505243222,0.6327452691167171,0.016962369694176166,,0,0.0,0,-0.16933956489014096,0.0,0.0,1.0,,0,14.03468265290771,14.0,14.03468265290771,0.38666320234071583,18,0.0,0.0,52.40395325547448,1.0,0.0,1251,18,21.66774738207459,a09a35458c702b33eeacc393d103063234e8bc28,35846
main-commercial-centralized_llm-n11-s2108-private_mixed_compound_partition_large,main,commercial,centralized_llm,partition-compound-p1.0-o1.0,2108,complete,8.112245254218578,supplier_01;supplier_02;carrier_05;warehouse_07,True,,private_mixed_compound_partition_large,11.0,0.0,0.0,0.0,0,0.0,0,0.0,0,-1.1368683772161603e-13,5237.240402332902,0,0.9908528326625691,591.3984078857507,0.03479067957279116,0.0,0,0.023259989934726992,0.3263443616909106,0.07228856895334702,0.04289091433407493,,0,0.0,0,-0.8747703208036912,0.0,0.0,0.0,,0,16.26070934622153,14.0,16.26070934622153,0.28250388773843343,0,0.0,0.0,0.0,0.0,0.0,392,6,8.046365201473236,a09a35458c702b33eeacc393d103063234e8bc28,9082
main-commercial-centralized_llm-n11-s2108-private_mixed_correlated,main,commercial,centralized_llm,intermittent-correlated-p1.0-o1.0,2108,complete,8.108134053647518,supplier_01;supplier_02;carrier_05,True,,private_mixed_correlated,11.0,0.0,0.0,0.0,0,0.0,0,0.0,0,-1.1368683772161603e-13,4471.5763975781365,0,0.9907324411581573,489.8065224959266,0.041705744353641556,0.0,0,0.023259989934726992,0.37612410186655165,0.18003198572763673,0.02033095783228493,,0,0.0,0,-0.8721114937138015,0.0,0.0,0.0,,0,16.1321672150107,14.0,16.1321672150107,0.28938885464318087,0,0.0,0.0,0.0,0.0,0.0,392,6,8.04165543243289,a09a35458c702b33eeacc393d103063234e8bc28,9082
