accepted_physical_actions_v8,action_policy_id,actionable_opportunities,agent_count,allocation_inequality_gini,application,attempted_sketch_messages,autonomous_beneficial_actions,autonomous_harmful_actions,autonomous_neutral_actions,belief_updates_from_delivered_sketches,beneficial_actions,commitment_failures,completed_at,complexity,consensus_recovery_steps,conservation_feasible,coupling,critical_shortage_exposure,cross_community_messages,decision_epochs,delivered_sketch_messages,delivered_useful_sketch_bytes,delivery_completion,detected_groups,detection_groups,detection_recall,disagreement_time_integrated_error,dropped_messages,dropped_sketch_messages,encoding,environment_seed,estimator_target,event_count,false_alarm_groups,false_alarm_rate,forwarded_sketch_messages,fragmentation,fully_counted_bytes,fully_counted_messages,harmful_actions,horizon,information_actions,information_condition,maximum_cascade_depth,maximum_conservation_residual,maximum_detection_delay_steps,maximum_message_age,mean_detection_delay_steps,mean_message_age,mean_quantization_l1_error,net_causal_utility,network_disruption,neutral_actions,normalized_autonomous_reward,normalized_time_integrated_estimation_error,operational_bytes,operational_messages,operational_node_count,operator_escalation_requests,operator_executed_actions,physical_actions,pointwise_estimation_mae_max,pointwise_estimation_mae_p90,pointwise_estimation_mae_p95,primary_distributed_state_error,primary_distributed_state_error_p95,privacy_boundary_pass,proposed_physical_actions,redundant_sketch_bytes,resource_waste,retries,run_id,scheduler,service_loss,service_reaching_actions,sketch_bytes,sketch_header_bytes,sketch_integrity_bytes,sketch_messages,sketch_on_wire_bytes,sketch_payload_bytes,stage,stale_belief_rows,stale_sketch_bytes,started_at,stochastic_tape_digest,time_to_first_critical_delivery,topology_family,total_bytes,total_messages,transmitted_sketch_messages,trigger_activation_rate,trigger_activations,trigger_configuration_digest,trigger_evaluations,trigger_reasons,weighted_unmet_critical_need,event_ledger_scope,belief_consensus_recovery,cascaded_failures,crew_travel,crew_utilization,repeated_work_orders,restoration_time_mean,unsafe_switching_or_isolation,unserved_critical_load_auc,candidate_name,configuration_digest,method,panel_id,sketch_on_wire_bytes_always,fully_counted_bytes_always,transmitted_sketch_messages_always,fully_counted_messages_always,normalized_time_integrated_estimation_error_always,primary_distributed_state_error_always,primary_distributed_state_error_p95_always,pointwise_estimation_mae_p95_always,disagreement_time_integrated_error_always,mean_detection_delay_steps_always,service_loss_always,autonomous_harmful_actions_always,normalized_autonomous_reward_always,sketch_byte_reduction,fully_counted_byte_reduction,message_reduction,estimation_error_increase,primary_estimation_error_increase,primary_p95_increase,pointwise_p95_increase,disagreement_error_increase,detection_delay_increase,service_loss_increase,harmful_action_increase,reward_degradation
286,frozen_local_rule,451,52,0.4107374498526301,humanitarian,26806,131,145,0,780,131,0.0,2026-08-17T04:38:01.129579+00:00,large,52.0,True,medium,76928.08063937924,175,20,22800,458490,178.34995935068332,146,146,1.0,0.0775110466999666,100,4006,uint8_simplex,8810018,pooled_current_private_evidence_pre_exchange,66204,105,0.6730769230769231,20540,medium,990257,25760,145,100,489,private_fragmented,3,8.242295734817162e-13,15.0,90.0,0.410958904109589,11.913461538461538,0.0011341073165024,567.014803687227,medium,0,-28.03187522513308,0.0704587348759854,133661,566,30,142,0,286,0.2236211356616979,0.1222477298269972,0.1412448067343378,0.073984890787976,0.1422417222773179,True,603,316710,13.108317614866753,0,v8-development-humanitarian-large-medium-medium-medium-small_world-private_fragmented-8810018-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule,generalized_information,152303.39414003477,112,0,604656,100776,0,856596,151164,development,553,0,2026-08-17T04:37:37.420645+00:00,548160e0120b763719974194f706942fb035abc3e21fb901b8b8fb670d6f2c45,12.0,small_world,133661,566,25194,0.801923076923077,834,e25eb5b9df1b,1040,"{'below_threshold': 206, 'generalized_information_on': 505, 'initial_reference': 156, 'maximum_silence': 173}",3907.4054174983016,nan,nan,nan,nan,nan,nan,nan,nan,nan,generalized_0125_u8,e25eb5b9df1b,generalized_information,humanitarian:8810018,1061276,1195162,31214,31781,0.0704055307579692,0.0737408410412911,0.1410515857849083,0.1410776980371752,0.077076151324613,0.410958904109589,152213.25002952397,143,-28.00707853227863,0.1928621772281669,0.17144537727939813,0.1928621772281669,5.3204118016209057e-05,0.00024404974668490453,0.0011901364924095936,0.00016710869716260457,0.0004348953753536,0.0,90.14411051079514,2,0.024796692854451408
286,frozen_local_rule,451,52,0.4107581263517256,humanitarian,23536,131,147,0,684,131,0.0,2026-08-17T04:38:46.655235+00:00,large,52.0,True,medium,76857.68497190152,175,20,20107,403988,178.36170575903512,146,146,1.0,0.0775608666423198,101,3429,uint8_simplex,8810018,pooled_current_private_evidence_pre_exchange,60246,105,0.6730769230769231,18089,medium,887953,22746,147,100,490,private_fragmented,3,8.668621376273222e-13,15.0,90.0,0.410958904109589,13.067307692307692,0.0011374836115351,581.8054639887948,medium,0,-27.997334669574776,0.0704744871051084,133867,567,30,142,0,286,0.2236211356616979,0.1220789061082612,0.1420681710399778,0.0740176768737141,0.1406806860352848,True,603,279650,13.108317614866753,0,v8-development-humanitarian-large-medium-medium-medium-small_world-private_fragmented-8810018-js_drift-565d3b5e7ead-uint8_simplex-frozen_local_rule,js_drift,152294.318580551,112,0,532296,88716,0,754086,133074,development,550,0,2026-08-17T04:38:26.674340+00:00,548160e0120b763719974194f706942fb035abc3e21fb901b8b8fb670d6f2c45,12.0,small_world,133867,567,22179,0.7019230769230769,730,565d3b5e7ead,1040,"{'initial_reference': 156, 'js_drift': 624, 'maximum_silence': 260}",3910.1842748170257,nan,nan,nan,nan,nan,nan,nan,nan,nan,js_007_u8,565d3b5e7ead,js_drift,humanitarian:8810018,1061276,1195162,31214,31781,0.0704055307579692,0.0737408410412911,0.1410515857849083,0.1410776980371752,0.077076151324613,0.410958904109589,152213.25002952397,143,-28.00707853227863,0.28945345037483183,0.2570438149807307,0.28945345037483183,6.895634713920129e-05,0.0002768358324230086,-0.00037089974962351,0.0009904730028025832,0.000484715317706802,0.0,81.06855102701229,4,-0.009743862703853523
284,frozen_local_rule,450,52,0.4107397685133482,humanitarian,23737,130,143,0,706,130,0.0,2026-08-17T04:37:58.498111+00:00,large,52.0,True,medium,76914.9378454169,175,20,20133,407694,179.52225866041505,146,146,1.0,0.0777019781034334,101,3604,uint8_simplex,8810018,pooled_current_private_evidence_pre_exchange,60466,105,0.6730769230769231,18083,medium,888636,22766,143,100,490,private_fragmented,3,6.536993168992923e-13,15.0,90.0,0.410958904109589,12.014423076923077,0.0011324229369099,569.3161437988077,medium,0,-28.00274561561197,0.0701673428042722,133870,567,30,143,0,284,0.2236211356616979,0.1231511890741813,0.1420681710399778,0.0739346604538528,0.1431085726663291,True,603,276828,11.499099755559865,0,v8-development-humanitarian-large-medium-medium-medium-small_world-private_fragmented-8810018-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule,kpi_change,152193.04152952402,112,0,532776,88796,0,754766,133194,development,547,0,2026-08-17T04:37:41.571067+00:00,548160e0120b763719974194f706942fb035abc3e21fb901b8b8fb670d6f2c45,12.0,small_world,133870,567,22199,0.7134615384615385,742,314c8c128df2,1040,"{'initial_reference': 156, 'kpi_change': 645, 'maximum_silence': 239}",3904.9762753225673,nan,nan,nan,nan,nan,nan,nan,nan,nan,kpi_012_u8,314c8c128df2,kpi_change,humanitarian:8810018,1061276,1195162,31214,31781,0.0704055307579692,0.0737408410412911,0.1410515857849083,0.1410776980371752,0.077076151324613,0.410958904109589,152213.25002952397,143,-28.00707853227863,0.28881271224450566,0.2564723443349103,0.28881271224450566,-0.0002381879536969972,0.00019381941256170487,0.0020569868814207803,0.0009904730028025832,0.0006258267788204069,0.0,-20.20849999994971,0,-0.004332916666658804
285,frozen_local_rule,450,52,0.4107184916341595,humanitarian,32623,131,143,0,946,131,0.0,2026-08-17T04:38:36.631670+00:00,large,52.0,True,medium,76930.38234541689,175,20,27737,561544,179.52225866041505,146,146,1.0,0.0772766062887161,100,4886,uint8_simplex,8810018,pooled_current_private_evidence_pre_exchange,76959,105,0.6730769230769231,24933,medium,1173637,31148,143,100,490,private_fragmented,3,7.247535904753022e-13,15.0,75.0,0.410958904109589,10.427884615384617,0.0011327250733418,569.1151437988077,medium,0,-28.00707853227863,0.070396929818136,133883,567,30,143,0,285,0.2236211356616979,0.1217687220844998,0.1412448067343378,0.073836768053426,0.1410515857849083,True,603,381514,11.499099755559865,0,v8-development-humanitarian-large-medium-medium-medium-small_world-private_fragmented-8810018-l1_belief_drift-c1987b7c3312-uint8_simplex-frozen_local_rule,l1_belief_drift,152213.25002952397,112,0,733944,122324,0,1039754,183486,development,555,0,2026-08-17T04:38:16.424604+00:00,548160e0120b763719974194f706942fb035abc3e21fb901b8b8fb670d6f2c45,12.0,small_world,133883,567,30581,0.9788461538461538,1018,c1987b7c3312,1040,"{'initial_reference': 156, 'l1_belief_drift': 865, 'maximum_silence': 19}",3904.9762753225673,nan,nan,nan,nan,nan,nan,nan,nan,nan,l1_024_u8,c1987b7c3312,l1_belief_drift,humanitarian:8810018,1061276,1195162,31214,31781,0.0704055307579692,0.0737408410412911,0.1410515857849083,0.1410776980371752,0.077076151324613,0.410958904109589,152213.25002952397,143,-28.00707853227863,0.02027936182482215,0.018010110763227116,0.02027936182482215,-8.600939833194876e-06,9.592701213489985e-05,0.0,0.00016710869716260457,0.0002004549641031056,0.0,0.0,0,0.0
285,frozen_local_rule,450,52,0.4107184916341595,humanitarian,22472,131,143,0,646,131,0.0,2026-08-17T04:38:33.716366+00:00,large,52.0,True,medium,76930.38234541689,175,20,19229,387022,179.52225866041505,146,146,1.0,0.0774860293638685,100,3243,uint8_simplex,8810018,pooled_current_private_evidence_pre_exchange,58300,105,0.6730769230769231,17260,medium,853577,21735,143,100,490,private_fragmented,3,7.247535904753022e-13,30.0,75.0,0.5136986301369864,13.038461538461538,0.0011248167276431,569.1151437988077,medium,0,-28.00707853227863,0.0729735278746041,133865,567,30,143,0,285,0.2236211356616979,0.1256765897618623,0.1432000900665393,0.0752297786192363,0.1423018898525053,True,603,266764,11.499099755559865,0,v8-development-humanitarian-large-medium-medium-medium-small_world-private_fragmented-8810018-matched_random-681a73b1e0f1-uint8_simplex-frozen_local_rule,matched_random,152213.25002952397,112,0,508032,84672,0,719712,127008,development,548,0,2026-08-17T04:38:17.072656+00:00,548160e0120b763719974194f706942fb035abc3e21fb901b8b8fb670d6f2c45,12.0,small_world,133865,567,21168,0.6730769230769231,700,681a73b1e0f1,1040,"{'initial_reference': 156, 'matched_random_selected': 260, 'matched_random_wait': 340, 'maximum_silence': 284}",3904.9762753225673,nan,nan,nan,nan,nan,nan,nan,nan,nan,random_045_u8,681a73b1e0f1,matched_random,humanitarian:8810018,1061276,1195162,31214,31781,0.0704055307579692,0.0737408410412911,0.1410515857849083,0.1410776980371752,0.077076151324613,0.410958904109589,152213.25002952397,143,-28.00707853227863,0.321842762862818,0.2858064429759313,0.321842762862818,0.0025679971166348986,0.0014889375779452013,0.0012503040675969912,0.002122392029364095,0.00040987803925550403,0.10273972602739734,0.0,0,0.0
285,frozen_local_rule,451,52,0.4107581263517256,humanitarian,0,130,147,0,0,130,0.0,2026-08-17T04:37:41.839373+00:00,large,52.0,True,medium,77222.51230123668,175,20,0,0,178.36170575903512,146,146,1.0,0.1014072571788864,101,0,uint8_simplex,8810018,pooled_current_private_evidence_pre_exchange,16597,106,0.6794871794871795,0,medium,133699,566,147,100,489,private_fragmented,3,8.668621376273222e-13,0.0,0.0,0.0,0.0,0.0,573.4714475797595,medium,0,-28.016309999006552,0.0709136569112107,133699,566,30,142,0,285,0.2236211356616979,0.1237173095923658,0.1473402100516102,0.0861604570450486,0.1547938724935588,True,604,0,13.108317614866753,0,v8-development-humanitarian-large-medium-medium-medium-small_world-private_fragmented-8810018-none-806ed450405e-uint8_simplex-frozen_local_rule,none,152296.89963876922,112,0,0,0,0,0,0,development,0,0,2026-08-17T04:37:30.178694+00:00,548160e0120b763719974194f706942fb035abc3e21fb901b8b8fb670d6f2c45,12.0,small_world,133699,566,0,0.0,0,806ed450405e,1040,{'disabled': 1040},3907.397030562739,nan,nan,nan,nan,nan,nan,nan,nan,nan,none_u8,806ed450405e,none,humanitarian:8810018,1061276,1195162,31214,31781,0.0704055307579692,0.0737408410412911,0.1410515857849083,0.1410776980371752,0.077076151324613,0.410958904109589,152213.25002952397,143,-28.00707853227863,1.0,0.8881331568440094,1.0,0.0005081261532415005,0.012419616003757503,0.013742286708650492,0.006262512014434979,0.024331105854273408,-0.410958904109589,83.64960924524348,4,0.009231466727921855
285,frozen_local_rule,450,52,0.4107184916341595,humanitarian,33137,131,143,0,962,131,0.0,2026-08-17T04:38:59.097371+00:00,large,52.0,True,medium,76930.38234541689,175,20,28134,569704,179.52225866041505,146,146,1.0,0.0770498200431919,100,5003,uint8_simplex,8810018,pooled_current_private_evidence_pre_exchange,77870,105,0.6730769230769231,25281,medium,1188600,31588,143,100,490,private_fragmented,3,7.247535904753022e-13,15.0,60.0,0.410958904109589,10.096153846153848,0.0011326270901705,569.1151437988077,medium,0,-28.00707853227863,0.0704062365989656,133886,567,30,143,0,285,0.2236211356616979,0.1217687220844998,0.1410776980371752,0.0737280283210787,0.1410515857849083,True,603,386852,11.499099755559865,0,v8-development-humanitarian-large-medium-medium-medium-small_world-private_fragmented-8810018-offline_oracle-df72669ae5df-uint8_simplex-frozen_local_rule,offline_oracle,152213.25002952397,112,0,744504,124084,0,1054714,186126,development,555,0,2026-08-17T04:38:39.148646+00:00,548160e0120b763719974194f706942fb035abc3e21fb901b8b8fb670d6f2c45,12.0,small_world,133886,567,31021,0.9951923076923076,1035,df72669ae5df,1040,"{'initial_reference': 156, 'maximum_silence': 3, 'offline_oracle': 881}",3904.9762753225673,nan,nan,nan,nan,nan,nan,nan,nan,nan,offline_oracle_u8,df72669ae5df,offline_oracle,humanitarian:8810018,1061276,1195162,31214,31781,0.0704055307579692,0.0737408410412911,0.1410515857849083,0.1410776980371752,0.077076151324613,0.410958904109589,152213.25002952397,143,-28.00707853227863,0.006183122957647225,0.005490469074485249,0.006183122957647225,7.058409964011414e-07,-1.281272021239066e-05,0.0,0.0,-2.6331281421099195e-05,0.0,0.0,0,0.0
285,frozen_local_rule,450,52,0.4108102791871366,humanitarian,18412,132,146,0,528,132,0.0,2026-08-17T04:38:37.343356+00:00,large,52.0,True,medium,77224.83190112926,175,20,15761,317288,180.71811750158068,146,146,1.0,0.0774655291593599,100,2651,uint8_simplex,8810018,pooled_current_private_evidence_pre_exchange,50776,105,0.6730769230769231,14155,medium,723895,17920,146,100,490,private_fragmented,3,5.400124791776761e-13,30.0,90.0,0.6164383561643836,14.350961538461538,0.0011262030151948,576.3841698332991,medium,0,-27.9888180965226,0.0735206017221283,133893,567,30,143,0,285,0.2236211356616979,0.1280778581252328,0.1465364384726535,0.0754930654407441,0.1422417222773179,True,604,218586,11.499099755559865,0,v8-development-humanitarian-large-medium-medium-medium-small_world-private_fragmented-8810018-periodic-52761a8cde7f-uint8_simplex-frozen_local_rule,periodic,152202.29339776895,114,0,416472,69412,0,590002,104118,development,540,0,2026-08-17T04:38:16.706954+00:00,548160e0120b763719974194f706942fb035abc3e21fb901b8b8fb670d6f2c45,12.0,small_world,133893,567,17353,0.55,572,52761a8cde7f,1040,"{'initial_reference': 156, 'maximum_silence': 416, 'periodic_wait': 468}",3903.989546328469,nan,nan,nan,nan,nan,nan,nan,nan,nan,periodic_18_u8,52761a8cde7f,periodic,humanitarian:8810018,1061276,1195162,31214,31781,0.0704055307579692,0.0737408410412911,0.1410515857849083,0.1410776980371752,0.077076151324613,0.410958904109589,152213.25002952397,143,-28.00707853227863,0.4440635612225283,0.3943122354961085,0.4440635612225283,0.0031150709641591112,0.001752224399453009,0.0011901364924095936,0.005458740435478282,0.0003893778347469068,0.20547945205479456,-10.956631755019771,3,-0.01826043575603009
285,frozen_local_rule,450,52,0.4108102791871366,humanitarian,22545,132,146,0,670,132,0.0,2026-08-17T04:38:07.205346+00:00,large,52.0,True,medium,77224.83190112926,175,20,19277,388042,180.71811750158068,146,146,1.0,0.0769158775087071,100,3268,uint8_simplex,8810018,pooled_current_private_evidence_pre_exchange,58425,105,0.6730769230769231,17337,medium,856234,21813,146,100,490,private_fragmented,3,5.400124791776761e-13,15.0,90.0,0.410958904109589,13.096153846153848,0.0011283053196632,576.3841698332991,medium,0,-27.9888180965226,0.0720389449917832,133870,567,30,143,0,285,0.2236211356616979,0.1230445229147536,0.1439437586448648,0.0744774112502451,0.1404311660134634,True,603,267376,11.499099755559865,0,v8-development-humanitarian-large-medium-medium-medium-small_world-private_fragmented-8810018-predictive_uncertainty_change-71c476debc21-uint8_simplex-frozen_local_rule,predictive_uncertainty_change,152202.29339776895,114,0,509904,84984,0,722364,127476,development,548,0,2026-08-17T04:37:47.873585+00:00,548160e0120b763719974194f706942fb035abc3e21fb901b8b8fb670d6f2c45,12.0,small_world,133870,567,21246,0.6740384615384616,701,71c476debc21,1040,"{'initial_reference': 156, 'maximum_silence': 278, 'predictive_uncertainty_change': 606}",3903.989546328469,nan,nan,nan,nan,nan,nan,nan,nan,nan,uncertainty_008_u8,71c476debc21,predictive_uncertainty_change,humanitarian:8810018,1061276,1195162,31214,31781,0.0704055307579692,0.0737408410412911,0.1410515857849083,0.1410776980371752,0.077076151324613,0.410958904109589,152213.25002952397,143,-28.00707853227863,0.31934388415454606,0.28358331339182474,0.31934388415454606,0.0016334142338140095,0.0007365702089539988,-0.0006204197714449189,0.0028660606076895967,-0.00016027381590590084,0.0,-10.956631755019771,3,-0.01826043575603009
284,frozen_local_rule,450,52,0.4107397685133482,humanitarian,24325,130,143,0,720,130,0.0,2026-08-17T04:38:48.170880+00:00,large,52.0,True,medium,76914.9378454169,175,20,20799,419560,179.52225866041505,146,146,1.0,0.0768708572974838,100,3526,uint8_simplex,8810018,pooled_current_private_evidence_pre_exchange,61721,105,0.6730769230769231,18700,medium,913208,23489,143,100,490,private_fragmented,3,6.536993168992923e-13,15.0,90.0,0.410958904109589,12.548076923076923,0.0011331633209436,569.3161437988077,medium,0,-28.00274561561197,0.071792816593954,133860,567,30,143,0,284,0.2236211356616979,0.1233593653756579,0.1431667852564858,0.0743318369457189,0.1410515857849083,True,603,287606,11.499099755559865,0,v8-development-humanitarian-large-medium-medium-medium-small_world-private_fragmented-8810018-tsallis_spectrum_change-1013b09ad56f-uint8_simplex-frozen_local_rule,tsallis_spectrum_change,152193.04152952402,112,0,550128,91688,0,779348,137532,development,549,0,2026-08-17T04:38:27.347223+00:00,548160e0120b763719974194f706942fb035abc3e21fb901b8b8fb670d6f2c45,12.0,small_world,133860,567,22922,0.725,754,1013b09ad56f,1040,"{'initial_reference': 156, 'maximum_silence': 239, 'tsallis_spectrum_change': 645}",3904.9762753225673,nan,nan,nan,nan,nan,nan,nan,nan,nan,spectrum_008_u8,1013b09ad56f,tsallis_spectrum_change,humanitarian:8810018,1061276,1195162,31214,31781,0.0704055307579692,0.0737408410412911,0.1410515857849083,0.1410776980371752,0.077076151324613,0.410958904109589,152213.25002952397,143,-28.00707853227863,0.26565002883321587,0.23591278839186658,0.26565002883321587,0.0013872858359848111,0.0005909959044278074,0.0,0.002089087219310587,-0.00020529402712919642,0.0,-20.20849999994971,0,-0.004332916666658804
285,frozen_local_rule,450,52,0.4107397685133482,humanitarian,24259,130,144,0,716,130,0.0,2026-08-17T04:38:42.509401+00:00,large,52.0,True,medium,76914.9378454169,175,20,20745,418880,179.52225866041505,146,146,1.0,0.0768780709053958,100,3514,uint8_simplex,8810018,pooled_current_private_evidence_pre_exchange,61603,105,0.6730769230769231,18638,medium,911060,23426,144,100,490,private_fragmented,3,6.536993168992923e-13,15.0,75.0,0.410958904109589,12.274038461538462,0.0011353955172699,569.1961437988077,medium,0,-28.00301228227864,0.0720258371233537,133854,567,30,143,0,285,0.2236211356616979,0.123978558747785,0.143785334548033,0.0744519540143748,0.1410515857849083,True,603,286450,11.499099755559865,0,v8-development-humanitarian-large-medium-medium-medium-small_world-private_fragmented-8810018-v7_shannon_change-c5a26765fa92-uint8_simplex-frozen_local_rule,v7_shannon_change,152193.04152952402,112,0,548616,91436,0,777206,137154,development,548,0,2026-08-17T04:38:24.903792+00:00,548160e0120b763719974194f706942fb035abc3e21fb901b8b8fb670d6f2c45,12.0,small_world,133854,567,22859,0.7240384615384615,753,c5a26765fa92,1040,"{'initial_reference': 156, 'maximum_silence': 237, 'v7_shannon_change': 647}",3904.9762753225673,nan,nan,nan,nan,nan,nan,nan,nan,nan,v7_shannon_006_u8,c5a26765fa92,v7_shannon_change,humanitarian:8810018,1061276,1195162,31214,31781,0.0704055307579692,0.0737408410412911,0.1410515857849083,0.1410776980371752,0.077076151324613,0.410958904109589,152213.25002952397,143,-28.00707853227863,0.2676683539437432,0.23771003428823878,0.2676683539437432,0.0016203063653845023,0.0007111129730836968,0.0,0.002707636510857786,-0.000198080419217192,0.0,-20.20849999994971,1,-0.00406624999999039
125,frozen_local_rule,147,28,0.4604734942560302,humanitarian,5711,44,80,0,620,44,0.0,2026-08-17T04:33:51.805035+00:00,medium,31.0,True,high,15913.62589036926,165,15,5192,93602,102.52449396763744,82,82,1.0,0.0594822200613438,66,519,uint8_simplex,8810011,pooled_current_private_evidence_pre_exchange,18364,74,0.8809523809523809,4703,high,292786,6131,80,60,420,private_fragmented,3,1.6342482922482304e-13,0.0,48.0,0.0,17.076190476190476,0.0010917780707159,159.49570806179628,high,0,-17.501688788253333,0.0777731581256077,98612,420,16,103,0,125,0.1687584439463665,0.1186452485350448,0.1316477458010417,0.0686276890934758,0.1313671921893826,True,259,82926,2.0,0,v8-development-humanitarian-medium-high-high-high-small_world-private_fragmented-8810011-age_of_information-e27491322545-uint8_simplex-frozen_local_rule,age_of_information,31225.64525640041,57,0,137064,22844,0,194174,34266,development,181,0,2026-08-17T04:33:44.480096+00:00,2e6809d93f0422696972e45fb68cdb9111794bbcd60fa0b355514365a57fe426,34.0,small_world,98612,420,5711,0.4,168,e27491322545,420,"{'age_deadline': 252, 'initial_reference': 84, 'maximum_silence': 84}",1444.453717940711,nan,nan,nan,nan,nan,nan,nan,nan,nan,aoi_30_u8,e27491322545,age_of_information,humanitarian:8810011,393992,492570,11588,12008,0.0738957751545944,0.0669920695646395,0.1313671921893826,0.1280496926684659,0.0600883639746846,0.0,31205.114890244437,79,-17.515043633424177,0.5071625819813601,0.4055951438374241,0.5071625819813601,0.003877382971013296,0.001635619528836299,0.0,0.0035980531325758014,-0.0006061439133408023,0.0,20.530366155973752,1,-0.013354845170844953
