model_key,condition,phase,agent_i,agent_j,community_i,community_j,connected_correlation,between_cluster_sd,independent_clusters
qwen,field_scrambled,recovery,15,4,1,0,-0.055069444444444414,0.09900523742225478,6
qwen,field_scrambled,recovery,15,5,1,0,-0.009432870370370383,0.13926617101857464,6
qwen,field_scrambled,recovery,15,6,1,0,-0.0171990740740741,0.12446858231513319,6
qwen,field_scrambled,recovery,15,7,1,0,-0.08398148148148145,0.09095971782877138,6
qwen,field_scrambled,recovery,15,8,1,1,-0.05299768518518516,0.07024527707898445,6
qwen,field_scrambled,recovery,15,9,1,1,-0.006354166666666661,0.10437857842982372,6
qwen,field_scrambled,recovery,15,10,1,1,0.006736111111111109,0.15870445662447272,6
qwen,field_scrambled,recovery,15,11,1,1,0.0049884259259258545,0.1135170965317106,6
qwen,field_scrambled,recovery,15,12,1,1,0.09407407407407407,0.05027560359530688,6
qwen,field_scrambled,recovery,15,13,1,1,0.02302083333333334,0.1311064158028145,6
qwen,field_scrambled,recovery,15,14,1,1,-0.021319444444444464,0.15750608698800062,6
qwen,field_scrambled,recovery,15,15,1,1,0.2218287037037037,0.10031825001468188,6
qwen,nominal_markovized,baseline,0,0,0,0,0.2729629629629629,0.2755057522010834,6
qwen,nominal_markovized,baseline,0,1,0,0,-0.06608796296296297,0.1713373361748388,6
qwen,nominal_markovized,baseline,0,2,0,0,-0.018587962962962962,0.08870691732367869,6
qwen,nominal_markovized,baseline,0,3,0,0,-0.09128472222222224,0.17731668584618682,6
qwen,nominal_markovized,baseline,0,4,0,0,0.04067129629629631,0.11508366074814193,6
qwen,nominal_markovized,baseline,0,5,0,0,0.03208333333333333,0.05937184039676352,6
qwen,nominal_markovized,baseline,0,6,0,0,-0.06046296296296297,0.233584548408374,6
qwen,nominal_markovized,baseline,0,7,0,0,-0.061898148148148154,0.17754137204045778,6
qwen,nominal_markovized,baseline,0,8,0,1,0.008449074074074076,0.020695920280459728,6
qwen,nominal_markovized,baseline,0,9,0,1,0.02136574074074077,0.061536111591775064,6
qwen,nominal_markovized,baseline,0,10,0,1,0.025405092592592576,0.042967212608111996,6
qwen,nominal_markovized,baseline,0,11,0,1,-0.03912037037037034,0.04953089482516005,6
qwen,nominal_markovized,baseline,0,12,0,1,0.05413194444444445,0.13706590955068584,6
qwen,nominal_markovized,baseline,0,13,0,1,-0.005324074074074092,0.013041264834262335,6
qwen,nominal_markovized,baseline,0,14,0,1,-0.10291666666666667,0.20555081169450923,6
qwen,nominal_markovized,baseline,0,15,0,1,0.03719907407407407,0.23409181314273395,6
qwen,nominal_markovized,baseline,1,0,0,0,-0.06608796296296297,0.1713373361748388,6
qwen,nominal_markovized,baseline,1,1,0,0,0.15821759259259263,0.26405153126340974,6
qwen,nominal_markovized,baseline,1,2,0,0,0.0,0.0,6
qwen,nominal_markovized,baseline,1,3,0,0,0.06873842592592594,0.17655975110755728,6
qwen,nominal_markovized,baseline,1,4,0,0,0.04593750000000001,0.11252343505910228,6
qwen,nominal_markovized,baseline,1,5,0,0,-0.02555555555555557,0.06259807120445904,6
qwen,nominal_markovized,baseline,1,6,0,0,0.012476851851851859,0.143652756068694,6
qwen,nominal_markovized,baseline,1,7,0,0,0.14300925925925928,0.24374789753234863,6
qwen,nominal_markovized,baseline,1,8,0,1,0.0,0.0,6
qwen,nominal_markovized,baseline,1,9,0,1,0.0,0.0,6
qwen,nominal_markovized,baseline,1,10,0,1,0.0,0.0,6
qwen,nominal_markovized,baseline,1,11,0,1,0.017870370370370387,0.04377328892195869,6
qwen,nominal_markovized,baseline,1,12,0,1,-0.07672453703703705,0.12871366514041394,6
qwen,nominal_markovized,baseline,1,13,0,1,0.0,0.0,6
qwen,nominal_markovized,baseline,1,14,0,1,-0.017743055555555554,0.04346143258896541,6
qwen,nominal_markovized,baseline,1,15,0,1,-0.13416666666666668,0.23129001155355683,6
qwen,nominal_markovized,baseline,2,0,0,0,-0.018587962962962962,0.08870691732367869,6
qwen,nominal_markovized,baseline,2,1,0,0,0.0,0.0,6
qwen,nominal_markovized,baseline,2,2,0,0,0.15570601851851848,0.20429087027376414,6
qwen,nominal_markovized,baseline,2,3,0,0,0.028472222222222215,0.06974241628757658,6
qwen,nominal_markovized,baseline,2,4,0,0,0.031203703703703716,0.055547424173444174,6
qwen,nominal_markovized,baseline,2,5,0,0,-0.060914351851851845,0.15190456525638213,6
qwen,nominal_markovized,baseline,2,6,0,0,0.014155092592592596,0.062471296135042535,6
qwen,nominal_markovized,baseline,2,7,0,0,0.0,0.0,6
qwen,nominal_markovized,baseline,2,8,0,1,-0.05914351851851851,0.14487144196321802,6
qwen,nominal_markovized,baseline,2,9,0,1,0.0558912037037037,0.1562971065822313,6
qwen,nominal_markovized,baseline,2,10,0,1,-0.039884259259259244,0.07865105810050631,6
qwen,nominal_markovized,baseline,2,11,0,1,0.008587962962962973,0.04858842063024445,6
qwen,nominal_markovized,baseline,2,12,0,1,0.0,0.0,6
qwen,nominal_markovized,baseline,2,13,0,1,0.0051157407407407445,0.012530954471182472,6
qwen,nominal_markovized,baseline,2,14,0,1,-0.005381944444444416,0.06895605694463576,6
qwen,nominal_markovized,baseline,2,15,0,1,-0.06712962962962964,0.11185955102886208,6
qwen,nominal_markovized,baseline,3,0,0,0,-0.09128472222222224,0.17731668584618682,6
qwen,nominal_markovized,baseline,3,1,0,0,0.06873842592592594,0.17655975110755728,6
qwen,nominal_markovized,baseline,3,2,0,0,0.028472222222222215,0.06974241628757658,6
qwen,nominal_markovized,baseline,3,3,0,0,0.18795138888888888,0.18683522972696995,6
qwen,nominal_markovized,baseline,3,4,0,0,-0.03133101851851854,0.1401494904085628,6
qwen,nominal_markovized,baseline,3,5,0,0,-0.03824074074074074,0.07161144872488873,6
qwen,nominal_markovized,baseline,3,6,0,0,-0.08162037037037038,0.15209711167080334,6
qwen,nominal_markovized,baseline,3,7,0,0,0.026296296296296307,0.23331948812539138,6
qwen,nominal_markovized,baseline,3,8,0,1,-0.004537037037037034,0.0687008335229564,6
qwen,nominal_markovized,baseline,3,9,0,1,0.02361111111111112,0.05783517448238061,6
qwen,nominal_markovized,baseline,3,10,0,1,-0.007916666666666683,0.019391793797033534,6
qwen,nominal_markovized,baseline,3,11,0,1,0.016342592592592613,0.0900045294927878,6
qwen,nominal_markovized,baseline,3,12,0,1,-0.05803240740740743,0.1344768790268363,6
qwen,nominal_markovized,baseline,3,13,0,1,-0.011944444444444443,0.029257794149910178,6
qwen,nominal_markovized,baseline,3,14,0,1,-0.019456018518518508,0.042416412369777855,6
qwen,nominal_markovized,baseline,3,15,0,1,-0.02914351851851853,0.22750936788246728,6
qwen,nominal_markovized,baseline,4,0,0,0,0.04067129629629631,0.11508366074814193,6
qwen,nominal_markovized,baseline,4,1,0,0,0.04593750000000001,0.11252343505910228,6
qwen,nominal_markovized,baseline,4,2,0,0,0.031203703703703716,0.055547424173444174,6
qwen,nominal_markovized,baseline,4,3,0,0,-0.03133101851851854,0.1401494904085628,6
qwen,nominal_markovized,baseline,4,4,0,0,0.3100462962962963,0.26865735794384316,6
qwen,nominal_markovized,baseline,4,5,0,0,-0.009155092592592626,0.04337952525284884,6
qwen,nominal_markovized,baseline,4,6,0,0,0.05607638888888892,0.29978465699086343,6
qwen,nominal_markovized,baseline,4,7,0,0,0.1109837962962963,0.26494063224125725,6
qwen,nominal_markovized,baseline,4,8,0,1,0.06886574074074074,0.1686859255736101,6
qwen,nominal_markovized,baseline,4,9,0,1,0.0033449074074074123,0.05162577564707918,6
qwen,nominal_markovized,baseline,4,10,0,1,0.012442129629629628,0.030476868906156435,6
qwen,nominal_markovized,baseline,4,11,0,1,-0.028958333333333326,0.05189633095573004,6
qwen,nominal_markovized,baseline,4,12,0,1,-0.021875000000000016,0.053582588123382055,6
qwen,nominal_markovized,baseline,4,13,0,1,-0.0004050925925925819,0.01966445062975218,6
qwen,nominal_markovized,baseline,4,14,0,1,-0.11738425925925926,0.1851696995840111,6
qwen,nominal_markovized,baseline,4,15,0,1,-0.15386574074074075,0.24696980585720196,6
qwen,nominal_markovized,baseline,5,0,0,0,0.03208333333333333,0.05937184039676352,6
qwen,nominal_markovized,baseline,5,1,0,0,-0.02555555555555557,0.06259807120445904,6
qwen,nominal_markovized,baseline,5,2,0,0,-0.060914351851851845,0.15190456525638213,6
qwen,nominal_markovized,baseline,5,3,0,0,-0.03824074074074074,0.07161144872488873,6
qwen,nominal_markovized,baseline,5,4,0,0,-0.009155092592592626,0.04337952525284884,6
qwen,nominal_markovized,baseline,5,5,0,0,0.22123842592592594,0.23798821821144606,6
qwen,nominal_markovized,baseline,5,6,0,0,-0.055891203703703686,0.05980753623227509,6
qwen,nominal_markovized,baseline,5,7,0,0,-0.0125925925925926,0.030845426390603,6
qwen,nominal_markovized,baseline,5,8,0,1,0.04393518518518519,0.10761878545839056,6
qwen,nominal_markovized,baseline,5,9,0,1,-0.04623842592592595,0.12792695410938912,6
qwen,nominal_markovized,baseline,5,10,0,1,0.009155092592592604,0.017842893804276838,6
qwen,nominal_markovized,baseline,5,11,0,1,-0.018449074074074073,0.04200955364838607,6
qwen,nominal_markovized,baseline,5,12,0,1,0.02407407407407408,0.05896919751144689,6
qwen,nominal_markovized,baseline,5,13,0,1,-0.0027546296296296346,0.006747437022944415,6
qwen,nominal_markovized,baseline,5,14,0,1,-0.0010416666666666723,0.06128987427195137,6
qwen,nominal_markovized,baseline,5,15,0,1,0.005671296296296313,0.03778782716282109,6
qwen,nominal_markovized,baseline,6,0,0,0,-0.06046296296296297,0.233584548408374,6
qwen,nominal_markovized,baseline,6,1,0,0,0.012476851851851859,0.143652756068694,6
qwen,nominal_markovized,baseline,6,2,0,0,0.014155092592592596,0.062471296135042535,6
qwen,nominal_markovized,baseline,6,3,0,0,-0.08162037037037038,0.15209711167080334,6
qwen,nominal_markovized,baseline,6,4,0,0,0.05607638888888892,0.29978465699086343,6
qwen,nominal_markovized,baseline,6,5,0,0,-0.055891203703703686,0.05980753623227509,6
qwen,nominal_markovized,baseline,6,6,0,0,0.3896643518518519,0.38856099871642835,6
qwen,nominal_markovized,baseline,6,7,0,0,0.08226851851851852,0.31175421708844286,6
qwen,nominal_markovized,baseline,6,8,0,1,-0.03712962962962964,0.060624748100957325,6
qwen,nominal_markovized,baseline,6,9,0,1,-0.0006828703703703776,0.05248475705867591,6
qwen,nominal_markovized,baseline,6,10,0,1,-0.013229166666666667,0.02121146424172027,6
qwen,nominal_markovized,baseline,6,11,0,1,0.02578703703703703,0.09531468618891936,6
qwen,nominal_markovized,baseline,6,12,0,1,0.014328703703703696,0.1085379270581593,6
qwen,nominal_markovized,baseline,6,13,0,1,0.01645833333333337,0.0275400592067467,6
qwen,nominal_markovized,baseline,6,14,0,1,0.07687500000000001,0.15256459242272144,6
qwen,nominal_markovized,baseline,6,15,0,1,-0.05687500000000001,0.3189529038292505,6
qwen,nominal_markovized,baseline,7,0,0,0,-0.061898148148148154,0.17754137204045778,6
qwen,nominal_markovized,baseline,7,1,0,0,0.14300925925925928,0.24374789753234863,6
qwen,nominal_markovized,baseline,7,2,0,0,0.0,0.0,6
qwen,nominal_markovized,baseline,7,3,0,0,0.026296296296296307,0.23331948812539138,6
qwen,nominal_markovized,baseline,7,4,0,0,0.1109837962962963,0.26494063224125725,6
qwen,nominal_markovized,baseline,7,5,0,0,-0.0125925925925926,0.030845426390603,6
qwen,nominal_markovized,baseline,7,6,0,0,0.08226851851851852,0.31175421708844286,6
qwen,nominal_markovized,baseline,7,7,0,0,0.2218402777777778,0.3393182780338695,6
qwen,nominal_markovized,baseline,7,8,0,1,0.0019675925925925855,0.004819597873531699,6
qwen,nominal_markovized,baseline,7,9,0,1,0.0,0.0,6
qwen,nominal_markovized,baseline,7,10,0,1,0.0,0.0,6
qwen,nominal_markovized,baseline,7,11,0,1,0.015474537037037031,0.046211161885062864,6
qwen,nominal_markovized,baseline,7,12,0,1,-0.07347222222222223,0.1280171369218942,6
qwen,nominal_markovized,baseline,7,13,0,1,-0.00253472222222223,0.006208776084137935,6
qwen,nominal_markovized,baseline,7,14,0,1,-0.017106481481481473,0.03582907130840884,6
qwen,nominal_markovized,baseline,7,15,0,1,-0.20287037037037034,0.31515279787466655,6
qwen,nominal_markovized,baseline,8,0,1,0,0.008449074074074076,0.020695920280459728,6
qwen,nominal_markovized,baseline,8,1,1,0,0.0,0.0,6
qwen,nominal_markovized,baseline,8,2,1,0,-0.05914351851851851,0.14487144196321802,6
qwen,nominal_markovized,baseline,8,3,1,0,-0.004537037037037034,0.0687008335229564,6
qwen,nominal_markovized,baseline,8,4,1,0,0.06886574074074074,0.1686859255736101,6
qwen,nominal_markovized,baseline,8,5,1,0,0.04393518518518519,0.10761878545839056,6
qwen,nominal_markovized,baseline,8,6,1,0,-0.03712962962962964,0.060624748100957325,6
qwen,nominal_markovized,baseline,8,7,1,0,0.0019675925925925855,0.004819597873531699,6
qwen,nominal_markovized,baseline,8,8,1,1,0.29657407407407405,0.46119332154248605,6
qwen,nominal_markovized,baseline,8,9,1,1,-0.0099537037037037,0.024381495124925146,6
qwen,nominal_markovized,baseline,8,10,1,1,0.005069444444444446,0.012417552168275838,6
qwen,nominal_markovized,baseline,8,11,1,1,-0.029537037037037032,0.047098831165107914,6
qwen,nominal_markovized,baseline,8,12,1,1,0.0,0.0,6
qwen,nominal_markovized,baseline,8,13,1,1,0.003124999999999998,0.007654655446197427,6
qwen,nominal_markovized,baseline,8,14,1,1,-0.04560185185185186,0.1117012683630292,6
qwen,nominal_markovized,baseline,8,15,1,1,0.0,0.0,6
qwen,nominal_markovized,baseline,9,0,1,0,0.02136574074074077,0.061536111591775064,6
qwen,nominal_markovized,baseline,9,1,1,0,0.0,0.0,6
qwen,nominal_markovized,baseline,9,2,1,0,0.0558912037037037,0.1562971065822313,6
qwen,nominal_markovized,baseline,9,3,1,0,0.02361111111111112,0.05783517448238061,6
qwen,nominal_markovized,baseline,9,4,1,0,0.0033449074074074123,0.05162577564707918,6
qwen,nominal_markovized,baseline,9,5,1,0,-0.04623842592592595,0.12792695410938912,6
qwen,nominal_markovized,baseline,9,6,1,0,-0.0006828703703703776,0.05248475705867591,6
qwen,nominal_markovized,baseline,9,7,1,0,0.0,0.0,6
qwen,nominal_markovized,baseline,9,8,1,1,-0.0099537037037037,0.024381495124925146,6
qwen,nominal_markovized,baseline,9,9,1,1,0.1728587962962963,0.3243370387307685,6
qwen,nominal_markovized,baseline,9,10,1,1,0.006168981481481484,0.03541803964295886,6
qwen,nominal_markovized,baseline,9,11,1,1,0.005648148148148134,0.04246019074796897,6
qwen,nominal_markovized,baseline,9,12,1,1,0.0,0.0,6
qwen,nominal_markovized,baseline,9,13,1,1,-0.005393518518518529,0.013211368288622257,6
qwen,nominal_markovized,baseline,9,14,1,1,-0.030000000000000027,0.0466912137820859,6
qwen,nominal_markovized,baseline,9,15,1,1,0.00122685185185184,0.059806040449772634,6
qwen,nominal_markovized,baseline,10,0,1,0,0.025405092592592576,0.042967212608111996,6
qwen,nominal_markovized,baseline,10,1,1,0,0.0,0.0,6
qwen,nominal_markovized,baseline,10,2,1,0,-0.039884259259259244,0.07865105810050631,6
qwen,nominal_markovized,baseline,10,3,1,0,-0.007916666666666683,0.019391793797033534,6
qwen,nominal_markovized,baseline,10,4,1,0,0.012442129629629628,0.030476868906156435,6
qwen,nominal_markovized,baseline,10,5,1,0,0.009155092592592604,0.017842893804276838,6
qwen,nominal_markovized,baseline,10,6,1,0,-0.013229166666666667,0.02121146424172027,6
qwen,nominal_markovized,baseline,10,7,1,0,0.0,0.0,6
qwen,nominal_markovized,baseline,10,8,1,1,0.005069444444444446,0.012417552168275838,6
qwen,nominal_markovized,baseline,10,9,1,1,0.006168981481481484,0.03541803964295886,6
qwen,nominal_markovized,baseline,10,10,1,1,0.16516203703703705,0.3808863947825554,6
qwen,nominal_markovized,baseline,10,11,1,1,-0.008090277777777785,0.019817052432933364,6
qwen,nominal_markovized,baseline,10,12,1,1,0.0,0.0,6
qwen,nominal_markovized,baseline,10,13,1,1,-0.0034490740740740814,0.008448471566543849,6
qwen,nominal_markovized,baseline,10,14,1,1,-0.010347222222222225,0.025345414699631506,6
qwen,nominal_markovized,baseline,10,15,1,1,0.06553240740740741,0.1605209597643328,6
qwen,nominal_markovized,baseline,11,0,1,0,-0.03912037037037034,0.04953089482516005,6
qwen,nominal_markovized,baseline,11,1,1,0,0.017870370370370387,0.04377328892195869,6
qwen,nominal_markovized,baseline,11,2,1,0,0.008587962962962973,0.04858842063024445,6
qwen,nominal_markovized,baseline,11,3,1,0,0.016342592592592613,0.0900045294927878,6
qwen,nominal_markovized,baseline,11,4,1,0,-0.028958333333333326,0.05189633095573004,6
qwen,nominal_markovized,baseline,11,5,1,0,-0.018449074074074073,0.04200955364838607,6
qwen,nominal_markovized,baseline,11,6,1,0,0.02578703703703703,0.09531468618891936,6
qwen,nominal_markovized,baseline,11,7,1,0,0.015474537037037031,0.046211161885062864,6
qwen,nominal_markovized,baseline,11,8,1,1,-0.029537037037037032,0.047098831165107914,6
qwen,nominal_markovized,baseline,11,9,1,1,0.005648148148148134,0.04246019074796897,6
qwen,nominal_markovized,baseline,11,10,1,1,-0.008090277777777785,0.019817052432933364,6
qwen,nominal_markovized,baseline,11,11,1,1,0.07265046296296296,0.06489152000508198,6
qwen,nominal_markovized,baseline,11,12,1,1,-0.02009259259259259,0.04921659946147681,6
qwen,nominal_markovized,baseline,11,13,1,1,0.011701388888888905,0.028662432059650418,6
qwen,nominal_markovized,baseline,11,14,1,1,0.026701388888888882,0.04804699967990445,6
qwen,nominal_markovized,baseline,11,15,1,1,-0.010763888888888887,0.051898951409517,6
qwen,nominal_markovized,baseline,12,0,1,0,0.05413194444444445,0.13706590955068584,6
qwen,nominal_markovized,baseline,12,1,1,0,-0.07672453703703705,0.12871366514041394,6
qwen,nominal_markovized,baseline,12,2,1,0,0.0,0.0,6
qwen,nominal_markovized,baseline,12,3,1,0,-0.05803240740740743,0.1344768790268363,6
qwen,nominal_markovized,baseline,12,4,1,0,-0.021875000000000016,0.053582588123382055,6
qwen,nominal_markovized,baseline,12,5,1,0,0.02407407407407408,0.05896919751144689,6
qwen,nominal_markovized,baseline,12,6,1,0,0.014328703703703696,0.1085379270581593,6
qwen,nominal_markovized,baseline,12,7,1,0,-0.07347222222222223,0.1280171369218942,6
qwen,nominal_markovized,baseline,12,8,1,1,0.0,0.0,6
qwen,nominal_markovized,baseline,12,9,1,1,0.0,0.0,6
qwen,nominal_markovized,baseline,12,10,1,1,0.0,0.0,6
qwen,nominal_markovized,baseline,12,11,1,1,-0.02009259259259259,0.04921659946147681,6
qwen,nominal_markovized,baseline,12,12,1,1,0.08438657407407409,0.143467250214124,6
qwen,nominal_markovized,baseline,12,13,1,1,0.0,0.0,6
qwen,nominal_markovized,baseline,12,14,1,1,0.018634259259259267,0.04564442691991804,6
qwen,nominal_markovized,baseline,12,15,1,1,0.0719212962962963,0.12827080056173726,6
qwen,nominal_markovized,baseline,13,0,1,0,-0.005324074074074092,0.013041264834262335,6
qwen,nominal_markovized,baseline,13,1,1,0,0.0,0.0,6
qwen,nominal_markovized,baseline,13,2,1,0,0.0051157407407407445,0.012530954471182472,6
qwen,nominal_markovized,baseline,13,3,1,0,-0.011944444444444443,0.029257794149910178,6
qwen,nominal_markovized,baseline,13,4,1,0,-0.0004050925925925819,0.01966445062975218,6
qwen,nominal_markovized,baseline,13,5,1,0,-0.0027546296296296346,0.006747437022944415,6
qwen,nominal_markovized,baseline,13,6,1,0,0.01645833333333337,0.0275400592067467,6
qwen,nominal_markovized,baseline,13,7,1,0,-0.00253472222222223,0.006208776084137935,6
qwen,nominal_markovized,baseline,13,8,1,1,0.003124999999999998,0.007654655446197427,6
qwen,nominal_markovized,baseline,13,9,1,1,-0.005393518518518529,0.013211368288622257,6
qwen,nominal_markovized,baseline,13,10,1,1,-0.0034490740740740814,0.008448471566543849,6
