application,episode,failed_actions,imitation_anchor_accuracy,imitation_anchor_loss,messages,ppo_actor,ppo_entropy,ppo_rows,ppo_total,ppo_value,primary_outcome,reward_sum,rl_training_seed,scenario,total_communication_messages,trigger_activations,variant
humanitarian,91,14,,,37,,,,,,1582.893896714734,-45.50787036313258,7305,partition-compound-p1.0-o1.0,37,0,no_entropy
commercial,92,6,,,16,,,,,,11.62458818664635,-31.115783593852917,7305,reliable-nominal-p0.0-o0.0,16,0,no_entropy
humanitarian,93,0,,,50,,,,,,993.485858041037,-42.33797948330449,7305,reliable-moderate-p0.5-o0.5,50,0,no_entropy
commercial,94,5,,,33,,,,,,13.936935295738802,-38.298923190334726,7305,intermittent-correlated-p1.0-o0.8,33,0,no_entropy
humanitarian,95,1,,,48,,,,,,2189.598299100738,-39.9619100168551,7305,partition-compound-p1.0-o1.0,48,0,no_entropy
commercial,96,2,,,20,,,,,,9.068059722440363,-25.11604296232799,7305,reliable-nominal-p0.0-o0.0,20,0,no_entropy
humanitarian,97,12,,,32,,,,,,937.4319066584766,-43.33894448427875,7305,reliable-moderate-p0.5-o0.5,32,0,no_entropy
commercial,98,1,0.865234375,0.5228271223604679,42,0.012191296741366386,0.9122388911247253,545,0.426298633813858,0.8464594578742981,12.442924132636973,-31.416438631711735,7305,intermittent-correlated-p1.0-o0.8,42,0,no_entropy
humanitarian,99,4,,,56,,,,,,1478.5919108104324,-36.86148756593729,7305,partition-compound-p1.0-o1.0,56,0,no_entropy
commercial,100,0,,,28,,,,,,11.012744655615352,-31.41555369196838,7305,reliable-nominal-p0.0-o0.0,28,0,no_entropy
humanitarian,101,6,,,53,,,,,,1147.142584683907,-42.92206694567727,7305,reliable-moderate-p0.5-o0.5,53,0,no_entropy
commercial,102,9,,,28,,,,,,12.342007757881476,-44.698735854728014,7305,intermittent-correlated-p1.0-o0.8,28,0,no_entropy
humanitarian,103,0,,,50,,,,,,2158.062650283813,-38.72301647336619,7305,partition-compound-p1.0-o1.0,50,0,no_entropy
commercial,104,1,,,30,,,,,,12.485479811901591,-31.78870118469202,7305,reliable-nominal-p0.0-o0.0,30,0,no_entropy
humanitarian,105,1,,,59,,,,,,1110.6554747841114,-22.187394028004665,7305,reliable-moderate-p0.5-o0.5,59,0,no_entropy
commercial,106,8,,,27,,,,,,12.82498978963032,-35.11827455815793,7305,intermittent-correlated-p1.0-o0.8,27,0,no_entropy
humanitarian,107,0,0.8671875,0.5056727156043053,69,-0.00430986762046814,0.8752630543708801,524,0.3132684732973576,0.6526619493961334,1503.6307530850981,-36.925895138352175,7305,partition-compound-p1.0-o1.0,69,0,no_entropy
commercial,108,1,,,33,,,,,,11.70341877584935,-42.65610854345906,7305,reliable-nominal-p0.0-o0.0,33,0,no_entropy
humanitarian,109,1,,,44,,,,,,1604.7078112336324,-28.587149105830225,7305,reliable-moderate-p0.5-o0.5,44,0,no_entropy
commercial,110,8,,,35,,,,,,13.21153943192942,-45.23188830255011,7305,intermittent-correlated-p1.0-o0.8,35,0,no_entropy
humanitarian,111,8,,,50,,,,,,2546.785055060631,-38.87925742380398,7305,partition-compound-p1.0-o1.0,50,0,no_entropy
commercial,112,13,,,12,,,,,,12.234103555430066,-24.020649873818076,7305,reliable-nominal-p0.0-o0.0,12,0,no_entropy
humanitarian,113,7,,,38,,,,,,924.7542541665098,-27.17319749185023,7305,reliable-moderate-p0.5-o0.5,38,0,no_entropy
commercial,114,6,,,33,,,,,,14.122553670469566,-38.07141184567873,7305,intermittent-correlated-p1.0-o0.8,33,0,no_entropy
humanitarian,115,1,,,68,,,,,,1815.6558350153118,-43.08174755693679,7305,partition-compound-p1.0-o1.0,68,0,no_entropy
commercial,116,2,,,27,,,,,,14.173988161714393,-34.71062735164495,7305,reliable-nominal-p0.0-o0.0,27,0,no_entropy
humanitarian,117,4,0.86669921875,0.48688521794974804,59,0.0025184520334005354,0.8069635152816772,563,0.3301334148645401,0.6713691973686218,959.4063443862075,-34.65139394371069,7305,reliable-moderate-p0.5-o0.5,59,0,no_entropy
commercial,118,8,,,40,,,,,,13.087808752659596,-39.728088539249896,7305,intermittent-correlated-p1.0-o0.8,40,0,no_entropy
humanitarian,119,7,,,44,,,,,,1807.258768010755,-36.3505774760942,7305,partition-compound-p1.0-o1.0,44,0,no_entropy
commercial,120,7,,,21,,,,,,9.229864041217883,-32.30806154801929,7305,reliable-nominal-p0.0-o0.0,21,0,no_entropy
humanitarian,121,2,,,57,,,,,,824.825028320558,-34.424207150302486,7305,reliable-moderate-p0.5-o0.5,57,0,no_entropy
commercial,122,6,,,29,,,,,,11.86805816473218,-43.4341957142124,7305,intermittent-correlated-p1.0-o0.8,29,0,no_entropy
humanitarian,123,1,,,62,,,,,,1666.393027815492,-44.1679414391645,7305,partition-compound-p1.0-o1.0,62,0,no_entropy
commercial,124,5,,,31,,,,,,9.378758062962088,-27.53124538307507,7305,reliable-nominal-p0.0-o0.0,31,0,no_entropy
humanitarian,125,2,,,61,,,,,,1052.6914246391323,-23.191493439401118,7305,reliable-moderate-p0.5-o0.5,61,0,no_entropy
commercial,126,9,0.873046875,0.47224531322717667,28,-0.031127601489424707,0.780816195011139,527,0.27838867023587227,0.6346488654613495,12.37920237359696,-43.96873969173656,7305,intermittent-correlated-p1.0-o0.8,28,0,no_entropy
humanitarian,127,2,,,55,,,,,,1914.0149570611236,-32.013321548567674,7305,partition-compound-p1.0-o1.0,55,0,no_entropy
commercial,128,4,,,25,,,,,,8.186752375226245,-24.819452946128276,7305,reliable-nominal-p0.0-o0.0,25,0,no_entropy
humanitarian,129,3,,,60,,,,,,857.2855204416833,-26.960945221720138,7305,reliable-moderate-p0.5-o0.5,60,0,no_entropy
commercial,130,12,,,34,,,,,,13.219345153511135,-41.11382927510096,7305,intermittent-correlated-p1.0-o0.8,34,0,no_entropy
humanitarian,131,11,,,47,,,,,,1830.0151192462808,-34.95054110638249,7305,partition-compound-p1.0-o1.0,47,0,no_entropy
commercial,132,4,,,41,,,,,,12.703640743990647,-22.280670477564268,7305,reliable-nominal-p0.0-o0.0,41,0,no_entropy
humanitarian,133,0,,,55,,,,,,1256.2798262848792,-34.140277399578096,7305,reliable-moderate-p0.5-o0.5,55,0,no_entropy
commercial,134,10,,,25,,,,,,12.837043626130562,-45.227168682413236,7305,intermittent-correlated-p1.0-o0.8,25,0,no_entropy
humanitarian,135,6,0.869140625,0.4596296325325966,58,0.0106565373390913,0.7400960206985474,540,0.2932079243659973,0.5799046874046325,1388.5847331514715,-33.079756766396834,7305,partition-compound-p1.0-o1.0,58,0,no_entropy
commercial,136,4,,,22,,,,,,10.91315944466518,-34.02700496713139,7305,reliable-nominal-p0.0-o0.0,22,0,no_entropy
humanitarian,137,1,,,43,,,,,,1152.9544412728765,-43.021740662242685,7305,reliable-moderate-p0.5-o0.5,43,0,no_entropy
commercial,138,2,,,34,,,,,,12.647719471699464,-45.6634981806538,7305,intermittent-correlated-p1.0-o0.8,34,0,no_entropy
humanitarian,139,9,,,46,,,,,,1908.9323857316947,-43.33672762635257,7305,partition-compound-p1.0-o1.0,46,0,no_entropy
commercial,140,8,,,28,,,,,,5.246751033717023,-15.090517503996002,7305,reliable-nominal-p0.0-o0.0,28,0,no_entropy
humanitarian,141,9,,,42,,,,,,1131.0827221252066,-29.319479428139303,7305,reliable-moderate-p0.5-o0.5,42,0,no_entropy
commercial,142,1,,,42,,,,,,14.115029105635651,-37.96567359518226,7305,intermittent-correlated-p1.0-o0.8,42,0,no_entropy
humanitarian,143,19,,,38,,,,,,1662.146187054057,-45.60733399738169,7305,partition-compound-p1.0-o1.0,38,0,no_entropy
commercial,144,1,,,31,,,,,,10.815070714751831,-25.89318452167827,7305,reliable-nominal-p0.0-o0.0,31,0,no_entropy
humanitarian,145,7,0.87255859375,0.44930424913764,48,0.005116969123482704,0.7392517805099488,565,0.36355471074581147,0.7316605186462403,1747.9764934143234,-35.818387544654236,7305,reliable-moderate-p0.5-o0.5,48,0,no_entropy
commercial,146,3,,,35,,,,,,13.19225449222191,-30.284758572383677,7305,intermittent-correlated-p1.0-o0.8,35,0,no_entropy
humanitarian,147,1,,,60,,,,,,1358.6493006214266,-37.18875855393854,7305,partition-compound-p1.0-o1.0,60,0,no_entropy
commercial,148,11,,,18,,,,,,11.641485529949966,-20.0537212381832,7305,reliable-nominal-p0.0-o0.0,18,0,no_entropy
humanitarian,149,11,,,52,,,,,,1192.7814540685117,-16.7729495011417,7305,reliable-moderate-p0.5-o0.5,52,0,no_entropy
commercial,150,1,,,43,,,,,,12.85866942263029,-33.70912609667952,7305,intermittent-correlated-p1.0-o0.8,43,0,no_entropy
humanitarian,151,2,,,50,,,,,,2051.372319766281,-33.571936142630626,7305,partition-compound-p1.0-o1.0,50,0,no_entropy
commercial,152,14,,,24,,,,,,13.9185335697772,-34.93584768719656,7305,reliable-nominal-p0.0-o0.0,24,0,no_entropy
humanitarian,153,7,,,39,,,,,,1645.997213866945,-28.32403993364527,7305,reliable-moderate-p0.5-o0.5,39,0,no_entropy
commercial,154,6,0.87744140625,0.4395041763782501,40,0.023849798887968062,0.7274531984329223,528,0.2397091782838106,0.4462678325176239,14.447956973054744,-36.32309219884463,7305,intermittent-correlated-p1.0-o0.8,40,0,no_entropy
humanitarian,155,15,,,46,,,,,,2085.7622777121396,-46.34240772985341,7305,partition-compound-p1.0-o1.0,46,0,no_entropy
commercial,156,1,,,32,,,,,,8.50455390134097,-30.15285668820713,7305,reliable-nominal-p0.0-o0.0,32,0,no_entropy
humanitarian,157,1,,,60,,,,,,830.8906439933617,-17.158320375225454,7305,reliable-moderate-p0.5-o0.5,60,0,no_entropy
commercial,158,5,,,33,,,,,,12.372589680318848,-44.339028392862446,7305,intermittent-correlated-p1.0-o0.8,33,0,no_entropy
humanitarian,159,7,,,49,,,,,,2315.958316642319,-39.84724577702255,7305,partition-compound-p1.0-o1.0,49,0,no_entropy
commercial,160,7,,,26,,,,,,12.422757748309255,-42.857680473859716,7305,reliable-nominal-p0.0-o0.0,26,0,no_entropy
humanitarian,161,4,,,56,,,,,,556.0804000380163,-23.285259235659936,7305,reliable-moderate-p0.5-o0.5,56,0,no_entropy
commercial,162,1,,,33,,,,,,13.191688172993853,-33.13866471123339,7305,intermittent-correlated-p1.0-o0.8,33,0,no_entropy
humanitarian,163,3,0.88134765625,0.42814592830836773,64,-0.02561304109171033,0.6953717827796936,532,0.3021520149707794,0.6694375455379487,2351.616759839978,-42.604072129941976,7305,partition-compound-p1.0-o1.0,64,0,no_entropy
commercial,164,6,,,30,,,,,,11.43872801290702,-37.4095065453226,7305,reliable-nominal-p0.0-o0.0,30,0,no_entropy
humanitarian,165,0,,,49,,,,,,666.3959538219474,-22.92707939132825,7305,reliable-moderate-p0.5-o0.5,49,0,no_entropy
commercial,166,3,,,42,,,,,,12.526517923484526,-45.233385671732044,7305,intermittent-correlated-p1.0-o0.8,42,0,no_entropy
humanitarian,167,7,,,63,,,,,,1288.1836547617497,-42.23495597066606,7305,partition-compound-p1.0-o1.0,63,0,no_entropy
commercial,168,11,,,31,,,,,,11.752526419457457,-41.92832882513026,7305,reliable-nominal-p0.0-o0.0,31,0,no_entropy
humanitarian,169,11,,,39,,,,,,1131.3706044210319,-27.98791511109275,7305,reliable-moderate-p0.5-o0.5,39,0,no_entropy
commercial,170,5,,,32,,,,,,11.529156253249532,-29.908281718136426,7305,intermittent-correlated-p1.0-o0.8,32,0,no_entropy
humanitarian,171,1,,,51,,,,,,1405.074390951025,-43.185881610521264,7305,partition-compound-p1.0-o1.0,51,0,no_entropy
commercial,172,8,0.8837890625,0.4154717307537794,24,-0.03941225798800588,0.7041437888145446,516,0.2565821763128042,0.6060717386007309,14.123558476888892,-32.96414801959371,7305,reliable-nominal-p0.0-o0.0,24,0,no_entropy
humanitarian,173,3,,,42,,,,,,1525.9581269441444,-41.28514246460549,7305,reliable-moderate-p0.5-o0.5,42,0,no_entropy
commercial,174,13,,,24,,,,,,14.005222962227458,-35.68861165198635,7305,intermittent-correlated-p1.0-o0.8,24,0,no_entropy
humanitarian,175,2,,,70,,,,,,1727.215766866521,-34.81233029197879,7305,partition-compound-p1.0-o1.0,70,0,no_entropy
commercial,176,5,,,34,,,,,,7.408321888947241,-4.45028838337551,7305,reliable-nominal-p0.0-o0.0,34,0,no_entropy
humanitarian,177,4,,,47,,,,,,1231.1508315621293,-38.93983941840417,7305,reliable-moderate-p0.5-o0.5,47,0,no_entropy
commercial,178,8,,,21,,,,,,11.498149527882145,-40.769199095693516,7305,intermittent-correlated-p1.0-o0.8,21,0,no_entropy
humanitarian,179,10,,,52,,,,,,1986.3931185831104,-36.39179774820714,7305,partition-compound-p1.0-o1.0,52,0,no_entropy
commercial,180,10,,,24,,,,,,11.633506863394468,-35.1617658146717,7305,reliable-nominal-p0.0-o0.0,24,0,no_entropy
humanitarian,181,3,0.88623046875,0.41181459464132786,53,0.004196912944316864,0.6409321856498719,535,0.313542295396328,0.6315094083547592,1302.4768815910759,-26.01593383589979,7305,reliable-moderate-p0.5-o0.5,53,0,no_entropy
commercial,182,5,,,33,,,,,,12.751295306675615,-32.790682232667514,7305,intermittent-correlated-p1.0-o0.8,33,0,no_entropy
humanitarian,183,1,,,52,,,,,,1614.5155040882205,-46.67626150944769,7305,partition-compound-p1.0-o1.0,52,0,no_entropy
commercial,184,12,,,19,,,,,,11.343823627471021,-37.64165732678068,7305,reliable-nominal-p0.0-o0.0,19,0,no_entropy
humanitarian,185,7,,,45,,,,,,1127.4049171505835,-30.985417169546363,7305,reliable-moderate-p0.5-o0.5,45,0,no_entropy
commercial,186,17,,,29,,,,,,14.477862181937383,-33.62186146539381,7305,intermittent-correlated-p1.0-o0.8,29,0,no_entropy
humanitarian,187,4,,,55,,,,,,1949.8596322102612,-43.08604845282887,7305,partition-compound-p1.0-o1.0,55,0,no_entropy
commercial,188,3,,,21,,,,,,12.85992548335299,-29.407087012014433,7305,reliable-nominal-p0.0-o0.0,21,0,no_entropy
humanitarian,189,6,,,48,,,,,,552.994318517565,-27.800453770413284,7305,reliable-moderate-p0.5-o0.5,48,0,no_entropy
commercial,190,10,,,28,,,,,,13.305272316536756,-39.3519783994658,7305,intermittent-correlated-p1.0-o0.8,28,0,no_entropy
humanitarian,191,4,0.8818359375,0.3988036997616291,51,-0.0010703052952885628,0.6396439599990845,545,0.3187313288450241,0.6523961496353149,2046.3072611772154,-42.807624444341506,7305,partition-compound-p1.0-o1.0,51,0,no_entropy
commercial,0,1,,,56,,,,,,12.154411998890932,-26.895337766520186,7301,reliable-nominal-p0.0-o0.0,2112,0,thermo
humanitarian,1,2,,,59,,,,,,1301.3585671970004,-29.173176502828905,7301,reliable-moderate-p0.5-o0.5,2607,0,thermo
commercial,2,0,,,48,,,,,,14.30462138865309,-36.61769734876461,7301,intermittent-correlated-p1.0-o0.8,1392,0,thermo
humanitarian,3,3,,,62,,,,,,2684.6201280763453,-41.74229463482805,7301,partition-compound-p1.0-o1.0,1316,0,thermo
commercial,4,9,,,48,,,,,,11.43876399448784,-36.969400677507764,7301,reliable-nominal-p0.0-o0.0,2108,0,thermo
humanitarian,5,0,,,54,,,,,,1430.2716984469394,-31.0720745126628,7301,reliable-moderate-p0.5-o0.5,2608,0,thermo
commercial,6,5,,,51,,,,,,14.055304271652833,-36.935759770136194,7301,intermittent-correlated-p1.0-o0.8,1419,0,thermo
humanitarian,7,3,,,81,,,,,,2086.410175695574,-46.55542520695217,7301,partition-compound-p1.0-o1.0,1299,0,thermo
commercial,8,4,0.80712890625,0.8462015762925148,30,-0.004100360274314881,1.2216847085952758,531,0.6139308054372669,1.2604960298538208,10.519150748994578,-19.82854569088009,7301,reliable-nominal-p0.0-o0.0,2108,0,thermo
humanitarian,9,6,,,50,,,,,,1412.3943724677522,-33.81270004926521,7301,reliable-moderate-p0.5-o0.5,2600,0,thermo
commercial,10,2,,,41,,,,,,13.935469566813369,-34.5561954580936,7301,intermittent-correlated-p1.0-o0.8,1403,0,thermo
humanitarian,11,4,,,84,,,,,,2079.038470779483,-34.181086565303865,7301,partition-compound-p1.0-o1.0,1324,0,thermo
commercial,12,17,,,27,,,,,,11.969851019671685,-33.53842960092864,7301,reliable-nominal-p0.0-o0.0,2105,0,thermo
humanitarian,13,5,,,44,,,,,,1490.6112412081386,-34.48747213586276,7301,reliable-moderate-p0.5-o0.5,2580,0,thermo
commercial,14,1,,,49,,,,,,13.08021589879663,-42.5951381728761,7301,intermittent-correlated-p1.0-o0.8,1459,0,thermo
humanitarian,15,3,,,69,,,,,,1409.7676971239434,-41.070937508975284,7301,partition-compound-p1.0-o1.0,1313,0,thermo
commercial,16,15,,,50,,,,,,14.220044945345226,-30.196301374719646,7301,reliable-nominal-p0.0-o0.0,2124,0,thermo
humanitarian,17,6,0.796875,0.8221236392855644,58,0.0028844377771019935,1.1957775497436522,567,0.4554254913330078,0.9289976501464844,750.6206445188188,-35.27169460323127,7301,reliable-moderate-p0.5-o0.5,2610,0,thermo
commercial,18,5,,,42,,,,,,11.573928086957658,-42.24411481330184,7301,intermittent-correlated-p1.0-o0.8,1450,0,thermo
humanitarian,19,0,,,65,,,,,,2471.753788093762,-38.975323861152475,7301,partition-compound-p1.0-o1.0,1329,0,thermo
commercial,20,16,,,40,,,,,,13.414508253874068,-29.14965050059729,7301,reliable-nominal-p0.0-o0.0,2114,0,thermo
humanitarian,21,3,,,66,,,,,,1143.502434125493,-14.62985376497615,7301,reliable-moderate-p0.5-o0.5,2590,0,thermo
commercial,22,0,,,33,,,,,,14.800328711269033,-29.635255614063244,7301,intermittent-correlated-p1.0-o0.8,1427,0,thermo
humanitarian,23,2,,,51,,,,,,2574.2873913183616,-31.09532145321218,7301,partition-compound-p1.0-o1.0,1287,0,thermo
commercial,24,17,,,48,,,,,,10.964438489445682,-36.43316993298794,7301,reliable-nominal-p0.0-o0.0,2128,0,thermo
humanitarian,25,4,,,67,,,,,,684.4686201528845,-32.936885315137374,7301,reliable-moderate-p0.5-o0.5,2611,0,thermo
commercial,26,11,0.80419921875,0.7885588109493256,38,0.010747833698987961,1.1793489265441894,554,0.43465912222862246,0.8714095401763916,13.644599839015333,-42.31218676947551,7301,intermittent-correlated-p1.0-o0.8,1364,0,thermo
humanitarian,27,12,,,55,,,,,,2317.642179542495,-42.51947224784777,7301,partition-compound-p1.0-o1.0,1291,0,thermo
commercial,28,8,,,38,,,,,,11.81112254002496,-40.8450367360806,7301,reliable-nominal-p0.0-o0.0,2116,0,thermo
humanitarian,29,1,,,55,,,,,,1404.2506340540353,-29.8030747392771,7301,reliable-moderate-p0.5-o0.5,2599,0,thermo
commercial,30,14,,,37,,,,,,12.830338656273087,-43.59186642256806,7301,intermittent-correlated-p1.0-o0.8,1399,0,thermo
humanitarian,31,10,,,73,,,,,,2594.4275233679314,-37.94844732124873,7301,partition-compound-p1.0-o1.0,1319,0,thermo
commercial,32,13,,,32,,,,,,13.298913017847818,-25.967041389584068,7301,reliable-nominal-p0.0-o0.0,2108,0,thermo
humanitarian,33,7,,,46,,,,,,1498.2925847050824,-34.37430373890696,7301,reliable-moderate-p0.5-o0.5,2590,0,thermo
commercial,34,0,,,37,,,,,,14.574596702668167,-34.16888688855835,7301,intermittent-correlated-p1.0-o0.8,1433,0,thermo
humanitarian,35,11,0.80419921875,0.7584606371819973,63,-0.0026957557536661627,1.1224243927001953,554,0.41236343026161193,0.8525668597221374,2083.3396284530704,-45.704422504831186,7301,partition-compound-p1.0-o1.0,1291,0,thermo
commercial,36,10,,,38,,,,,,13.838117036814337,-33.80814606632189,7301,reliable-nominal-p0.0-o0.0,2126,0,thermo
humanitarian,37,5,,,42,,,,,,1738.247212540282,-40.102296801574944,7301,reliable-moderate-p0.5-o0.5,2576,0,thermo
commercial,38,0,,,42,,,,,,12.747609521810656,-35.35224222830859,7301,intermittent-correlated-p1.0-o0.8,1360,0,thermo
humanitarian,39,1,,,66,,,,,,2479.9376874017953,-40.47450798545676,7301,partition-compound-p1.0-o1.0,1308,0,thermo
commercial,40,8,,,38,,,,,,13.155338569138516,-42.13321691610549,7301,reliable-nominal-p0.0-o0.0,2098,0,thermo
humanitarian,41,1,,,50,,,,,,543.3052299357156,-19.537633952501835,7301,reliable-moderate-p0.5-o0.5,2590,0,thermo
commercial,42,4,,,40,,,,,,11.876510144165861,-44.2040755634998,7301,intermittent-correlated-p1.0-o0.8,1382,0,thermo
humanitarian,43,7,,,59,,,,,,1813.8766823470116,-47.21711508978182,7301,partition-compound-p1.0-o1.0,1323,0,thermo
commercial,44,5,0.75048828125,0.7265588864684105,38,-0.011193823218345642,1.0775604772567748,518,0.433070210814476,0.9100792849063873,11.599869747693289,-29.259830654711013,7301,reliable-nominal-p0.0-o0.0,2102,0,thermo
humanitarian,45,3,,,59,,,,,,1026.3290586867822,-34.91867608305283,7301,reliable-moderate-p0.5-o0.5,2587,0,thermo
commercial,46,1,,,51,,,,,,13.771165484894095,-38.7475276559814,7301,intermittent-correlated-p1.0-o0.8,1395,0,thermo
humanitarian,47,14,,,71,,,,,,2244.274229493664,-41.16053486465529,7301,partition-compound-p1.0-o1.0,1307,0,thermo
commercial,48,14,,,35,,,,,,12.51214115352192,-40.612174292450874,7301,reliable-nominal-p0.0-o0.0,2099,0,thermo
humanitarian,49,7,,,49,,,,,,1138.775969700635,-42.41602935011319,7301,reliable-moderate-p0.5-o0.5,2591,0,thermo
commercial,50,1,,,42,,,,,,14.543643451579758,-32.57032044196965,7301,intermittent-correlated-p1.0-o0.8,1416,0,thermo
humanitarian,51,0,,,62,,,,,,1622.9507805402982,-41.531204623775636,7301,partition-compound-p1.0-o1.0,1304,0,thermo
commercial,52,8,,,45,,,,,,12.279178060157559,-40.60132175854713,7301,reliable-nominal-p0.0-o0.0,2107,0,thermo
humanitarian,53,0,0.75830078125,0.6958668231964111,63,0.021135253682732582,1.0794074964523315,549,0.42154710412025453,0.8224118375778198,671.7501050131558,-31.674198379733518,7301,reliable-moderate-p0.5-o0.5,2609,0,thermo
commercial,54,9,,,33,,,,,,12.969240200567912,-41.75808538585075,7301,intermittent-correlated-p1.0-o0.8,1405,0,thermo
humanitarian,55,0,,,67,,,,,,2270.1616173831835,-45.97326772564732,7301,partition-compound-p1.0-o1.0,1317,0,thermo
commercial,56,0,,,35,,,,,,10.395972267282167,-34.542219401504084,7301,reliable-nominal-p0.0-o0.0,2105,0,thermo
humanitarian,57,6,,,59,,,,,,1213.986035001224,-35.751501661364,7301,reliable-moderate-p0.5-o0.5,2615,0,thermo
