cluster_id,application,regime,information_condition,environment_seed,topology_family,panel_baseline_loss,selected_effect,loss_after_selection,selected_count,operator_minutes,harmful_count,beneficial_count,service_reaching_count,selected_candidates,selected_scenario_families,mean_consensus_confidence,feature_block
commercial|nominal|public_shared|51119,commercial,nominal,public_shared,51119,commercial_topology_3,1.8720329678534013,0.0,1.8720329678534013,0,0.0,0,0,0,,,0.0,exploratory_free_energy
commercial|nominal|public_shared|51120,commercial,nominal,public_shared,51120,commercial_topology_0,1.64595537541101,0.13962626638057118,1.5063291090304387,2,13.0,0,2,1,commercial|nominal|public_shared|51120|supply_02|request_peer_evidence;commercial|nominal|public_shared|51120|supply_04|deploy_repair_capacity,nominal_evidence_conflict;nominal_route_or_service_failure,0.9202303759929975,exploratory_free_energy
commercial|ood|public_shared|51101,commercial,ood,public_shared,51101,commercial_topology_1,3.392900322474492,0.0999312796386712,3.292969042835821,1,4.0,0,1,1,commercial|ood|public_shared|51101|supply_01|request_peer_evidence,ood_commitment_deadlock,0.96767926510486,exploratory_free_energy
commercial|ood|public_shared|51102,commercial,ood,public_shared,51102,commercial_topology_2,2.990687966620851,0.2387482558091925,2.751939710811658,2,15.0,0,2,2,commercial|ood|public_shared|51102|supply_03|deploy_repair_capacity;commercial|ood|public_shared|51102|supply_02|verify,ood_route_or_service_failure;ood_unsafe_or_compromised_component,0.9258479860857947,exploratory_free_energy
commercial|ood|public_shared|51103,commercial,ood,public_shared,51103,commercial_topology_3,3.0618063519358243,0.1064934634506584,2.955312888485166,1,9.0,0,1,0,commercial|ood|public_shared|51103|supply_04|deploy_repair_capacity,ood_route_or_service_failure,0.9156979394840916,exploratory_free_energy
commercial|ood|public_shared|51104,commercial,ood,public_shared,51104,commercial_topology_0,3.549441578467034,0.21128278443562742,3.338158794031407,2,13.0,0,2,2,commercial|ood|public_shared|51104|supply_01|request_peer_evidence;commercial|ood|public_shared|51104|supply_03|deploy_repair_capacity,ood_commitment_deadlock;ood_resource_shortage,0.9550706388789998,exploratory_free_energy
commercial|ood|public_shared|51105,commercial,ood,public_shared,51105,commercial_topology_1,2.873889927287267,0.0,2.873889927287267,0,0.0,0,0,0,,,0.0,exploratory_free_energy
commercial|ood|public_shared|51106,commercial,ood,public_shared,51106,commercial_topology_2,2.99131269807924,0.1071089178635206,2.8842037802157194,1,4.0,0,1,1,commercial|ood|public_shared|51106|supply_01|request_peer_evidence,ood_commitment_deadlock,0.918258679689266,exploratory_free_energy
commercial|ood|public_shared|51107,commercial,ood,public_shared,51107,commercial_topology_3,3.3149756278757265,0.0947190380660761,3.2202565898096505,2,12.0,0,1,2,commercial|ood|public_shared|51107|supply_01|verify;commercial|ood|public_shared|51107|supply_04|verify,ood_unsafe_or_compromised_component;ood_evidence_conflict,0.9681400749345412,exploratory_free_energy
commercial|ood|public_shared|51108,commercial,ood,public_shared,51108,commercial_topology_0,2.9372269767163095,0.2114475174619766,2.725779459254333,2,13.0,0,2,2,commercial|ood|public_shared|51108|supply_04|deploy_repair_capacity;commercial|ood|public_shared|51108|supply_01|request_peer_evidence,ood_route_or_service_failure;ood_commitment_deadlock,0.9184962342805626,exploratory_free_energy
commercial|ood|public_shared|51109,commercial,ood,public_shared,51109,commercial_topology_1,3.406290792411089,0.19857737312845458,3.2077134192826344,2,15.0,0,2,1,commercial|ood|public_shared|51109|supply_04|deploy_repair_capacity;commercial|ood|public_shared|51109|supply_01|verify,ood_resource_shortage;ood_unsafe_or_compromised_component,0.921437991914127,exploratory_free_energy
commercial|ood|public_shared|51110,commercial,ood,public_shared,51110,commercial_topology_2,3.1114609911227813,0.101873552739941,3.0095874383828405,1,4.0,0,1,1,commercial|ood|public_shared|51110|supply_01|request_peer_evidence,ood_commitment_deadlock,0.8748415597747121,exploratory_free_energy
commercial|ood|public_shared|51111,commercial,ood,public_shared,51111,commercial_topology_3,3.237686202724282,0.1077648900552395,3.129921312669042,2,15.0,0,1,2,commercial|ood|public_shared|51111|supply_02|deploy_repair_capacity;commercial|ood|public_shared|51111|supply_01|verify,ood_resource_shortage;ood_evidence_conflict,0.9308124958951436,exploratory_free_energy
commercial|ood|public_shared|51112,commercial,ood,public_shared,51112,commercial_topology_0,2.9452467363288344,0.21944150335840518,2.725805232970429,2,13.0,0,2,2,commercial|ood|public_shared|51112|supply_01|deploy_repair_capacity;commercial|ood|public_shared|51112|supply_03|request_peer_evidence,ood_resource_shortage;ood_commitment_deadlock,0.9453614077773562,exploratory_free_energy
commercial|ood|public_shared|51113,commercial,ood,public_shared,51113,commercial_topology_1,3.2094662302654484,0.19983668319072911,3.009629547074719,2,13.0,0,2,2,commercial|ood|public_shared|51113|supply_03|deploy_repair_capacity;commercial|ood|public_shared|51113|supply_01|request_peer_evidence,ood_route_or_service_failure;ood_evidence_conflict,0.9641022904219654,exploratory_free_energy
commercial|ood|public_shared|51114,commercial,ood,public_shared,51114,commercial_topology_2,3.3489309436348904,-0.2474681160797309,3.596399059714621,2,17.0,1,0,1,commercial|ood|public_shared|51114|supply_03|deploy_repair_capacity;commercial|ood|public_shared|51114|supply_02|authorize_emergency_resource,ood_evidence_conflict;ood_resource_shortage,0.9646900639836379,exploratory_free_energy
commercial|ood|public_shared|51115,commercial,ood,public_shared,51115,commercial_topology_3,3.0067710879576555,-0.1945954682145341,3.2013665561721893,2,8.0,1,1,2,commercial|ood|public_shared|51115|supply_01|request_peer_evidence;commercial|ood|public_shared|51115|supply_02|request_peer_evidence,ood_commitment_deadlock;ood_route_or_service_failure,0.9013603887516028,exploratory_free_energy
commercial|ood|public_shared|51116,commercial,ood,public_shared,51116,commercial_topology_0,2.895497511365209,0.1002579735689566,2.7952395377962524,1,4.0,0,1,1,commercial|ood|public_shared|51116|supply_03|request_peer_evidence,ood_commitment_deadlock,0.9653149143155336,exploratory_free_energy
commercial|ood|public_shared|51117,commercial,ood,public_shared,51117,commercial_topology_1,2.921463888402278,0.1362,2.785263888402278,1,4.0,0,1,1,commercial|ood|public_shared|51117|supply_04|request_peer_evidence,ood_commitment_deadlock,0.970525053797957,exploratory_free_energy
commercial|ood|public_shared|51118,commercial,ood,public_shared,51118,commercial_topology_2,2.925384100042317,0.189948787286274,2.7354353127560427,2,10.0,0,2,2,commercial|ood|public_shared|51118|supply_01|verify;commercial|ood|public_shared|51118|supply_02|request_peer_evidence,ood_unsafe_or_compromised_component;ood_commitment_deadlock,0.908826973402622,exploratory_free_energy
commercial|ood|public_shared|51119,commercial,ood,public_shared,51119,commercial_topology_3,3.1750777088213202,0.1115147749818586,3.0635629338394614,1,6.0,0,1,1,commercial|ood|public_shared|51119|supply_03|verify,ood_unsafe_or_compromised_component,0.9096441255605308,exploratory_free_energy
commercial|ood|public_shared|51120,commercial,ood,public_shared,51120,commercial_topology_0,3.3440355937717046,0.208681154867203,3.1353544389045016,2,15.0,0,2,1,commercial|ood|public_shared|51120|supply_01|deploy_repair_capacity;commercial|ood|public_shared|51120|supply_02|verify,ood_route_or_service_failure;ood_unsafe_or_compromised_component,0.9250690330365492,exploratory_free_energy
commercial|partition|public_shared|51101,commercial,partition,public_shared,51101,commercial_topology_1,2.6133785219701813,0.0,2.6133785219701813,0,0.0,0,0,0,,,0.0,exploratory_free_energy
commercial|partition|public_shared|51102,commercial,partition,public_shared,51102,commercial_topology_2,2.1977934555492724,0.0783269812288246,2.119466474320448,1,6.0,0,1,1,commercial|partition|public_shared|51102|supply_04|verify,partition_unsafe_or_compromised_component,0.8393723621987933,exploratory_free_energy
commercial|partition|public_shared|51103,commercial,partition,public_shared,51103,commercial_topology_3,2.7021333350135484,0.1008708203244597,2.601262514689089,1,6.0,0,1,1,commercial|partition|public_shared|51103|supply_03|verify,partition_unsafe_or_compromised_component,0.8677837671528138,exploratory_free_energy
commercial|partition|public_shared|51104,commercial,partition,public_shared,51104,commercial_topology_0,2.459715886032902,0.0,2.459715886032902,0,0.0,0,0,0,,,0.0,exploratory_free_energy
commercial|partition|public_shared|51105,commercial,partition,public_shared,51105,commercial_topology_1,2.5205302343243168,0.0,2.5205302343243168,0,0.0,0,0,0,,,0.0,exploratory_free_energy
commercial|partition|public_shared|51106,commercial,partition,public_shared,51106,commercial_topology_2,2.8614362470424615,0.0959313688778134,2.765504878164648,1,9.0,0,1,1,commercial|partition|public_shared|51106|supply_01|deploy_repair_capacity,partition_route_or_service_failure,0.5919143344068843,exploratory_free_energy
commercial|partition|public_shared|51107,commercial,partition,public_shared,51107,commercial_topology_3,2.442998092997422,0.0,2.442998092997422,0,0.0,0,0,0,,,0.0,exploratory_free_energy
commercial|partition|public_shared|51108,commercial,partition,public_shared,51108,commercial_topology_0,2.939365173587295,0.0,2.939365173587295,0,0.0,0,0,0,,,0.0,exploratory_free_energy
commercial|partition|public_shared|51109,commercial,partition,public_shared,51109,commercial_topology_1,2.585750116964485,0.0770120981819757,2.5087380187825095,1,9.0,0,1,0,commercial|partition|public_shared|51109|supply_01|deploy_repair_capacity,partition_route_or_service_failure,0.5481607254896442,exploratory_free_energy
commercial|partition|public_shared|51110,commercial,partition,public_shared,51110,commercial_topology_2,2.3202938420154973,0.0697125378091112,2.2505813042063862,1,4.0,0,1,0,commercial|partition|public_shared|51110|supply_01|request_peer_evidence,partition_commitment_deadlock,0.8748415597747121,exploratory_free_energy
commercial|partition|public_shared|51111,commercial,partition,public_shared,51111,commercial_topology_3,2.6220984399364924,0.0,2.6220984399364924,0,0.0,0,0,0,,,0.0,exploratory_free_energy
commercial|partition|public_shared|51112,commercial,partition,public_shared,51112,commercial_topology_0,2.7677599276578193,0.0,2.7677599276578193,0,0.0,0,0,0,,,0.0,exploratory_free_energy
commercial|partition|public_shared|51113,commercial,partition,public_shared,51113,commercial_topology_1,2.3454627106277424,0.0,2.3454627106277424,0,0.0,0,0,0,,,0.0,exploratory_free_energy
commercial|partition|public_shared|51114,commercial,partition,public_shared,51114,commercial_topology_2,3.181414451277223,0.0,3.181414451277223,0,0.0,0,0,0,,,0.0,exploratory_free_energy
commercial|partition|public_shared|51115,commercial,partition,public_shared,51115,commercial_topology_3,2.9722147582921314,0.0,2.9722147582921314,0,0.0,0,0,0,,,0.0,exploratory_free_energy
commercial|partition|public_shared|51116,commercial,partition,public_shared,51116,commercial_topology_0,3.0316844947268295,0.0,3.0316844947268295,0,0.0,0,0,0,,,0.0,exploratory_free_energy
commercial|partition|public_shared|51117,commercial,partition,public_shared,51117,commercial_topology_1,2.9174330061688076,0.1733803136001238,2.7440526925686837,2,10.0,0,2,0,commercial|partition|public_shared|51117|supply_02|verify;commercial|partition|public_shared|51117|supply_03|request_peer_evidence,partition_unsafe_or_compromised_component;partition_commitment_deadlock,0.8559896233504867,exploratory_free_energy
commercial|partition|public_shared|51118,commercial,partition,public_shared,51118,commercial_topology_2,2.639833144715809,0.1082960070224532,2.531537137693356,1,4.0,0,1,1,commercial|partition|public_shared|51118|supply_02|request_peer_evidence,partition_commitment_deadlock,0.8512265870190161,exploratory_free_energy
commercial|partition|public_shared|51119,commercial,partition,public_shared,51119,commercial_topology_3,2.726717792039751,0.0,2.726717792039751,0,0.0,0,0,0,,,0.0,exploratory_free_energy
commercial|partition|public_shared|51120,commercial,partition,public_shared,51120,commercial_topology_0,2.2925708086486636,0.0,2.2925708086486636,0,0.0,0,0,0,,,0.0,exploratory_free_energy
commercial|telemetry_integrity|public_shared|51101,commercial,telemetry_integrity,public_shared,51101,commercial_topology_1,3.0889649593559816,0.1758613540778177,2.913103605278164,2,8.0,0,2,2,commercial|telemetry_integrity|public_shared|51101|supply_03|request_peer_evidence;commercial|telemetry_integrity|public_shared|51101|supply_02|request_peer_evidence,telemetry_integrity_commitment_deadlock;telemetry_integrity_evidence_conflict,0.9426913180857244,exploratory_free_energy
commercial|telemetry_integrity|public_shared|51102,commercial,telemetry_integrity,public_shared,51102,commercial_topology_2,2.6245736427264523,0.1792087894040835,2.445364853322369,2,10.0,0,2,2,commercial|telemetry_integrity|public_shared|51102|supply_04|verify;commercial|telemetry_integrity|public_shared|51102|supply_02|request_peer_evidence,telemetry_integrity_unsafe_or_compromised_component;telemetry_integrity_evidence_conflict,0.8757305726295536,exploratory_free_energy
commercial|telemetry_integrity|public_shared|51103,commercial,telemetry_integrity,public_shared,51103,commercial_topology_3,2.3953798431576736,0.0944165757574374,2.300963267400236,2,16.0,0,1,2,commercial|telemetry_integrity|public_shared|51103|supply_02|revise_commitment;commercial|telemetry_integrity|public_shared|51103|supply_04|deploy_repair_capacity,telemetry_integrity_commitment_deadlock;telemetry_integrity_route_or_service_failure,0.9465361794263778,exploratory_free_energy
