cluster_id,application,regime,information_condition,environment_seed,selected_effect_kpi,loss_after_selection_kpi,selected_count_kpi,operator_minutes_kpi,harmful_count_kpi,service_reaching_count_kpi,selected_candidates_kpi,selected_scenario_families_kpi,selected_effect_thermo,loss_after_selection_thermo,selected_count_thermo,operator_minutes_thermo,harmful_count_thermo,service_reaching_count_thermo,selected_candidates_thermo,selected_scenario_families_thermo,utility_difference,loss_difference,harm_difference
humanitarian|telemetry_integrity|public_shared|51119,humanitarian,telemetry_integrity,public_shared,51119,0.15631270379958861,2.3957363065107855,2,10.0,0,2,humanitarian|telemetry_integrity|public_shared|51119|relief_01|verify;humanitarian|telemetry_integrity|public_shared|51119|relief_02|request_peer_evidence,telemetry_integrity_unsafe_or_compromised_component;telemetry_integrity_commitment_deadlock,0.15631270379958861,2.3957363065107855,2,10.0,0,2,humanitarian|telemetry_integrity|public_shared|51119|relief_01|verify;humanitarian|telemetry_integrity|public_shared|51119|relief_02|request_peer_evidence,telemetry_integrity_unsafe_or_compromised_component;telemetry_integrity_commitment_deadlock,0.0,0.0,0
humanitarian|telemetry_integrity|public_shared|51120,humanitarian,telemetry_integrity,public_shared,51120,0.17673318070168148,2.4495928905420623,2,10.0,0,1,humanitarian|telemetry_integrity|public_shared|51120|relief_02|request_peer_evidence;humanitarian|telemetry_integrity|public_shared|51120|relief_03|verify,telemetry_integrity_commitment_deadlock;telemetry_integrity_unsafe_or_compromised_component,0.17673318070168148,2.4495928905420623,2,10.0,0,1,humanitarian|telemetry_integrity|public_shared|51120|relief_02|request_peer_evidence;humanitarian|telemetry_integrity|public_shared|51120|relief_03|verify,telemetry_integrity_commitment_deadlock;telemetry_integrity_unsafe_or_compromised_component,0.0,0.0,0
utility_restoration|compound|private_fragmented|51101,utility_restoration,compound,private_fragmented,51101,0.0,3.752000738349824,1,4.0,0,1,utility_restoration|compound|private_fragmented|51101|utility_04|request_peer_evidence,compound_commitment_deadlock,-0.4195208972929746,4.171521635642799,2,10.0,1,1,utility_restoration|compound|private_fragmented|51101|utility_04|request_peer_evidence;utility_restoration|compound|private_fragmented|51101|utility_02|verify,compound_commitment_deadlock;compound_resource_shortage,-0.4195208972929746,0.4195208972929749,1
utility_restoration|compound|private_fragmented|51102,utility_restoration,compound,private_fragmented,51102,0.0,3.7496807946581034,1,4.0,0,1,utility_restoration|compound|private_fragmented|51102|utility_01|request_peer_evidence,compound_commitment_deadlock,0.0,3.7496807946581034,1,4.0,0,1,utility_restoration|compound|private_fragmented|51102|utility_01|request_peer_evidence,compound_commitment_deadlock,0.0,0.0,0
utility_restoration|compound|private_fragmented|51103,utility_restoration,compound,private_fragmented,51103,0.1459875164353871,3.522987277687385,1,7.0,0,1,utility_restoration|compound|private_fragmented|51103|utility_02|revise_commitment,compound_commitment_deadlock,0.1459875164353871,3.522987277687385,1,7.0,0,1,utility_restoration|compound|private_fragmented|51103|utility_02|revise_commitment,compound_commitment_deadlock,0.0,0.0,0
utility_restoration|compound|private_fragmented|51104,utility_restoration,compound,private_fragmented,51104,0.1020587441314988,3.6444680590100016,1,4.0,0,1,utility_restoration|compound|private_fragmented|51104|utility_01|request_peer_evidence,compound_commitment_deadlock,0.1020587441314988,3.6444680590100016,1,4.0,0,1,utility_restoration|compound|private_fragmented|51104|utility_01|request_peer_evidence,compound_commitment_deadlock,0.0,0.0,0
utility_restoration|compound|private_fragmented|51105,utility_restoration,compound,private_fragmented,51105,0.1106658967535774,3.45804163801207,2,13.0,0,1,utility_restoration|compound|private_fragmented|51105|utility_02|deploy_repair_capacity;utility_restoration|compound|private_fragmented|51105|utility_03|request_peer_evidence,compound_resource_shortage;compound_commitment_deadlock,0.1429587233534128,3.4257488114122343,2,15.0,0,1,utility_restoration|compound|private_fragmented|51105|utility_02|deploy_repair_capacity;utility_restoration|compound|private_fragmented|51105|utility_01|verify,compound_resource_shortage;compound_unsafe_or_compromised_component,0.032292826599835414,-0.03229282659983568,0
utility_restoration|compound|private_fragmented|51106,utility_restoration,compound,private_fragmented,51106,0.0423489912898094,3.5258479280025825,2,10.0,0,1,utility_restoration|compound|private_fragmented|51106|utility_01|request_peer_evidence;utility_restoration|compound|private_fragmented|51106|utility_04|verify,compound_commitment_deadlock;compound_unsafe_or_compromised_component,0.0423489912898094,3.5258479280025825,2,10.0,0,1,utility_restoration|compound|private_fragmented|51106|utility_04|verify;utility_restoration|compound|private_fragmented|51106|utility_01|request_peer_evidence,compound_unsafe_or_compromised_component;compound_commitment_deadlock,0.0,0.0,0
utility_restoration|compound|private_fragmented|51107,utility_restoration,compound,private_fragmented,51107,0.0,3.7715419075346093,1,7.0,0,1,utility_restoration|compound|private_fragmented|51107|utility_03|revise_commitment,compound_commitment_deadlock,-0.2235274176386441,3.995069325173253,2,11.0,1,1,utility_restoration|compound|private_fragmented|51107|utility_03|revise_commitment;utility_restoration|compound|private_fragmented|51107|utility_02|request_peer_evidence,compound_commitment_deadlock;compound_unsafe_or_compromised_component,-0.2235274176386441,0.22352741763864392,1
utility_restoration|compound|private_fragmented|51108,utility_restoration,compound,private_fragmented,51108,0.0953065404243117,4.233755127649331,2,15.0,0,2,utility_restoration|compound|private_fragmented|51108|utility_04|verify;utility_restoration|compound|private_fragmented|51108|utility_01|deploy_repair_capacity,compound_unsafe_or_compromised_component;compound_resource_shortage,0.0953065404243117,4.233755127649331,2,15.0,0,2,utility_restoration|compound|private_fragmented|51108|utility_01|deploy_repair_capacity;utility_restoration|compound|private_fragmented|51108|utility_04|verify,compound_resource_shortage;compound_unsafe_or_compromised_component,0.0,0.0,0
utility_restoration|compound|private_fragmented|51109,utility_restoration,compound,private_fragmented,51109,0.0,3.94646154898574,1,6.0,0,0,utility_restoration|compound|private_fragmented|51109|utility_01|verify,compound_evidence_conflict,0.0,3.94646154898574,0,0.0,0,0,,,0.0,0.0,0
utility_restoration|compound|private_fragmented|51110,utility_restoration,compound,private_fragmented,51110,0.0,4.006716841112022,2,11.0,0,0,utility_restoration|compound|private_fragmented|51110|utility_03|revise_commitment;utility_restoration|compound|private_fragmented|51110|utility_01|request_peer_evidence,compound_commitment_deadlock;compound_evidence_conflict,0.0,4.006716841112022,2,11.0,0,0,utility_restoration|compound|private_fragmented|51110|utility_03|revise_commitment;utility_restoration|compound|private_fragmented|51110|utility_01|request_peer_evidence,compound_commitment_deadlock;compound_evidence_conflict,0.0,0.0,0
utility_restoration|compound|private_fragmented|51111,utility_restoration,compound,private_fragmented,51111,0.0,3.8621687403144387,0,0.0,0,0,,,0.0,3.8621687403144387,0,0.0,0,0,,,0.0,0.0,0
utility_restoration|compound|private_fragmented|51112,utility_restoration,compound,private_fragmented,51112,0.1152055246887326,3.3179966765907127,1,4.0,0,1,utility_restoration|compound|private_fragmented|51112|utility_04|request_peer_evidence,compound_evidence_conflict,0.0,3.433202201279445,0,0.0,0,0,,,-0.1152055246887326,0.11520552468873246,0
utility_restoration|compound|private_fragmented|51113,utility_restoration,compound,private_fragmented,51113,0.0,4.226469804458043,0,0.0,0,0,,,0.0,4.226469804458043,0,0.0,0,0,,,0.0,0.0,0
utility_restoration|compound|private_fragmented|51114,utility_restoration,compound,private_fragmented,51114,0.108196253279862,3.6689118300401424,2,12.0,0,0,utility_restoration|compound|private_fragmented|51114|utility_02|verify;utility_restoration|compound|private_fragmented|51114|utility_01|verify,compound_evidence_conflict;compound_unsafe_or_compromised_component,0.108196253279862,3.6689118300401424,2,12.0,0,0,utility_restoration|compound|private_fragmented|51114|utility_02|verify;utility_restoration|compound|private_fragmented|51114|utility_01|verify,compound_evidence_conflict;compound_unsafe_or_compromised_component,0.0,0.0,0
utility_restoration|compound|private_fragmented|51115,utility_restoration,compound,private_fragmented,51115,0.0324474104200835,3.3727102701568383,1,6.0,0,1,utility_restoration|compound|private_fragmented|51115|utility_01|verify,compound_unsafe_or_compromised_component,0.0324474104200835,3.3727102701568383,1,6.0,0,1,utility_restoration|compound|private_fragmented|51115|utility_01|verify,compound_unsafe_or_compromised_component,0.0,0.0,0
utility_restoration|compound|private_fragmented|51116,utility_restoration,compound,private_fragmented,51116,0.0,4.190446987147315,1,4.0,0,1,utility_restoration|compound|private_fragmented|51116|utility_03|request_peer_evidence,compound_commitment_deadlock,0.0392804513694722,4.1511665357778424,2,10.0,0,2,utility_restoration|compound|private_fragmented|51116|utility_03|request_peer_evidence;utility_restoration|compound|private_fragmented|51116|utility_01|verify,compound_commitment_deadlock;compound_unsafe_or_compromised_component,0.0392804513694722,-0.039280451369472225,0
utility_restoration|compound|private_fragmented|51117,utility_restoration,compound,private_fragmented,51117,0.0,4.128586494315184,0,0.0,0,0,,,0.0,4.128586494315184,0,0.0,0,0,,,0.0,0.0,0
utility_restoration|compound|private_fragmented|51118,utility_restoration,compound,private_fragmented,51118,0.0,3.58934311545386,0,0.0,0,0,,,0.0,3.58934311545386,0,0.0,0,0,,,0.0,0.0,0
utility_restoration|compound|private_fragmented|51119,utility_restoration,compound,private_fragmented,51119,0.0946701959017627,3.8367345063169016,1,4.0,0,1,utility_restoration|compound|private_fragmented|51119|utility_02|request_peer_evidence,compound_commitment_deadlock,0.0946701959017627,3.8367345063169016,1,4.0,0,1,utility_restoration|compound|private_fragmented|51119|utility_02|request_peer_evidence,compound_commitment_deadlock,0.0,0.0,0
utility_restoration|compound|private_fragmented|51120,utility_restoration,compound,private_fragmented,51120,0.1475407658014409,3.672819385000185,1,7.0,0,1,utility_restoration|compound|private_fragmented|51120|utility_01|revise_commitment,compound_commitment_deadlock,0.1475407658014409,3.672819385000185,1,7.0,0,1,utility_restoration|compound|private_fragmented|51120|utility_01|revise_commitment,compound_commitment_deadlock,0.0,0.0,0
utility_restoration|correlated|private_fragmented|51101,utility_restoration,correlated,private_fragmented,51101,0.0,3.6320364940748044,0,0.0,0,0,,,-0.189026059399593,3.8210625534743974,2,10.0,1,2,utility_restoration|correlated|private_fragmented|51101|utility_04|verify;utility_restoration|correlated|private_fragmented|51101|utility_02|request_peer_evidence,correlated_route_or_service_failure;correlated_commitment_deadlock,-0.189026059399593,0.18902605939959294,1
utility_restoration|correlated|private_fragmented|51102,utility_restoration,correlated,private_fragmented,51102,0.0,2.916869730310076,0,0.0,0,0,,,0.0,2.916869730310076,0,0.0,0,0,,,0.0,0.0,0
utility_restoration|correlated|private_fragmented|51103,utility_restoration,correlated,private_fragmented,51103,0.0,3.370464853728675,0,0.0,0,0,,,0.0,3.370464853728675,0,0.0,0,0,,,0.0,0.0,0
utility_restoration|correlated|private_fragmented|51104,utility_restoration,correlated,private_fragmented,51104,0.1253447867663811,2.8620943208794705,1,4.0,0,1,utility_restoration|correlated|private_fragmented|51104|utility_04|request_peer_evidence,correlated_commitment_deadlock,0.1253447867663811,2.8620943208794705,1,4.0,0,1,utility_restoration|correlated|private_fragmented|51104|utility_04|request_peer_evidence,correlated_commitment_deadlock,0.0,0.0,0
utility_restoration|correlated|private_fragmented|51105,utility_restoration,correlated,private_fragmented,51105,-0.4894573914462382,3.6487850006939513,1,9.0,1,0,utility_restoration|correlated|private_fragmented|51105|utility_02|deploy_repair_capacity,correlated_evidence_conflict,-0.4894573914462382,3.6487850006939513,1,9.0,1,0,utility_restoration|correlated|private_fragmented|51105|utility_02|deploy_repair_capacity,correlated_evidence_conflict,0.0,0.0,0
utility_restoration|correlated|private_fragmented|51106,utility_restoration,correlated,private_fragmented,51106,0.0,3.3242054149673494,0,0.0,0,0,,,0.0,3.3242054149673494,0,0.0,0,0,,,0.0,0.0,0
utility_restoration|correlated|private_fragmented|51107,utility_restoration,correlated,private_fragmented,51107,0.0916888937725811,2.7743686885397008,1,4.0,0,1,utility_restoration|correlated|private_fragmented|51107|utility_01|request_peer_evidence,correlated_evidence_conflict,0.0,2.866057582312282,0,0.0,0,0,,,-0.0916888937725811,0.09168889377258127,0
utility_restoration|correlated|private_fragmented|51108,utility_restoration,correlated,private_fragmented,51108,0.0,4.076361623263469,0,0.0,0,0,,,0.0,4.076361623263469,0,0.0,0,0,,,0.0,0.0,0
utility_restoration|correlated|private_fragmented|51109,utility_restoration,correlated,private_fragmented,51109,0.0845690207251488,2.7208417860901273,1,4.0,0,1,utility_restoration|correlated|private_fragmented|51109|utility_01|request_peer_evidence,correlated_commitment_deadlock,0.0,2.805410806815276,0,0.0,0,0,,,-0.0845690207251488,0.08456902072514882,0
utility_restoration|correlated|private_fragmented|51110,utility_restoration,correlated,private_fragmented,51110,-0.288712041013456,3.0261337863702855,1,4.0,1,1,utility_restoration|correlated|private_fragmented|51110|utility_01|request_peer_evidence,correlated_unsafe_or_compromised_component,-0.17457843168392317,2.9120001770407526,2,8.0,1,2,utility_restoration|correlated|private_fragmented|51110|utility_01|request_peer_evidence;utility_restoration|correlated|private_fragmented|51110|utility_04|request_peer_evidence,correlated_unsafe_or_compromised_component;correlated_commitment_deadlock,0.11413360932953281,-0.11413360932953287,0
utility_restoration|correlated|private_fragmented|51111,utility_restoration,correlated,private_fragmented,51111,0.1135763346652672,3.1622411898709477,1,4.0,0,1,utility_restoration|correlated|private_fragmented|51111|utility_03|request_peer_evidence,correlated_commitment_deadlock,0.0,3.275817524536215,0,0.0,0,0,,,-0.1135763346652672,0.11357633466526718,0
utility_restoration|correlated|private_fragmented|51112,utility_restoration,correlated,private_fragmented,51112,-0.07931106690600359,4.061824633494673,2,13.0,1,1,utility_restoration|correlated|private_fragmented|51112|utility_03|request_peer_evidence;utility_restoration|correlated|private_fragmented|51112|utility_01|deploy_repair_capacity,correlated_commitment_deadlock;correlated_evidence_conflict,-0.1386489208511329,4.121162487439802,2,15.0,1,1,utility_restoration|correlated|private_fragmented|51112|utility_02|verify;utility_restoration|correlated|private_fragmented|51112|utility_01|deploy_repair_capacity,correlated_unsafe_or_compromised_component;correlated_evidence_conflict,-0.059337853945129304,0.05933785394512903,0
utility_restoration|correlated|private_fragmented|51113,utility_restoration,correlated,private_fragmented,51113,0.0,3.7529631628448423,0,0.0,0,0,,,0.0990581116912079,3.6539050511536346,1,4.0,0,0,utility_restoration|correlated|private_fragmented|51113|utility_01|request_peer_evidence,correlated_commitment_deadlock,0.0990581116912079,-0.0990581116912077,0
utility_restoration|correlated|private_fragmented|51114,utility_restoration,correlated,private_fragmented,51114,0.0,3.585175948500603,1,6.0,0,1,utility_restoration|correlated|private_fragmented|51114|utility_02|verify,correlated_evidence_conflict,0.0,3.585175948500603,1,6.0,0,1,utility_restoration|correlated|private_fragmented|51114|utility_02|verify,correlated_evidence_conflict,0.0,0.0,0
