run_id,stage,application,ledger_locator,events,logical_sha256_match,stored_sha256_match,event_sequence_contiguous,event_digest_match,metric_regeneration_match,privacy_failures,finite_metrics,maximum_conservation_residual,status,mismatch_reasons
v8-hysteresis_repair_pilot-utility_restoration-small-high-high-high-scale_free-private_fragmented-8812102-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot,utility_restoration,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot/utility_restoration-part01.tar.xz::v8-hysteresis_repair_pilot-utility_restoration-small-high-high-high-scale_free-private_fragmented-8812102-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/events.jsonl,1620,True,True,True,True,True,0,True,2.398081733190338e-14,pass,
v8-hysteresis_repair_pilot-utility_restoration-small-high-high-high-scale_free-private_fragmented-8812102-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot,utility_restoration,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot/utility_restoration-part01.tar.xz::v8-hysteresis_repair_pilot-utility_restoration-small-high-high-high-scale_free-private_fragmented-8812102-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule/events.jsonl,2379,True,True,True,True,True,0,True,2.398081733190338e-14,pass,
v8-hysteresis_repair_pilot-utility_restoration-small-high-high-high-scale_free-private_fragmented-8812102-none-806ed450405e-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot,utility_restoration,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot/utility_restoration-part02.tar.xz::v8-hysteresis_repair_pilot-utility_restoration-small-high-high-high-scale_free-private_fragmented-8812102-none-806ed450405e-uint8_simplex-frozen_local_rule/events.jsonl,1146,True,True,True,True,True,0,True,2.398081733190338e-14,pass,
v8-hysteresis_repair_pilot-utility_restoration-small-low-low-low-grid-private_fragmented-8812101-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot,utility_restoration,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot/utility_restoration-part02.tar.xz::v8-hysteresis_repair_pilot-utility_restoration-small-low-low-low-grid-private_fragmented-8812101-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/events.jsonl,4351,True,True,True,True,True,0,True,5.329070518200751e-15,pass,
v8-hysteresis_repair_pilot-utility_restoration-small-low-low-low-grid-private_fragmented-8812101-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot,utility_restoration,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot/utility_restoration-part02.tar.xz::v8-hysteresis_repair_pilot-utility_restoration-small-low-low-low-grid-private_fragmented-8812101-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule/events.jsonl,2019,True,True,True,True,True,0,True,2.6645352591003757e-15,pass,
v8-hysteresis_repair_pilot-utility_restoration-small-low-low-low-grid-private_fragmented-8812101-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot,utility_restoration,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot/utility_restoration-part02.tar.xz::v8-hysteresis_repair_pilot-utility_restoration-small-low-low-low-grid-private_fragmented-8812101-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/events.jsonl,2018,True,True,True,True,True,0,True,2.6645352591003757e-15,pass,
v8-hysteresis_repair_pilot-utility_restoration-small-low-low-low-grid-private_fragmented-8812101-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot,utility_restoration,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot/utility_restoration-part02.tar.xz::v8-hysteresis_repair_pilot-utility_restoration-small-low-low-low-grid-private_fragmented-8812101-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule/events.jsonl,2213,True,True,True,True,True,0,True,5.329070518200751e-15,pass,
v8-hysteresis_repair_pilot-utility_restoration-small-low-low-low-grid-private_fragmented-8812101-none-806ed450405e-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot,utility_restoration,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot/utility_restoration-part02.tar.xz::v8-hysteresis_repair_pilot-utility_restoration-small-low-low-low-grid-private_fragmented-8812101-none-806ed450405e-uint8_simplex-frozen_local_rule/events.jsonl,857,True,True,True,True,True,0,True,2.6645352591003757e-15,pass,
v8-hysteresis_repair_pilot_v2-humanitarian-large-high-high-high-small_world-private_fragmented-8812206-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v2,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v2/humanitarian-part01.tar.xz::v8-hysteresis_repair_pilot_v2-humanitarian-large-high-high-high-small_world-private_fragmented-8812206-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/events.jsonl,216306,True,True,True,True,True,0,True,6.536993168992922e-13,pass,
v8-hysteresis_repair_pilot_v2-humanitarian-large-high-high-high-small_world-private_fragmented-8812206-generalized_information-51c1900045ef-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v2,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v2/humanitarian-part01.tar.xz::v8-hysteresis_repair_pilot_v2-humanitarian-large-high-high-high-small_world-private_fragmented-8812206-generalized_information-51c1900045ef-uint8_simplex-frozen_local_rule/events.jsonl,127115,True,True,True,True,True,0,True,7.389644451905042e-13,pass,
v8-hysteresis_repair_pilot_v2-humanitarian-large-high-high-high-small_world-private_fragmented-8812206-generalized_information-f885a39c000a-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v2,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v2/humanitarian-part01.tar.xz::v8-hysteresis_repair_pilot_v2-humanitarian-large-high-high-high-small_world-private_fragmented-8812206-generalized_information-f885a39c000a-uint8_simplex-frozen_local_rule/events.jsonl,127115,True,True,True,True,True,0,True,7.389644451905042e-13,pass,
v8-hysteresis_repair_pilot_v2-humanitarian-large-high-high-high-small_world-private_fragmented-8812206-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v2,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v2/humanitarian-part01.tar.xz::v8-hysteresis_repair_pilot_v2-humanitarian-large-high-high-high-small_world-private_fragmented-8812206-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule/events.jsonl,165947,True,True,True,True,True,0,True,7.389644451905042e-13,pass,
v8-hysteresis_repair_pilot_v2-humanitarian-large-high-high-high-small_world-private_fragmented-8812206-none-806ed450405e-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v2,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v2/humanitarian-part01.tar.xz::v8-hysteresis_repair_pilot_v2-humanitarian-large-high-high-high-small_world-private_fragmented-8812206-none-806ed450405e-uint8_simplex-frozen_local_rule/events.jsonl,12028,True,True,True,True,True,0,True,7.105427357601002e-14,pass,
v8-hysteresis_repair_pilot_v2-humanitarian-large-medium-medium-low-random_geometric-private_fragmented-8812205-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v2,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v2/humanitarian-part01.tar.xz::v8-hysteresis_repair_pilot_v2-humanitarian-large-medium-medium-low-random_geometric-private_fragmented-8812205-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/events.jsonl,694688,True,True,True,True,True,0,True,5.400124791776761e-13,pass,
v8-hysteresis_repair_pilot_v2-humanitarian-large-medium-medium-low-random_geometric-private_fragmented-8812205-generalized_information-51c1900045ef-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v2,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v2/humanitarian-part01.tar.xz::v8-hysteresis_repair_pilot_v2-humanitarian-large-medium-medium-low-random_geometric-private_fragmented-8812205-generalized_information-51c1900045ef-uint8_simplex-frozen_local_rule/events.jsonl,387302,True,True,True,True,True,0,True,8.526512829121202e-14,pass,
v8-hysteresis_repair_pilot_v2-humanitarian-large-medium-medium-low-random_geometric-private_fragmented-8812205-generalized_information-f885a39c000a-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v2,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v2/humanitarian-part01.tar.xz::v8-hysteresis_repair_pilot_v2-humanitarian-large-medium-medium-low-random_geometric-private_fragmented-8812205-generalized_information-f885a39c000a-uint8_simplex-frozen_local_rule/events.jsonl,387302,True,True,True,True,True,0,True,8.526512829121202e-14,pass,
v8-hysteresis_repair_pilot_v2-humanitarian-large-medium-medium-low-random_geometric-private_fragmented-8812205-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v2,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v2/humanitarian-part01.tar.xz::v8-hysteresis_repair_pilot_v2-humanitarian-large-medium-medium-low-random_geometric-private_fragmented-8812205-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule/events.jsonl,508044,True,True,True,True,True,0,True,3.979039320256561e-13,pass,
v8-hysteresis_repair_pilot_v2-humanitarian-large-medium-medium-low-random_geometric-private_fragmented-8812205-none-806ed450405e-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v2,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v2/humanitarian-part01.tar.xz::v8-hysteresis_repair_pilot_v2-humanitarian-large-medium-medium-low-random_geometric-private_fragmented-8812205-none-806ed450405e-uint8_simplex-frozen_local_rule/events.jsonl,10044,True,True,True,True,True,0,True,8.526512829121202e-14,pass,
v8-hysteresis_repair_pilot_v2-humanitarian-medium-high-medium-high-small_world-private_fragmented-8812204-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v2,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v2/humanitarian-part01.tar.xz::v8-hysteresis_repair_pilot_v2-humanitarian-medium-high-medium-high-small_world-private_fragmented-8812204-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/events.jsonl,86185,True,True,True,True,True,0,True,5.684341886080802e-14,pass,
v8-hysteresis_repair_pilot_v2-humanitarian-medium-high-medium-high-small_world-private_fragmented-8812204-generalized_information-51c1900045ef-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v2,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v2/humanitarian-part01.tar.xz::v8-hysteresis_repair_pilot_v2-humanitarian-medium-high-medium-high-small_world-private_fragmented-8812204-generalized_information-51c1900045ef-uint8_simplex-frozen_local_rule/events.jsonl,43233,True,True,True,True,True,0,True,2.1316282072803006e-14,pass,
v8-hysteresis_repair_pilot_v2-humanitarian-medium-high-medium-high-small_world-private_fragmented-8812204-generalized_information-f885a39c000a-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v2,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v2/humanitarian-part02.tar.xz::v8-hysteresis_repair_pilot_v2-humanitarian-medium-high-medium-high-small_world-private_fragmented-8812204-generalized_information-f885a39c000a-uint8_simplex-frozen_local_rule/events.jsonl,43233,True,True,True,True,True,0,True,2.1316282072803006e-14,pass,
v8-hysteresis_repair_pilot_v2-humanitarian-medium-high-medium-high-small_world-private_fragmented-8812204-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v2,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v2/humanitarian-part02.tar.xz::v8-hysteresis_repair_pilot_v2-humanitarian-medium-high-medium-high-small_world-private_fragmented-8812204-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule/events.jsonl,60574,True,True,True,True,True,0,True,5.684341886080802e-14,pass,
v8-hysteresis_repair_pilot_v2-humanitarian-medium-high-medium-high-small_world-private_fragmented-8812204-none-806ed450405e-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v2,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v2/humanitarian-part02.tar.xz::v8-hysteresis_repair_pilot_v2-humanitarian-medium-high-medium-high-small_world-private_fragmented-8812204-none-806ed450405e-uint8_simplex-frozen_local_rule/events.jsonl,4186,True,True,True,True,True,0,True,3.552713678800501e-14,pass,
v8-hysteresis_repair_pilot_v2-humanitarian-medium-medium-high-medium-random_geometric-private_fragmented-8812203-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v2,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v2/humanitarian-part02.tar.xz::v8-hysteresis_repair_pilot_v2-humanitarian-medium-medium-high-medium-random_geometric-private_fragmented-8812203-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/events.jsonl,36584,True,True,True,True,True,0,True,8.526512829121202e-14,pass,
v8-hysteresis_repair_pilot_v2-humanitarian-medium-medium-high-medium-random_geometric-private_fragmented-8812203-generalized_information-51c1900045ef-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v2,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v2/humanitarian-part02.tar.xz::v8-hysteresis_repair_pilot_v2-humanitarian-medium-medium-high-medium-random_geometric-private_fragmented-8812203-generalized_information-51c1900045ef-uint8_simplex-frozen_local_rule/events.jsonl,19039,True,True,True,True,True,0,True,1.2079226507921703e-13,pass,
v8-hysteresis_repair_pilot_v2-humanitarian-medium-medium-high-medium-random_geometric-private_fragmented-8812203-generalized_information-f885a39c000a-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v2,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v2/humanitarian-part02.tar.xz::v8-hysteresis_repair_pilot_v2-humanitarian-medium-medium-high-medium-random_geometric-private_fragmented-8812203-generalized_information-f885a39c000a-uint8_simplex-frozen_local_rule/events.jsonl,19039,True,True,True,True,True,0,True,1.2079226507921703e-13,pass,
v8-hysteresis_repair_pilot_v2-humanitarian-medium-medium-high-medium-random_geometric-private_fragmented-8812203-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v2,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v2/humanitarian-part02.tar.xz::v8-hysteresis_repair_pilot_v2-humanitarian-medium-medium-high-medium-random_geometric-private_fragmented-8812203-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule/events.jsonl,27367,True,True,True,True,True,0,True,1.2079226507921703e-13,pass,
v8-hysteresis_repair_pilot_v2-humanitarian-medium-medium-high-medium-random_geometric-private_fragmented-8812203-none-806ed450405e-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v2,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v2/humanitarian-part02.tar.xz::v8-hysteresis_repair_pilot_v2-humanitarian-medium-medium-high-medium-random_geometric-private_fragmented-8812203-none-806ed450405e-uint8_simplex-frozen_local_rule/events.jsonl,4875,True,True,True,True,True,0,True,3.375077994860476e-14,pass,
v8-hysteresis_repair_pilot_v2-humanitarian-small-high-high-high-small_world-private_fragmented-8812202-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v2,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v2/humanitarian-part02.tar.xz::v8-hysteresis_repair_pilot_v2-humanitarian-small-high-high-high-small_world-private_fragmented-8812202-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/events.jsonl,18878,True,True,True,True,True,0,True,7.993605777301127e-15,pass,
