accepted_physical_actions_v8,action_policy_id,actionable_opportunities,agent_count,allocation_inequality_gini,application,attempted_sketch_messages,autonomous_beneficial_actions,autonomous_harmful_actions,autonomous_neutral_actions,belief_updates_from_delivered_sketches,beneficial_actions,commitment_failures,completed_at,complexity,consensus_recovery_steps,conservation_feasible,coupling,critical_shortage_exposure,cross_community_messages,decision_epochs,delivered_sketch_messages,delivered_useful_sketch_bytes,delivery_completion,detected_groups,detection_groups,detection_recall,disagreement_time_integrated_error,dropped_messages,dropped_sketch_messages,encoding,environment_seed,estimator_target,event_count,event_ledger_scope,false_alarm_groups,false_alarm_rate,forwarded_sketch_messages,fragmentation,fully_counted_bytes,fully_counted_messages,harmful_actions,horizon,information_actions,information_condition,maximum_cascade_depth,maximum_conservation_residual,maximum_detection_delay_steps,maximum_message_age,mean_detection_delay_steps,mean_message_age,mean_quantization_l1_error,net_causal_utility,network_disruption,neutral_actions,normalized_autonomous_reward,normalized_time_integrated_estimation_error,operational_bytes,operational_messages,operational_node_count,operator_escalation_requests,operator_executed_actions,physical_actions,pointwise_estimation_mae_max,pointwise_estimation_mae_p90,pointwise_estimation_mae_p95,policy_delegation_abstain,policy_delegation_defer,policy_delegation_diversity,policy_delegation_escalate_operator,policy_delegation_execute_autonomously,primary_distributed_state_error,primary_distributed_state_error_p95,privacy_boundary_pass,proposed_physical_actions,redundant_sketch_bytes,resource_waste,retries,run_id,scheduler,service_loss,service_reaching_actions,sketch_bytes,sketch_header_bytes,sketch_integrity_bytes,sketch_messages,sketch_on_wire_bytes,sketch_payload_bytes,stage,stale_belief_rows,stale_sketch_bytes,started_at,stochastic_tape_digest,time_to_first_critical_delivery,topology_family,total_bytes,total_messages,transmitted_sketch_messages,trigger_activation_rate,trigger_activations,trigger_configuration_digest,trigger_evaluations,trigger_reasons,weighted_unmet_critical_need,belief_consensus_recovery,cascaded_failures,crew_travel,crew_utilization,repeated_work_orders,restoration_time_mean,unsafe_switching_or_isolation,unserved_critical_load_auc
123,frozen_local_rule,195,28,0.4629776167779047,humanitarian,53137,43,76,0,6637,43,0,2026-08-17T05:27:47.412764+00:00,medium,31.0,True,low,10835.427630549058,206,15,43717,254864,84.6673152436736,84,84,1.0,0.06346422745995155,81,9420,uint8_simplex,8810014,pooled_current_private_evidence_pre_exchange,103573,dynamic_delta,66,0.7857142857142857,46035,medium,1707899,48720,76,60,229,private_fragmented,3,1.1368683772161603e-13,12.0,48.0,0.14285714285714285,12.952380952380953,0.0003089195010287582,128.62682701856934,high,0,-12.215736881002313,0.07432225402604656,60089,255,16,47,0,123,0.20090382063874965,0.12863883730133574,0.14462922513106152,9,70,4,47,294,0.06889324074299906,0.12798721426379492,True,251,1231514,2.5,0,v8-development_final-humanitarian-medium-low-medium-high-random_geometric-private_fragmented-8810014-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule,always_on,21630.607546705407,49,0,1163160,193860,0,1647810,290790,development_final,90,0,2026-08-17T05:27:30.716554+00:00,06accc7c6456c473e0ec3977931b2b469ca36fab55f09c7d416de8bc8a6cfae2,10,random_geometric,60089,255,48465,1.0,420,f06f6808d09b,420,"{'always_on': 336, 'initial_reference': 84}",972.6769311215714,,,,,,,,
120,frozen_local_rule,197,28,0.4603455722253436,humanitarian,23644,43,75,0,3194,43,0,2026-08-17T05:27:50.384398+00:00,medium,31.0,True,low,10802.316469366291,203,15,21058,109208,84.93490020421197,84,84,1.0,0.06182900747437591,80,2586,uint8_simplex,8810014,pooled_current_private_evidence_pre_exchange,51396,dynamic_delta,66,0.7857142857142857,22181,medium,850989,23547,75,60,222,private_fragmented,3,7.105427357601002e-14,24.0,48.0,0.2857142857142857,17.323809523809523,0.00029814495252377895,127.58765267120444,high,0,-12.092217830414157,0.08425759352478789,58891,250,16,45,0,120,0.20090382063874965,0.13798932112616652,0.15266053290587953,8,71,4,45,296,0.07304330049958191,0.13463157286079513,True,250,606764,3.5,0,v8-development_final-humanitarian-medium-low-medium-high-random_geometric-private_fragmented-8810014-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule,generalized_information,21402.983094626867,49,0,559128,93188,0,792098,139782,development_final,183,0,2026-08-17T05:27:40.937175+00:00,06accc7c6456c473e0ec3977931b2b469ca36fab55f09c7d416de8bc8a6cfae2,10,random_geometric,58891,250,23297,0.4,168,347f2bd91f38,420,"{'hysteresis_wait': 252, 'initial_reference': 84, 'maximum_silence': 83, 'partition_recovery': 1}",955.1761481464197,,,,,,,,
120,frozen_local_rule,197,28,0.4603455722253436,humanitarian,23644,43,75,0,3194,43,0,2026-08-17T05:27:49.547606+00:00,medium,31.0,True,low,10802.316469366291,203,15,21058,109208,84.93490020421197,84,84,1.0,0.06182900747437591,80,2586,uint8_simplex,8810014,pooled_current_private_evidence_pre_exchange,51396,dynamic_delta,66,0.7857142857142857,22181,medium,850989,23547,75,60,222,private_fragmented,3,7.105427357601002e-14,24.0,48.0,0.2857142857142857,17.323809523809523,0.00029814495252377895,127.58765267120444,high,0,-12.092217830414157,0.08425759352478789,58891,250,16,45,0,120,0.20090382063874965,0.13798932112616652,0.15266053290587953,8,71,4,45,296,0.07304330049958191,0.13463157286079513,True,250,606764,3.5,0,v8-development_final-humanitarian-medium-low-medium-high-random_geometric-private_fragmented-8810014-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule,generalized_information,21402.983094626867,49,0,559128,93188,0,792098,139782,development_final,183,0,2026-08-17T05:27:40.409107+00:00,06accc7c6456c473e0ec3977931b2b469ca36fab55f09c7d416de8bc8a6cfae2,10,random_geometric,58891,250,23297,0.4,168,e25eb5b9df1b,420,"{'hysteresis_wait': 252, 'initial_reference': 84, 'maximum_silence': 83, 'partition_recovery': 1}",955.1761481464197,,,,,,,,
122,frozen_local_rule,196,28,0.46188435265784306,humanitarian,36145,42,79,0,4490,42,0,2026-08-17T05:28:03.474334+00:00,medium,31.0,True,low,10894.65951981356,205,15,29910,173740,83.43490020421197,84,84,1.0,0.06208078372370582,80,6235,uint8_simplex,8810014,pooled_current_private_evidence_pre_exchange,72767,dynamic_delta,66,0.7857142857142857,31469,medium,1186866,33407,79,60,226,private_fragmented,3,7.105427357601002e-14,12.0,48.0,0.14285714285714285,18.228571428571428,0.0003161577102583201,131.4430989501987,high,0,-12.155690617542708,0.07635325732382654,59630,253,16,47,0,122,0.20090382063874965,0.12913610122656077,0.14548433934853827,9,68,4,47,296,0.06921702052376617,0.13245118994594665,True,252,843200,2.5,0,v8-development_final-humanitarian-medium-low-medium-high-random_geometric-private_fragmented-8810014-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule,kpi_change,21548.215371330596,48,0,795696,132616,0,1127236,198924,development_final,201,0,2026-08-17T05:27:51.191148+00:00,06accc7c6456c473e0ec3977931b2b469ca36fab55f09c7d416de8bc8a6cfae2,10,random_geometric,59630,253,33154,0.6761904761904762,284,314c8c128df2,420,"{'initial_reference': 84, 'kpi_change': 309, 'maximum_silence': 26, 'partition_recovery': 1}",984.1662329655053,,,,,,,,
122,frozen_local_rule,196,28,0.46188435265784306,humanitarian,37329,42,79,0,4659,42,0,2026-08-17T05:28:09.940029+00:00,medium,31.0,True,low,10886.719488183626,205,15,30857,179928,83.43490020421197,84,84,1.0,0.06215036966656182,80,6472,uint8_simplex,8810014,pooled_current_private_evidence_pre_exchange,74898,dynamic_delta,66,0.7857142857142857,32469,medium,1222845,34465,79,60,226,private_fragmented,3,7.105427357601002e-14,12.0,48.0,0.14285714285714285,18.076190476190476,0.0003174979243840115,131.55109895019874,high,0,-12.143125948689658,0.07605604344474591,59637,253,16,47,0,122,0.20090382063874965,0.13063364516335066,0.14759810018428332,8,69,4,47,296,0.06910320655565387,0.13246244404542248,True,251,869210,2.5,0,v8-development_final-humanitarian-medium-low-medium-high-random_geometric-private_fragmented-8810014-kpi_change-99bcd7363413-uint8_simplex-frozen_local_rule,kpi_change,21528.032441943185,48,0,821088,136848,0,1163208,205272,development_final,199,0,2026-08-17T05:27:57.745702+00:00,06accc7c6456c473e0ec3977931b2b469ca36fab55f09c7d416de8bc8a6cfae2,10,random_geometric,59637,253,34212,0.7023809523809523,295,99bcd7363413,420,"{'initial_reference': 84, 'kpi_change': 309, 'maximum_silence': 26, 'partition_recovery': 1}",982.3015318387025,,,,,,,,
117,frozen_local_rule,196,28,0.4612140191481714,humanitarian,0,42,73,0,0,42,0,2026-08-17T05:27:39.788211+00:00,medium,31.0,True,low,10877.197270942246,201,15,0,0,83.43490020421197,84,84,1.0,0.09782782794223165,80,0,uint8_simplex,8810014,pooled_current_private_evidence_pre_exchange,6683,dynamic_delta,66,0.7857142857142857,0,medium,58633,249,73,60,220,private_fragmented,3,7.105427357601002e-14,12.0,0.0,0.14285714285714285,0.0,0.0,128.6909281827892,high,0,-12.117445045366624,0.069462390945436,58633,249,16,46,0,117,0.20096560221482215,0.1176487509153635,0.14520963209593027,8,73,4,46,293,0.08364510944383383,0.15445546722755127,True,250,0,3.0,0,v8-development_final-humanitarian-medium-low-medium-high-random_geometric-private_fragmented-8810014-none-806ed450405e-uint8_simplex-frozen_local_rule,none,21460.372774925552,48,0,0,0,0,0,0,development_final,0,0,2026-08-17T05:27:36.907243+00:00,06accc7c6456c473e0ec3977931b2b469ca36fab55f09c7d416de8bc8a6cfae2,10,random_geometric,58633,249,0,0.0,0,806ed450405e,420,{'disabled': 420},970.8450997378372,,,,,,,,
114,frozen_local_rule,153,28,0.46731767299654003,humanitarian,46348,51,60,0,5653,51,0,2026-08-17T05:27:21.600246+00:00,medium,31.0,True,medium,13784.78108387013,173,15,39895,359482,123.57676725224837,80,80,1.0,0.04936670654134075,85,6453,uint8_simplex,8810013,pooled_current_private_evidence_pre_exchange,93655,dynamic_delta,79,0.9404761904761905,41286,high,1580674,44015,60,60,419,private_fragmented,3,2.3447910280083306e-13,12.0,48.0,0.15,12.523809523809524,0.00032294261098474923,133.7413953092466,medium,0,-13.970317193697142,0.06647798496988713,98410,419,16,81,0,114,0.15209873064586404,0.11116143990412605,0.12083148980310493,14,171,4,81,154,0.057922345755613946,0.11562821593639697,True,248,996948,3.5,0,v8-development_final-humanitarian-medium-medium-high-medium-small_world-private_fragmented-8810013-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule,always_on,24938.665853512728,69,0,1046304,174384,0,1482264,261576,development_final,88,0,2026-08-17T05:27:06.732076+00:00,7d519ed9f50a45f3e373cb25663acb5f43e086339cf36319cda316bb66b11a44,21,small_world,98410,419,43596,1.0,420,f06f6808d09b,420,"{'always_on': 336, 'initial_reference': 84}",1136.3692580585068,,,,,,,,
118,frozen_local_rule,158,28,0.46499512751733946,humanitarian,20448,50,65,0,2620,50,0,2026-08-17T05:27:23.408146+00:00,medium,31.0,True,medium,13600.583200783065,173,15,18423,150892,125.34223378988752,80,80,1.0,0.050210486179259106,85,2025,uint8_simplex,8810013,pooled_current_private_evidence_pre_exchange,46291,dynamic_delta,79,0.9404761904761905,19130,high,783099,20557,65,60,419,private_fragmented,3,2.2737367544323206e-13,12.0,48.0,0.15,17.733333333333334,0.00029368642750336575,131.27032971647992,medium,0,-13.937787955676573,0.07370247426773728,98407,419,16,80,0,118,0.15209873064586404,0.11369746929610201,0.12415396962912598,13,169,4,80,158,0.06195648022349819,0.11592486111781831,True,251,475490,3.5,0,v8-development_final-humanitarian-medium-medium-high-medium-small_world-private_fragmented-8810013-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule,generalized_information,24811.26954986377,69,0,483312,80552,0,684692,120828,development_final,187,0,2026-08-17T05:27:14.896677+00:00,7d519ed9f50a45f3e373cb25663acb5f43e086339cf36319cda316bb66b11a44,21,small_world,98407,419,20138,0.4,168,347f2bd91f38,420,"{'hysteresis_wait': 252, 'initial_reference': 84, 'maximum_silence': 84}",1125.1069273229473,,,,,,,,
118,frozen_local_rule,158,28,0.46499512751733946,humanitarian,20448,50,65,0,2620,50,0,2026-08-17T05:27:20.583521+00:00,medium,31.0,True,medium,13600.583200783065,173,15,18423,150892,125.34223378988752,80,80,1.0,0.050210486179259106,85,2025,uint8_simplex,8810013,pooled_current_private_evidence_pre_exchange,46291,dynamic_delta,79,0.9404761904761905,19130,high,783099,20557,65,60,419,private_fragmented,3,2.2737367544323206e-13,12.0,48.0,0.15,17.733333333333334,0.00029368642750336575,131.27032971647992,medium,0,-13.937787955676573,0.07370247426773728,98407,419,16,80,0,118,0.15209873064586404,0.11369746929610201,0.12415396962912598,13,169,4,80,158,0.06195648022349819,0.11592486111781831,True,251,475490,3.5,0,v8-development_final-humanitarian-medium-medium-high-medium-small_world-private_fragmented-8810013-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule,generalized_information,24811.26954986377,69,0,483312,80552,0,684692,120828,development_final,187,0,2026-08-17T05:27:11.803588+00:00,7d519ed9f50a45f3e373cb25663acb5f43e086339cf36319cda316bb66b11a44,21,small_world,98407,419,20138,0.4,168,e25eb5b9df1b,420,"{'hysteresis_wait': 252, 'initial_reference': 84, 'maximum_silence': 84}",1125.1069273229473,,,,,,,,
115,frozen_local_rule,154,28,0.46685912935294605,humanitarian,32084,51,61,0,3911,51,0,2026-08-17T05:27:29.615624+00:00,medium,31.0,True,medium,13784.78108387013,173,15,27659,247384,125.07676725224837,80,80,1.0,0.04915616915132439,85,4425,uint8_simplex,8810013,pooled_current_private_evidence_pre_exchange,67157,dynamic_delta,79,0.9404761904761905,28620,high,1126144,30646,61,60,419,private_fragmented,3,2.5579538487363607e-13,12.0,48.0,0.15,18.695238095238096,0.00032285712296009796,133.0978953092466,medium,0,-13.980473698675887,0.06857800206233221,98426,419,16,80,0,115,0.15209873064586404,0.10995688991228775,0.12083148980310493,13,172,4,80,155,0.05886708560682831,0.11562821593639697,True,247,693022,4.0,0,v8-development_final-humanitarian-medium-medium-high-medium-small_world-private_fragmented-8810013-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule,kpi_change,24939.172853512726,70,0,725448,120908,0,1027718,181362,development_final,219,0,2026-08-17T05:27:18.229123+00:00,7d519ed9f50a45f3e373cb25663acb5f43e086339cf36319cda316bb66b11a44,21,small_world,98426,419,30227,0.6833333333333333,287,314c8c128df2,420,"{'initial_reference': 84, 'kpi_change': 312, 'maximum_silence': 24}",1136.8872580585069,,,,,,,,
116,frozen_local_rule,155,28,0.46685912935294605,humanitarian,33866,51,62,0,4142,51,0,2026-08-17T05:27:39.641926+00:00,medium,31.0,True,medium,13729.09395509013,173,15,29199,262106,125.07676725224837,80,80,1.0,0.04918122842195994,85,4667,uint8_simplex,8810013,pooled_current_private_evidence_pre_exchange,70481,dynamic_delta,79,0.9404761904761905,30240,high,1184044,32350,62,60,419,private_fragmented,3,2.5579538487363607e-13,12.0,48.0,0.15,18.01904761904762,0.0003233895905232107,132.84231544116065,medium,0,-13.909410452879019,0.0683284910126786,98390,419,16,80,0,116,0.15209873064586404,0.10995688991228775,0.12083148980310493,13,171,4,80,156,0.05875485971731928,0.11562821593639697,True,248,730660,4.0,0,v8-development_final-humanitarian-medium-medium-high-medium-small_world-private_fragmented-8810013-kpi_change-99bcd7363413-uint8_simplex-frozen_local_rule,kpi_change,24807.648850779657,70,0,766344,127724,0,1085654,191586,development_final,214,0,2026-08-17T05:27:27.949545+00:00,7d519ed9f50a45f3e373cb25663acb5f43e086339cf36319cda316bb66b11a44,21,small_world,98390,419,31931,0.7238095238095238,304,99bcd7363413,420,"{'initial_reference': 84, 'kpi_change': 317, 'maximum_silence': 19}",1129.0330499546653,,,,,,,,
113,frozen_local_rule,157,28,0.4617519862184428,humanitarian,0,47,64,0,0,47,0,2026-08-17T05:27:11.097584+00:00,medium,31.0,True,medium,13618.762875664292,173,15,0,0,121.81666782473883,80,80,1.0,0.10937665087975516,85,0,uint8_simplex,8810013,pooled_current_private_evidence_pre_exchange,7411,dynamic_delta,78,0.9285714285714286,0,high,98396,419,64,60,419,private_fragmented,3,2.0605739337042905e-13,12.0,0.0,0.15,0.0,0.0,126.76299570070145,medium,0,-13.87929457844913,0.07951200152785777,98396,419,16,81,0,113,0.18706732214949504,0.11978345818485212,0.1326199110435819,12,170,4,81,157,0.09444432620380648,0.14058669037469942,True,250,0,2.5,0,v8-development_final-humanitarian-medium-medium-high-medium-small_world-private_fragmented-8810013-none-806ed450405e-uint8_simplex-frozen_local_rule,none,24673.659686553638,67,0,0,0,0,0,0,development_final,0,0,2026-08-17T05:27:08.185143+00:00,7d519ed9f50a45f3e373cb25663acb5f43e086339cf36319cda316bb66b11a44,21,small_world,98396,419,0,0.0,0,806ed450405e,420,{'disabled': 420},1107.0459417995128,,,,,,,,
117,frozen_local_rule,182,28,0.4621910491546843,humanitarian,43490,59,55,0,5497,59,0,2026-08-17T05:28:12.882506+00:00,medium,31.0,True,medium,12597.046658940906,72,15,36070,345542,105.14609726894642,80,80,1.0,0.0690906531747635,58,7420,uint8_simplex,8810015,pooled_current_private_evidence_pre_exchange,86050,dynamic_delta,13,0.15476190476190477,37882,low,1407943,40272,55,60,155,private_fragmented,3,4.263256414560601e-14,36.0,48.0,8.4,12.961904761904762,0.0003295026190470825,180.66120206146138,high,0,-13.459075870852475,0.08124434847593204,45155,190,16,50,0,117,0.22662546348610546,0.17547933749594735,0.18748764663737844,1,43,4,50,326,0.07516750082534777,0.1701397815431321,True,233,880838,1.5,0,v8-development_final-humanitarian-medium-medium-low-high-small_world-private_fragmented-8810015-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule,always_on,24278.88932821488,58,0,961968,160328,0,1362788,240492,development_final,103,0,2026-08-17T05:27:58.779095+00:00,9f0c73115b65dc2a3417bb15b1707e1887efdb080ae7d06e60ecf48d4ce2d9fd,22,small_world,45155,190,40082,1.0,420,f06f6808d09b,420,"{'always_on': 336, 'initial_reference': 84}",1137.4278147455766,,,,,,,,
119,frozen_local_rule,183,28,0.4607638415367621,humanitarian,20474,56,59,0,2733,56,0,2026-08-17T05:28:23.970356+00:00,medium,31.0,True,medium,12613.60487470741,71,15,17904,149566,96.14609726894642,73,80,0.9125,0.07003270345485384,58,2570,uint8_simplex,8810015,pooled_current_private_evidence_pre_exchange,44859,dynamic_delta,13,0.15476190476190477,18930,low,722349,20125,59,60,152,private_fragmented,3,6.394884621840902e-14,48.0,48.0,14.5,17.257142857142856,0.0002961550626821087,173.2177319599903,high,0,-13.731861990121253,0.10000256469124696,44457,187,16,48,0,119,0.23320788529092354,0.18451146613082953,0.1950543107914085,1,43,4,48,328,0.08501763407305041,0.15317141978643792,True,232,459170,3.0,0,v8-development_final-humanitarian-medium-medium-low-high-small_world-private_fragmented-8810015-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule,generalized_information,24659.72371549542,54,0,478512,79752,0,677892,119628,development_final,182,0,2026-08-17T05:28:15.486240+00:00,9f0c73115b65dc2a3417bb15b1707e1887efdb080ae7d06e60ecf48d4ce2d9fd,22,small_world,44457,187,19938,0.4,168,347f2bd91f38,420,"{'hysteresis_wait': 252, 'initial_reference': 84, 'maximum_silence': 84}",1160.2324660076965,,,,,,,,
119,frozen_local_rule,183,28,0.4607638415367621,humanitarian,20474,56,59,0,2733,56,0,2026-08-17T05:28:16.390820+00:00,medium,31.0,True,medium,12613.60487470741,71,15,17904,149566,96.14609726894642,73,80,0.9125,0.07003270345485384,58,2570,uint8_simplex,8810015,pooled_current_private_evidence_pre_exchange,44859,dynamic_delta,13,0.15476190476190477,18930,low,722349,20125,59,60,152,private_fragmented,3,6.394884621840902e-14,48.0,48.0,14.5,17.257142857142856,0.0002961550626821087,173.2177319599903,high,0,-13.731861990121253,0.10000256469124696,44457,187,16,48,0,119,0.23320788529092354,0.18451146613082953,0.1950543107914085,1,43,4,48,328,0.08501763407305041,0.15317141978643792,True,232,459170,3.0,0,v8-development_final-humanitarian-medium-medium-low-high-small_world-private_fragmented-8810015-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule,generalized_information,24659.72371549542,54,0,478512,79752,0,677892,119628,development_final,182,0,2026-08-17T05:28:07.801619+00:00,9f0c73115b65dc2a3417bb15b1707e1887efdb080ae7d06e60ecf48d4ce2d9fd,22,small_world,44457,187,19938,0.4,168,e25eb5b9df1b,420,"{'hysteresis_wait': 252, 'initial_reference': 84, 'maximum_silence': 84}",1160.2324660076965,,,,,,,,
125,frozen_local_rule,187,28,0.4582574840453273,humanitarian,27198,61,60,0,3395,61,0,2026-08-17T05:28:31.795404+00:00,medium,31.0,True,medium,12505.82280681921,71,15,22307,213486,102.64609726894642,75,80,0.9375,0.07902036482808167,58,4891,uint8_simplex,8810015,pooled_current_private_evidence_pre_exchange,56005,dynamic_delta,13,0.15476190476190477,23419,low,888280,24993,60,60,153,private_fragmented,3,2.4868995751603507e-14,48.0,48.0,11.25,20.36190476190476,0.0003315533003946188,201.36889062005196,high,0,-13.408284488175651,0.08769465197383831,44944,189,16,49,0,125,0.22662546348610546,0.17874929917359234,0.19072006969020242,1,42,4,49,328,0.08335750840095998,0.16535248634799882,True,237,544952,2.5,0,v8-development_final-humanitarian-medium-medium-low-high-small_world-private_fragmented-8810015-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule,kpi_change,24335.007438753742,57,0,595296,99216,0,843336,148824,development_final,233,0,2026-08-17T05:28:22.172773+00:00,9f0c73115b65dc2a3417bb15b1707e1887efdb080ae7d06e60ecf48d4ce2d9fd,22,small_world,44944,189,24804,0.6238095238095238,262,314c8c128df2,420,"{'initial_reference': 84, 'kpi_change': 300, 'maximum_silence': 36}",1149.2710590263255,,,,,,,,
123,frozen_local_rule,186,28,0.45870585087164484,humanitarian,28294,59,59,0,3539,59,0,2026-08-17T05:28:33.978621+00:00,medium,31.0,True,medium,12464.165666849714,71,15,23102,224468,103.14609726894642,76,80,0.95,0.0790534395633824,58,5192,uint8_simplex,8810015,pooled_current_private_evidence_pre_exchange,57891,dynamic_delta,13,0.15476190476190477,24245,low,918394,25879,59,60,153,private_fragmented,3,6.394884621840902e-14,48.0,48.0,10.7,19.914285714285715,0.00033642120013674284,180.01587628909164,high,0,-13.516465536320947,0.0879683537986466,44934,189,16,49,0,123,0.22662546348610546,0.17598606115757273,0.18968957216010793,1,42,4,49,328,0.08351089668101452,0.16906422101728796,True,236,561000,1.5,0,v8-development_final-humanitarian-medium-medium-low-high-small_world-private_fragmented-8810015-kpi_change-99bcd7363413-uint8_simplex-frozen_local_rule,kpi_change,24333.611951372277,57,0,616560,102760,0,873460,154140,development_final,229,0,2026-08-17T05:28:23.624219+00:00,9f0c73115b65dc2a3417bb15b1707e1887efdb080ae7d06e60ecf48d4ce2d9fd,22,small_world,44934,189,25690,0.6595238095238095,277,99bcd7363413,420,"{'initial_reference': 84, 'kpi_change': 310, 'maximum_silence': 26}",1136.728820672196,,,,,,,,
